side,signal_idx,exec_idx,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx,entry_signal_idx
sell,63701,63702,63702,424.92,245.41653622199036,0.0,5m SELL signal,2024-02-02 09:35:00,0.2501774415075737,1.5324572324752808,0.34999999999999987,FREE,-296.9540088286033,426.13,63688.0,63687.0
buy,64085,64086,64086,428.24,243.5139047530547,0.0,5m BUY signal,2024-02-06 09:50:00,0.2998850940624353,1.2247356176376343,-0.5,FREE,,,,
sell,64146,64147,64147,427.02,243.5139047530547,0.0,5m SELL signal,2024-02-06 14:55:00,0.2998850940624353,1.8792834281921387,1.8499999999999996,FREE,-297.0869637987334,428.24,64086.0,64085.0
buy,64154,64155,64155,426.24,243.95952422965797,0.0,5m BUY signal,2024-02-06 15:35:00,0.2998850940624353,1.3317025899887085,-0.5,FREE,,,,
sell,64211,64212,64212,428.0,243.95952422965797,0.0,5m SELL signal,2024-02-07 04:20:00,0.22120499147346595,1.74538254737854,-0.5,FREE,429.36876264419584,426.24,64155.0,64154.0
buy,64229,64230,64230,427.76,244.09640071604082,0.0,5m BUY signal,2024-02-07 05:50:00,0.22120499147346595,1.006640076637268,0.9999999999999996,FREE,,,,
sell,64237,64238,64238,428.35,244.09640071604082,0.0,5m SELL signal,2024-02-07 06:30:00,0.22120499147346595,2.3023619651794434,-0.5,FREE,144.01687642247185,427.76,64230.0,64229.0
buy,64310,64311,64311,430.97,242.61246315686958,0.0,5m BUY signal,2024-02-07 12:35:00,0.22120499147346595,1.0715758800506592,0.9999999999999996,FREE,,,,
sell,64320,64321,64321,432.19,242.61246315686958,0.0,5m SELL signal,2024-02-07 13:25:00,0.22120499147346595,1.6283817291259766,-0.5,FREE,295.98720505137373,430.97,64311.0,64310.0
buy,64375,64376,64376,432.08,242.6742280405653,0.0,5m BUY signal,2024-02-07 18:00:00,0.22120499147346595,1.124922752380371,0.9999999999999996,FREE,,,,
sell,64399,64400,64400,432.38,242.6742280405653,0.0,5m SELL signal,2024-02-08 04:00:00,0.21968742871915484,2.208263874053955,2.0499999999999994,FREE,72.80226841217235,432.08,64376.0,64375.0
buy,64635,64636,64636,434.33,241.5846999290393,0.0,5m BUY signal,2024-02-09 07:50:00,0.24374418716501192,0.893376350402832,0.8499999999999996,FREE,,,,
sell,64713,64714,64714,437.18,241.5846999290393,0.0,5m SELL signal,2024-02-09 14:20:00,0.24374418716501192,2.465801954269409,2.4499999999999993,FREE,688.5163947977675,434.33,64636.0,64635.0
buy,64727,64728,64728,436.99,241.6897391587391,0.0,5m BUY signal,2024-02-09 15:30:00,0.24374418716501192,1.0054694414138794,0.8499999999999996,FREE,,,,
sell,64770,64771,64771,437.46,241.6897391587391,0.0,5m SELL signal,2024-02-12 04:00:00,0.2808940885953381,2.7375152111053467,2.3999999999999995,FREE,113.59417740460023,436.99,64728.0,64727.0
buy,64885,64886,64886,436.429,242.26069599495452,0.0,5m BUY signal,2024-02-12 13:35:00,0.2808940885953381,1.0004600286483765,0.9999999999999996,FREE,,,,
sell,65153,65154,65154,430.56,242.26069599495452,0.0,5m SELL signal,2024-02-14 04:00:00,0.27512029576446245,0.8106346130371094,-0.5,FREE,-1421.828024794381,436.429,64886.0,64885.0
buy,65913,65914,65914,425.17,245.33190316247058,0.0,5m BUY signal,2024-02-21 04:00:00,0.2760087299296076,2.369300365447998,2.0499999999999994,FREE,,,,
sell,66093,66094,66094,430.3,245.33190316247058,0.0,5m SELL signal,2024-02-21 19:05:00,0.2760087299296076,1.5661001205444336,-0.5,FREE,1258.552663223473,425.17,65914.0,65913.0
buy,67265,67266,67266,439.06,240.43711094340432,0.0,5m BUY signal,2024-03-01 05:15:00,0.2545458228086765,2.3551993370056152,2.349999999999999,FREE,,,,
sell,67277,67278,67278,439.5,240.43711094340432,0.0,5m SELL signal,2024-03-01 06:15:00,0.2545458228086765,2.6070127487182617,2.4499999999999993,FREE,105.79232881509735,439.06,67266.0,67265.0
buy,68398,68399,68399,437.81,241.36522751793288,0.0,5m BUY signal,2024-03-11 04:05:00,0.296638561047672,2.0780110359191895,1.8999999999999995,FREE,,,,
sell,68544,68545,68545,437.69,241.36522751793288,0.0,5m SELL signal,2024-03-11 16:20:00,0.296638561047672,1.7871989011764526,1.4999999999999996,FREE,-28.963827302153042,437.81,68399.0,68398.0
buy,69545,69546,69546,436.18,242.20080341217854,0.0,5m BUY signal,2024-03-19 04:05:00,0.2665082932521572,2.4708447456359863,2.2499999999999996,FREE,,,,
sell,69766,69767,69767,438.98,242.20080341217854,0.0,5m SELL signal,2024-03-20 06:30:00,0.2726686745621641,0.838969886302948,-0.5,FREE,678.1622495541027,436.18,69546.0,69545.0
buy,70322,70323,70323,445.71,238.5436913730411,0.0,5m BUY signal,2024-03-25 05:25:00,0.2612492683892741,0.9555631279945374,0.5499999999999998,FREE,,,,
sell,70357,70358,70358,444.2,238.5436913730411,0.0,5m SELL signal,2024-03-25 08:20:00,0.2612492683892741,2.621422052383423,-0.5,FREE,-360.2009739732899,445.71,70323.0,70322.0
buy,70367,70368,70368,443.9,238.7049058524552,0.0,5m BUY signal,2024-03-25 09:10:00,0.2612492683892741,0.9637569189071655,0.5499999999999998,FREE,,,,
sell,70378,70379,70379,444.4904,238.7049058524552,0.0,5m SELL signal,2024-03-25 10:05:00,0.2612492683892741,2.4286489486694336,-0.5,FREE,140.93137641530032,443.9,70368.0,70367.0
buy,70386,70387,70387,444.7601,238.56015655253282,0.0,5m BUY signal,2024-03-25 10:45:00,0.2612492683892741,1.078826904296875,0.5499999999999998,FREE,,,,
sell,70397,70398,70398,445.4476,238.56015655253282,0.0,5m SELL signal,2024-03-25 11:40:00,0.2612492683892741,2.138735055923462,-0.5,FREE,164.0101076298663,444.7601,70387.0,70386.0
buy,70409,70410,70410,445.1,238.74645965389803,0.0,5m BUY signal,2024-03-25 12:40:00,0.2612492683892741,1.370781660079956,0.5499999999999998,FREE,,,,
sell,70416,70417,70417,445.46,238.74645965389803,0.0,5m SELL signal,2024-03-25 13:15:00,0.2612492683892741,2.4860260486602783,-0.5,FREE,85.94872547539298,445.1,70410.0,70409.0
buy,70441,70442,70442,445.4,238.7786212784585,0.0,5m BUY signal,2024-03-25 15:20:00,0.2612492683892741,1.2742383480072021,0.5499999999999998,FREE,,,,
sell,70446,70447,70447,445.57,238.7786212784585,0.0,5m SELL signal,2024-03-25 15:45:00,0.2612492683892741,2.8369898796081543,-0.5,FREE,40.59236561734175,445.4,70442.0,70441.0
buy,70447,70448,70448,444.98,239.09521839867577,0.0,5m BUY signal,2024-03-25 15:50:00,0.2612492683892741,1.0890164375305176,0.5499999999999998,FREE,,,,
sell,70497,70498,70498,446.41,239.09521839867577,0.0,5m SELL signal,2024-03-26 04:00:00,0.2984553719008601,0.838796079158783,0.6499999999999997,FREE,341.90616231010796,444.98,70448.0,70447.0
buy,70527,70528,70528,447.04,238.75826871276138,0.0,5m BUY signal,2024-03-26 06:30:00,0.2984553719008601,0.9422457814216614,0.6999999999999997,FREE,,,,
sell,70569,70570,70570,447.18,238.75826871276138,0.0,5m SELL signal,2024-03-26 10:00:00,0.2984553719008601,1.5973398685455322,0.6499999999999997,FREE,33.42615761978334,447.04,70528.0,70527.0
buy,70574,70575,70575,445.97,239.40606454015435,0.0,5m BUY signal,2024-03-26 10:25:00,0.2984553719008601,1.0190945863723755,0.6999999999999997,FREE,,,,
sell,70611,70612,70612,445.96,239.40606454015435,0.0,5m SELL signal,2024-03-26 13:30:00,0.2984553719008601,1.2728376388549805,0.6499999999999997,FREE,-2.3940606454129747,445.97,70575.0,70574.0
buy,70635,70636,70636,444.3,240.30053689472703,0.0,5m BUY signal,2024-03-26 15:30:00,0.2984553719008601,0.708640992641449,0.6999999999999997,FREE,,,,
sell,70648,70649,70649,444.08,240.30053689472703,0.0,5m SELL signal,2024-03-26 16:35:00,0.2984553719008601,1.3148630857467651,0.6499999999999997,FREE,-52.8661181168465,444.3,70636.0,70635.0
buy,70706,70707,70707,445.08,239.76063274964136,0.0,5m BUY signal,2024-03-27 05:30:00,0.2598845385819168,1.0762579441070557,0.5499999999999998,FREE,,,,
sell,70716,70717,70717,445.74,239.76063274964136,0.0,5m SELL signal,2024-03-27 06:25:00,0.2598845385819168,1.019630789756775,0.9499999999999997,FREE,158.24201761476928,445.08,70707.0,70706.0
buy,70731,70732,70732,445.48,239.9005666737567,0.0,5m BUY signal,2024-03-27 07:40:00,0.2598845385819168,1.5319082736968994,0.5499999999999998,FREE,,,,
sell,70742,70743,70743,445.73,239.9005666737567,0.0,5m SELL signal,2024-03-27 08:35:00,0.2598845385819168,1.5169336795806885,0.9499999999999997,FREE,59.97514166843918,445.48,70732.0,70731.0
buy,70758,70759,70759,443.61,241.04704488964086,0.0,5m BUY signal,2024-03-27 09:55:00,0.2598845385819168,1.402308702468872,0.5499999999999998,FREE,,,,
sell,70766,70767,70767,443.32,241.04704488964086,0.0,5m SELL signal,2024-03-27 10:35:00,0.2598845385819168,1.3941890001296997,0.9499999999999997,FREE,-69.90364301800078,443.61,70759.0,70758.0
buy,71137,71138,71138,446.09,239.55026102462642,0.0,5m BUY signal,2024-04-01 10:20:00,0.2563538784762951,1.4961190223693848,0.6499999999999997,FREE,,,,
sell,71252,71253,71253,445.3,239.55026102462642,0.0,5m SELL signal,2024-04-02 04:15:00,0.23439888328065028,1.463215947151184,-0.5,FREE,-189.24470620944615,446.09,71138.0,71137.0
buy,71438,71439,71439,439.85,242.51842954249435,0.0,5m BUY signal,2024-04-03 04:00:00,0.25481681032241854,1.8708339929580688,1.0999999999999996,FREE,,,,
sell,71678,71679,71679,444.79,242.51842954249435,0.0,FORCE_SELL->first acceptable 5m signal,2024-04-04 08:30:00,0.3588285984534068,1.0990142822265625,-0.5,FORCE_SELL,1198.0410419399216,439.85,71439.0,71438.0
buy,71870,71871,71871,437.271,246.68860335171107,0.0,5m BUY signal,2024-04-05 08:30:00,0.26780433871730897,1.4549247026443481,1.0999999999999996,FREE,,,,
sell,71871,71872,71872,436.86,246.68860335171107,0.0,5m SELL signal,2024-04-05 08:35:00,0.26780433871730897,1.4032044410705566,-0.5,FREE,-101.38901597755358,437.271,71871.0,71870.0
buy,71936,71937,71937,440.09,244.87805508016203,0.0,5m BUY signal,2024-04-05 17:15:00,0.26780433871730897,1.6261457204818726,1.0999999999999996,FREE,,,,
sell,72061,72062,72062,441.92,244.87805508016203,0.0,5m SELL signal,2024-04-08 08:45:00,0.23434506761731563,1.7075893878936768,-0.5,FREE,448.1268407967065,440.09,71937.0,71936.0
buy,72070,72071,72071,440.5,245.6674463133376,0.0,5m BUY signal,2024-04-08 09:30:00,0.23434506761731563,2.5792009830474854,1.0999999999999996,FREE,,,,
sell,72081,72082,72082,441.685,245.6674463133376,0.0,5m SELL signal,2024-04-08 10:25:00,0.23434506761731563,1.5746699571609497,-0.5,FREE,291.1159238813056,440.5,72071.0,72070.0
buy,72120,72121,72121,440.49,246.33391456084476,0.0,5m BUY signal,2024-04-08 13:40:00,0.23434506761731563,1.1561750173568726,1.0999999999999996,FREE,,,,
sell,72126,72127,72127,441.1,246.33391456084476,0.0,5m SELL signal,2024-04-08 14:10:00,0.23434506761731563,1.3980845212936401,-0.5,FREE,150.26368788211866,440.49,72121.0,72120.0
buy,72131,72132,72132,440.635,246.59386955822535,0.0,5m BUY signal,2024-04-08 14:35:00,0.23434506761731563,1.1331958770751953,1.0999999999999996,FREE,,,,
sell,72142,72143,72143,441.41,246.59386955822535,0.0,5m SELL signal,2024-04-08 15:30:00,0.23434506761731563,1.2506935596466064,-0.5,FREE,191.11024890763306,440.635,72132.0,72131.0
buy,72192,72193,72193,440.55,247.07524676358247,0.0,5m BUY signal,2024-04-09 04:00:00,0.25056109724921943,1.8269492387771606,1.4499999999999995,FREE,,,,
sell,72207,72208,72208,441.17,247.07524676358247,0.0,5m SELL signal,2024-04-09 05:15:00,0.25056109724921943,1.7589309215545654,-0.5,FREE,153.18665299342226,440.55,72193.0,72192.0
buy,72223,72224,72224,439.9,247.78855788745096,0.0,5m BUY signal,2024-04-09 06:45:00,0.25056109724921943,1.671027421951294,1.4499999999999995,FREE,,,,
sell,72227,72228,72228,440.691,247.78855788745096,0.0,5m SELL signal,2024-04-09 07:00:00,0.25056109724921943,2.0804784297943115,-0.5,FREE,196.0007492889729,439.9,72224.0,72223.0
buy,72268,72269,72269,440.36,247.97481007352766,0.0,5m BUY signal,2024-04-09 10:25:00,0.25056109724921943,1.9137828350067139,1.4499999999999995,FREE,,,,
sell,72278,72279,72279,439.54,247.97481007352766,0.0,5m SELL signal,2024-04-09 11:15:00,0.25056109724921943,1.9677574634552002,-0.5,FREE,-203.339344260291,440.36,72269.0,72268.0
buy,72439,72440,72440,435.54,250.2522110936271,0.0,5m BUY signal,2024-04-10 08:40:00,0.23080671168910946,2.147691488265991,1.4999999999999996,FREE,,,,
sell,72632,72633,72633,439.93,250.2522110936271,0.0,5m SELL signal,2024-04-11 08:50:00,0.2883994770609144,1.9122190475463867,1.7999999999999994,FREE,1098.6072067010195,435.54,72440.0,72439.0
buy,72648,72649,72649,438.97,250.799497064536,0.0,5m BUY signal,2024-04-11 10:10:00,0.2883994770609144,1.5026297569274902,1.3999999999999995,FREE,,,,
sell,72655,72656,72656,439.96,250.799497064536,0.0,5m SELL signal,2024-04-11 10:45:00,0.2883994770609144,1.821209192276001,1.7999999999999994,FREE,248.29150209387868,438.97,72649.0,72648.0
buy,72781,72782,72782,444.29,248.35523358282487,0.0,5m BUY signal,2024-04-12 05:15:00,0.28510259158637435,0.8899201154708862,0.8499999999999996,FREE,,,,
sell,73397,73398,73398,432.39,248.35523358282487,0.0,5m SELL signal,2024-04-17 08:45:00,0.2822555027745535,2.0800931453704834,1.2499999999999996,FREE,-2955.4272796356245,444.29,72782.0,72781.0
buy,73440,73441,73441,426.29,251.90907468830522,0.0,5m BUY signal,2024-04-17 12:20:00,0.2822555027745535,2.593411684036255,2.499999999999999,FREE,,,,
sell,73468,73469,73469,429.06,251.90907468830522,0.0,5m SELL signal,2024-04-17 14:40:00,0.2822555027745535,1.6049054861068726,1.2499999999999996,FREE,697.7881368866009,426.29,73441.0,73440.0
buy,73473,73474,73474,426.3297,253.52235039164347,0.0,5m BUY signal,2024-04-17 15:05:00,0.2822555027745535,2.6265785694122314,2.499999999999999,FREE,,,,
sell,73763,73764,73764,421.44,253.52235039164347,0.0,5m SELL signal,2024-04-19 07:15:00,0.28869199213122193,0.8381301760673523,-0.5,FREE,-1239.6482367100202,426.3297,73474.0,73473.0
buy,73790,73791,73791,421.72,253.35402482465668,0.0,5m BUY signal,2024-04-19 09:30:00,0.28869199213122193,3.6449739933013916,2.499999999999999,FREE,,,,
sell,73805,73806,73806,420.145,253.35402482465668,0.0,5m SELL signal,2024-04-19 10:45:00,0.28869199213122193,1.8441535234451294,-0.5,FREE,-399.0325890988458,421.72,73791.0,73790.0
buy,73811,73812,73812,418.52,254.33773000084912,0.0,5m BUY signal,2024-04-19 11:15:00,0.28869199213122193,3.2586185932159424,2.499999999999999,FREE,,,,
sell,74028,74029,74029,418.045,254.33773000084912,0.0,5m SELL signal,2024-04-22 13:20:00,0.26402952241715366,1.2829755544662476,1.1499999999999997,FREE,-120.81042175039465,418.52,73812.0,73811.0
buy,74052,74053,74053,419.63,253.3770615499487,0.0,5m BUY signal,2024-04-22 15:20:00,0.26402952241715366,2.975874185562134,-0.5,FREE,,,,
sell,74072,74073,74073,418.82,253.3770615499487,0.0,5m SELL signal,2024-04-22 17:00:00,0.26402952241715366,1.4892551898956299,1.1499999999999997,FREE,-205.23541985545904,419.63,74053.0,74052.0
buy,74098,74099,74099,417.79,254.00172555195078,0.0,5m BUY signal,2024-04-22 19:10:00,0.26402952241715366,2.9387807846069336,-0.5,FREE,,,,
sell,74108,74109,74109,419.58,254.00172555195078,0.0,5m SELL signal,2024-04-23 04:00:00,0.2605386220766798,3.9755823612213135,-0.5,FREE,454.66308873798266,417.79,74099.0,74098.0
buy,74519,74520,74520,422.93,251.98979501829498,0.0,5m BUY signal,2024-04-25 06:15:00,0.2639622968964725,1.4059412479400635,1.1499999999999997,FREE,,,,
sell,74540,74541,74541,422.4,251.98979501829498,0.0,5m SELL signal,2024-04-25 08:00:00,0.2639622968964725,2.723975419998169,-0.5,FREE,-133.55459135970378,422.93,74520.0,74519.0
buy,74547,74548,74548,420.42,253.1765601439698,0.0,5m BUY signal,2024-04-25 08:35:00,0.2639622968964725,1.3816771507263184,1.1499999999999997,FREE,,,,
sell,74592,74593,74593,421.7,253.1765601439698,0.0,5m SELL signal,2024-04-25 12:20:00,0.2639622968964725,3.504500389099121,-0.5,FREE,324.0659969842744,420.42,74548.0,74547.0
buy,75461,75462,75462,424.85,251.29941252845015,0.0,5m BUY signal,2024-05-02 04:55:00,0.2780292122491053,2.863090753555298,2.1999999999999993,FREE,,,,
sell,75483,75484,75484,425.73,251.29941252845015,0.0,5m SELL signal,2024-05-02 06:50:00,0.2780292122491053,2.362449884414673,1.7499999999999996,FREE,221.14348302503498,424.85,75462.0,75461.0
buy,75492,75493,75493,425.29,251.55940392611416,0.0,5m BUY signal,2024-05-02 07:35:00,0.2780292122491053,2.7147583961486816,2.1999999999999993,FREE,,,,
sell,75504,75505,75505,425.57,251.55940392611416,0.0,5m SELL signal,2024-05-02 08:35:00,0.2780292122491053,2.3006463050842285,1.7499999999999996,FREE,70.4366330993051,425.29,75493.0,75492.0
buy,75510,75511,75511,424.98,251.90864400403876,0.0,5m BUY signal,2024-05-02 09:05:00,0.2780292122491053,2.677216053009033,2.1999999999999993,FREE,,,,
sell,75532,75533,75533,424.03,251.90864400403876,0.0,5m SELL signal,2024-05-02 10:55:00,0.2780292122491053,1.8475573062896729,1.7499999999999996,FREE,-239.31321180384828,424.98,75511.0,75510.0
buy,76135,76136,76136,440.515,242.48169146801484,0.0,5m BUY signal,2024-05-07 13:50:00,0.2332851273892548,2.660254716873169,1.7999999999999994,FREE,,,,
sell,76150,76151,76151,440.48,242.48169146801484,0.0,5m SELL signal,2024-05-07 15:05:00,0.2332851273892548,2.9046120643615723,2.0999999999999996,FREE,-8.4868592013728,440.515,76136.0,76135.0
buy,76353,76354,76354,439.54,243.0002626787805,0.0,5m BUY signal,2024-05-08 16:15:00,0.2746429717613766,2.476020574569702,1.9999999999999996,FREE,,,,
sell,76349,76350,76350,440.08,243.0002626787805,0.0,5m SELL signal,2024-05-08 19:15:00,0.2746429717613766,3.0277342796325684,-0.5,FREE,131.22014184653264,439.54,76354.0,76353.0
buy,76397,76398,76398,438.86,243.67578635482323,0.0,5m BUY signal,2024-05-09 04:00:00,0.24543227161144657,2.3265533447265625,1.5999999999999996,FREE,,,,
sell,76446,76447,76447,440.35,243.67578635482323,0.0,5m SELL signal,2024-05-09 08:30:00,0.24543227161144657,2.403357744216919,-0.5,FREE,363.07692166868884,438.86,76398.0,76397.0
buy,76460,76461,76461,439.04,244.40286197464107,0.0,5m BUY signal,2024-05-09 09:40:00,0.24543227161144657,2.521876335144043,1.5999999999999996,FREE,,,,
sell,76465,76466,76466,439.76,244.40286197464107,0.0,5m SELL signal,2024-05-09 10:05:00,0.24543227161144657,3.3088150024414062,-0.5,FREE,175.97006062173435,439.04,76461.0,76460.0
buy,76486,76487,76487,440.46,244.01444531164728,0.0,5m BUY signal,2024-05-09 11:50:00,0.24543227161144657,2.0772862434387207,1.5999999999999996,FREE,,,,
sell,76495,76496,76496,440.81,244.01444531164728,0.0,5m SELL signal,2024-05-09 12:35:00,0.24543227161144657,3.357370138168335,-0.5,FREE,85.4050558590821,440.46,76487.0,76486.0
buy,76994,76995,76995,442.88,242.87393343078764,0.0,5m BUY signal,2024-05-14 07:25:00,0.20339905048912488,0.8096969127655029,-0.5,FREE,,,,
sell,77198,77199,77199,448.59,242.87393343078764,0.0,5m SELL signal,2024-05-15 08:30:00,0.222585701530413,2.1053686141967773,-0.5,FREE,1386.8101598897924,442.88,76995.0,76994.0
buy,77240,77241,77241,450.29,241.95700059454356,0.0,5m BUY signal,2024-05-15 12:00:00,0.222585701530413,0.4458808898925781,-0.5,FREE,,,,
sell,77245,77246,77246,450.88,241.95700059454356,0.0,5m SELL signal,2024-05-15 12:25:00,0.222585701530413,1.4411839246749878,-0.5,FREE,142.75463035077465,450.29,77241.0,77240.0
buy,77458,77459,77459,452.37,241.16005134749827,0.0,5m BUY signal,2024-05-16 14:10:00,0.22174184227241053,0.8463486433029175,-0.5,FREE,,,,
sell,77658,77659,77659,451.35,241.16005134749827,0.0,5m SELL signal,2024-05-17 15:00:00,0.24488462659860122,2.135953426361084,1.8999999999999995,FREE,-245.98325237444385,452.37,77459.0,77458.0
buy,77667,77668,77668,451.35,241.16005134749824,0.0,5m BUY signal,2024-05-17 15:45:00,0.24488462659860122,0.7020240426063538,-0.5,FREE,,,,
sell,77733,77734,77734,452.61,241.16005134749824,0.0,5m SELL signal,2024-05-20 06:00:00,0.21090506642475013,1.8601983785629272,1.7999999999999994,FREE,303.8616646978456,451.35,77668.0,77667.0
