date,p_day,buy_level,sell_level,chosen_action,reward_force_buy,reward_free,reward_force_sell,chosen_reward,best_action_ex_post,oracle_equity,close,buy_th_5m,sell_th_5m
2012-02-13,0.2643603306367121,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.5064,0.3,0.3
2012-02-14,0.24510742794450324,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.5118,0.3,0.3
2012-02-15,0.36554809275277483,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.4961,0.3,0.3
2012-02-16,0.351498979626439,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.5229,0.3,0.3
2012-02-17,0.35310655096408317,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.5178,0.3,0.3
2012-02-21,0.3967292745972156,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.5205,0.3,0.3
2012-02-22,0.36115027844955744,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.5119,0.3,0.3
2012-02-23,0.35490182683992316,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.528,0.3,0.3
2012-02-24,0.39764456850181995,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.5292,0.3,0.3
2012-02-27,0.40521662920544266,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.5308,0.3,0.3
2012-02-28,0.4066669097729821,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.5468,0.3,0.3
2012-02-29,0.3842759639668765,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.5401,0.3,0.3
