bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
0.7700042724609375,0.004868514508294796,7,2.089996337890625,0.013358022805871367,44,1.0,0.5550266481711323,0.7700042724609375,2s,,2s,buy,True,0,False,35.92575540915816,9.771420064966236,27.20764362776085,157.4250030517578,695,-0.02260330432192334,-0.06305249272500646,-0.08089837680616624,,,,0,-0.00039946179960978777,36.2009983892701,2025/07/25 13:30,7769.0
0.8025054931640625,0.0050740103349929296,14,2.089996337890625,0.013358022805871367,44,1.0,0.570577498722348,0.8025054931640625,2s,,2s,buy,True,0,False,50.819120082398676,30.27920893639684,43.9724830337314,157.52999877929688,702,-0.037171108507025485,-0.060896326910466314,-0.04745043680688166,,,,1,-0.00038589011092163847,41.67894298381148,2025/07/25 14:05,5494.0
0.850006103515625,0.005374342968096821,26,2.089996337890625,0.013358022805871367,44,1.0,0.5933051033072936,0.850006103515625,2s,,2s,buy,True,0,False,46.37026647627158,22.860918689059574,38.53381721386758,157.52000427246094,714,-0.052528901094366295,-0.06274661871708531,-0.020435435245438033,,,,2,-0.0003978692833326561,44.72210780192537,2025/07/25 15:05,2888.0
1.07000732421875,0.0067653471133239055,29,2.089996337890625,0.013358022805871367,44,1.0,0.698569029714536,1.07000732421875,2s,,2s,buy,True,0,False,42.13855901865241,22.602980203175548,35.626699413493455,157.1999969482422,717,-0.06007202000557523,-0.08457403416790044,-0.04900402832465041,,,,3,-0.0005364292095984373,38.47915124596261,2025/07/25 15:20,3136.0
1.0800018310546875,0.00682853949195643,30,2.089996337890625,0.013358022805871367,44,1.0,0.7033510987807549,1.0800018310546875,2s,,2s,buy,True,0,False,37.13364749073876,7.104178323256889,27.12382443491147,157.1649932861328,718,-0.07028568120025327,-0.11114032597896539,-0.08170928955742424,,,,4,-0.0007050960519547815,37.823883874513584,2025/07/25 15:25,5301.0
1.0800018310546875,0.00682853949195643,34,2.089996337890625,0.013358022805871367,44,1.0,0.7033510987807549,1.0800018310546875,2s,,2s,buy,True,0,False,25.04526005757007,5.726228786105253,18.605582967081798,157.1300048828125,722,-0.10991121262402967,-0.14930139181188906,-0.07878035837571878,,,,5,-0.0009478430956885233,39.66430560289671,2025/07/25 15:45,3644.0
1.2400054931640625,0.00784019641156048,35,2.089996337890625,0.013358022805871367,44,1.0,0.7799080090530773,1.2400054931640625,2s,,2s,buy,True,0,False,20.831414031064888,-4.451662127966188,12.40372197805453,156.9199981689453,723,-0.12272002198673337,-0.1739552594375482,-0.10247047490162964,,,,6,-0.001104668831357778,35.732030291356125,2025/07/25 15:50,2261.0
1.427398681640625,0.009025029391691832,36,2.089996337890625,0.013358022805871367,44,1.0,0.8695699788274804,1.427398681640625,2s,,2s,buy,True,0,False,17.542174400691554,-2.1932633815484337,10.96369513994489,156.80999755859375,724,-0.13818872739663837,-0.20006354903625834,-0.12374964327923993,,,,7,-0.0012708606221248817,33.839616548434236,2025/07/25 15:55,2699.0
1.57000732421875,0.009926702629401108,38,2.089996337890625,0.013358022805871367,44,1.0,0.937803898663941,1.57000732421875,2s,,2s,buy,True,0,False,12.919861889990106,3.168076132493159,9.669266637491123,156.69000244140625,726,-0.17252594435369922,-0.2426436479922245,-0.14023540727705053,,,,8,-0.0015423199458978669,31.774020542013503,2025/07/25 16:05,2503.0
1.2649993896484375,0.008029703209082127,10,2.100006103515625,0.013598434262212862,43,1.0,0.12143054364727596,1.2649993896484375,2s,,2s,buy,True,0,False,30.825224793811827,-15.44432936278276,15.402040074946965,156.36500549316406,997,0.05564322182366839,-0.03489709532624374,-0.18108063429982427,,,,9,-0.00022235376249021393,32.00689517293685,2025/07/30 19:15,8324.0
