side,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx
buy,76605,56.72,1763.046544428773,0.0,FORCE_BUY->first acceptable 5m signal,2012-01-03 08:25:00,0.242041881665375,2.3195736408233643,0.3,FORCE_BUY,,,
sell,76767,56.8,1763.046544428773,0.0,5m SELL signal,2012-01-04 11:05:00,0.23740916937489454,2.307966709136963,0.3,FREE,141.04372355429882,56.72,76605.0
buy,76817,57.05,1755.3206612367098,0.0,5m BUY signal,2012-01-04 15:15:00,0.23740916937489454,1.1701091527938843,0.3,FREE,,,
sell,76828,57.21,1755.3206612367098,0.0,5m SELL signal,2012-01-04 16:10:00,0.23740916937489454,2.0499401092529297,0.3,FREE,280.85130579788006,57.05,76817.0
buy,77448,57.8,1737.403028189484,0.0,FORCE_BUY->first acceptable 5m signal,2012-01-11 07:05:00,0.2297802693910621,2.158975839614868,1.9999999999999996,FORCE_BUY,,,
sell,77683,58.35,1737.403028189484,0.0,5m SELL signal,2012-01-12 14:30:00,0.22562492044925786,4.44310998916626,-0.5,FREE,955.5716655042237,57.8,77448.0
buy,78055,58.79,1724.3998417223406,0.0,FORCE_BUY->first acceptable 5m signal,2012-01-18 09:00:00,0.226839667645212,2.2548019886016846,1.3999999999999995,FORCE_BUY,,,
sell,78180,59.57,1724.3998417223406,0.0,FORCE_SELL->first acceptable 5m signal,2012-01-19 05:45:00,0.22834938129948953,2.0797533988952637,-0.5,FORCE_SELL,1345.0318765434276,58.79,78055.0
buy,78481,59.66,1721.7985010291625,0.0,FORCE_BUY->first acceptable 5m signal,2012-01-23 04:00:00,0.22075337014503418,2.2856695652008057,-0.5,FORCE_BUY,,,
sell,78680,59.709,1721.7985010291625,0.0,FORCE_SELL->first acceptable 5m signal,2012-01-24 10:35:00,0.2155992341670371,2.0550003051757812,0.9999999999999996,FORCE_SELL,84.36812655044031,59.66,78481.0
buy,78792,60.26,1706.0548738458392,0.0,5m BUY signal,2012-01-25 04:20:00,0.23236727299675866,3.2350270748138428,2.349999999999999,FREE,,,
sell,78815,60.16,1706.0548738458392,0.0,5m SELL signal,2012-01-25 06:55:00,0.23236727299675866,1.1440362930297852,-0.5,FREE,-170.60548738458635,60.26,78792.0
buy,78851,59.965,1711.6027884693685,0.0,5m BUY signal,2012-01-25 09:55:00,0.23236727299675866,2.8974812030792236,2.349999999999999,FREE,,,
sell,78863,60.02,1711.6027884693685,0.0,5m SELL signal,2012-01-25 10:55:00,0.23236727299675866,1.0281438827514648,-0.5,FREE,94.13815336581479,59.965,78851.0
buy,78903,60.37,1701.6796316702253,0.0,5m BUY signal,2012-01-25 14:15:00,0.23236727299675866,2.7296459674835205,2.349999999999999,FREE,,,
sell,78919,60.48,1701.6796316702253,0.0,5m SELL signal,2012-01-25 15:35:00,0.23236727299675866,1.7927395105361938,-0.5,FREE,187.1847594837238,60.37,78903.0
buy,78931,60.374,1704.6673091631367,0.0,5m BUY signal,2012-01-25 16:35:00,0.23236727299675866,2.431367874145508,2.349999999999999,FREE,,,
sell,78957,60.53,1704.6673091631367,0.0,FORCE_SELL->first acceptable 5m signal,2012-01-26 05:05:00,0.2420810506834212,1.1050888299942017,0.5499999999999998,FORCE_SELL,265.9281002294473,60.374,78931.0
buy,79143,60.06,1718.00719653088,0.0,FORCE_BUY->first acceptable 5m signal,2012-01-27 15:10:00,0.20992464670788236,3.5601682662963867,2.499999999999999,FORCE_BUY,,,
sell,79313,60.25,1718.00719653088,0.0,FORCE_SELL->first acceptable 5m signal,2012-01-30 11:25:00,0.220296764180102,1.3062283992767334,-0.5,FORCE_SELL,326.4213673408633,60.06,79143.0
buy,79416,60.73,1704.4283482790306,0.0,5m BUY signal,2012-01-31 06:55:00,0.22896408851700698,1.8210020065307617,-0.5,FREE,,,
sell,79488,60.39,1704.4283482790306,0.0,5m SELL signal,2012-01-31 13:00:00,0.22896408851700698,0.8841999769210815,0.8499999999999996,FREE,-579.5056384148642,60.73,79416.0
buy,80027,61.72,1667.6997399962843,0.0,5m BUY signal,2012-02-06 08:40:00,0.21079072713797786,2.402275323867798,1.2999999999999996,FREE,,,
sell,80104,61.964,1667.6997399962843,0.0,5m SELL signal,2012-02-06 15:05:00,0.21079072713797786,1.3410208225250244,0.9499999999999997,FREE,406.91873655909296,61.72,80027.0
buy,80349,61.98,1667.269226994672,0.0,5m BUY signal,2012-02-08 11:10:00,0.2245421524405393,2.1499927043914795,2.0999999999999996,FREE,,,
sell,80375,62.28,1667.269226994672,0.0,5m SELL signal,2012-02-08 13:20:00,0.2245421524405393,1.435624599456787,1.3499999999999996,FREE,500.1807680984087,61.98,80349.0
buy,80418,62.4,1664.0629400196824,0.0,5m BUY signal,2012-02-08 16:55:00,0.2245421524405393,2.4056124687194824,2.0999999999999996,FREE,,,
sell,80724,62.46,1664.0629400196824,0.0,5m SELL signal,2012-02-10 15:55:00,0.21294191846666544,1.9121160507202148,1.7999999999999994,FREE,99.84377640118473,62.4,80418.0
buy,80931,63.1,1647.1849640828743,0.0,FORCE_BUY->first acceptable 5m signal,2012-02-14 07:35:00,0.20065444548843844,2.3727312088012695,1.9499999999999993,FORCE_BUY,,,
sell,81257,62.82,1647.1849640828743,0.0,5m SELL signal,2012-02-16 08:45:00,0.21981032379620094,0.7255352139472961,0.5999999999999996,FREE,-461.21178994320667,63.1,80931.0
buy,81267,62.69,1650.600724895297,0.0,5m BUY signal,2012-02-16 09:35:00,0.21981032379620094,2.4269678592681885,2.0499999999999994,FREE,,,
sell,81294,63.05,1650.600724895297,0.0,5m SELL signal,2012-02-16 11:50:00,0.21981032379620094,0.6936051845550537,0.5999999999999996,FREE,594.2162609623059,62.69,81267.0
buy,81321,63.6,1636.3266620227746,0.0,5m BUY signal,2012-02-16 14:05:00,0.21981032379620094,2.485471248626709,2.0499999999999994,FREE,,,
sell,81339,63.68,1636.3266620227746,0.0,5m SELL signal,2012-02-16 15:35:00,0.21981032379620094,0.6040247678756714,0.5999999999999996,FREE,130.90613296181917,63.6,81321.0
buy,81702,63.48,1641.4820705357638,0.0,FORCE_BUY->first acceptable 5m signal,2012-02-22 08:20:00,0.20540086971330043,2.3379740715026855,2.1999999999999993,FORCE_BUY,,,
sell,81856,63.37,1641.4820705357638,0.0,FORCE_SELL->first acceptable 5m signal,2012-02-23 10:05:00,0.21212797326482213,0.6277434825897217,0.3999999999999998,FORCE_SELL,-180.5630277589331,63.48,81702.0
buy,82143,63.6,1635.5458932366564,0.0,5m BUY signal,2012-02-27 09:25:00,0.2118982028783539,2.841972589492798,2.2999999999999994,FREE,,,
sell,82158,63.89,1635.5458932366564,0.0,5m SELL signal,2012-02-27 10:40:00,0.2118982028783539,1.3613080978393555,1.2999999999999996,FREE,474.308309038629,63.6,82143.0
buy,82178,64.04,1631.7149768721106,0.0,5m BUY signal,2012-02-27 12:20:00,0.2118982028783539,2.8425395488739014,2.2999999999999994,FREE,,,
sell,82251,64.23,1631.7149768721106,0.0,5m SELL signal,2012-02-28 06:45:00,0.19774560642168068,1.2007265090942383,1.0999999999999996,FREE,310.0258456056973,64.04,82178.0
buy,82268,64.21,1632.223220129196,0.0,5m BUY signal,2012-02-28 08:30:00,0.19774560642168068,2.4495792388916016,1.6999999999999993,FREE,,,
sell,82293,64.505,1632.223220129196,0.0,5m SELL signal,2012-02-28 10:35:00,0.19774560642168068,1.1228135824203491,1.0999999999999996,FREE,481.5058499381156,64.21,82268.0
buy,82333,64.39,1635.1383571118772,0.0,5m BUY signal,2012-02-28 13:55:00,0.19774560642168068,2.0769505500793457,1.6999999999999993,FREE,,,
sell,82358,64.64,1635.1383571118772,0.0,5m SELL signal,2012-02-28 16:00:00,0.19774560642168068,1.1310893297195435,1.0999999999999996,FREE,408.7845892779693,64.39,82333.0
buy,82556,64.6,1636.1508266828444,0.0,FORCE_BUY->first acceptable 5m signal,2012-03-01 07:35:00,0.19879306924512888,1.777888298034668,1.3999999999999995,FORCE_BUY,,,
sell,83137,63.81,1636.1508266828444,0.0,FORCE_SELL->first acceptable 5m signal,2012-03-07 04:35:00,0.17498234648823086,1.703803539276123,0.9999999999999996,FORCE_SELL,-1292.559153079434,64.6,82556.0
buy,83303,64.47,1619.4010276195488,0.0,5m BUY signal,2012-03-08 07:45:00,0.1775981546057673,2.4693095684051514,1.8999999999999995,FREE,,,
sell,83710,65.43,1619.4010276195488,0.0,FORCE_SELL->first acceptable 5m signal,2012-03-13 04:00:00,0.1973893187141004,2.5443220138549805,-0.5,FORCE_SELL,1554.6249865147797,64.47,83303.0
buy,83911,66.4979,1593.3948175378032,0.0,5m BUY signal,2012-03-14 11:05:00,0.19755358149463506,1.0342280864715576,-0.5,FREE,,,
sell,83933,66.52,1593.3948175378032,0.0,5m SELL signal,2012-03-14 12:55:00,0.19755358149463506,2.4178626537323,-0.5,FREE,35.214025467576974,66.4979,83911.0
