bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,divergence_rate,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume,zs_cnt
,,,0.7299957275390625,0.003228498189237732,7,1.5200042724609375,0.006688098930286867,15,1.0,0.7171008382271746,0.7299957275390625,2s,17,2s,sell,,False,0,False,44.218976938725554,85.5569570039142,57.99830362712177,226.77999877929688,151,0.006675842335314944,0.0006962192475441498,-0.011959246175541588,0.593495,,541,0,3.07350883929681e-06,56.89231306353135,2025/07/15 19:35,176759.0,
,,,0.9799957275390625,0.00432154036722428,5,3.649993896484375,0.01586953868036685,35,1.0,0.3835606130281013,0.9799957275390625,2s,17,2s,sell,,False,0,False,56.69893679926153,111.23447792584574,74.87745050812293,227.6824951171875,529,0.00042827983475699215,0.04544095023058503,0.09002534079165608,0.796747,,541,1,0.00019997020406863485,63.914905309117444,2025/07/22 18:35,224494.0,
,,,1.0099945068359375,0.004453827613031411,7,3.649993896484375,0.01586953868036685,35,1.0,0.3917794704146217,1.0099945068359375,2s,17,2s,sell,,False,0,False,70.34407659587049,109.98690582606883,83.55835300593661,227.72999572753906,531,0.029589023432014,0.09338280836257695,0.1275875698611259,0.821137,,541,2,0.00041083666048830135,63.659016600802914,2025/07/22 18:45,657605.0,
,,,1.0699920654296875,0.004718402104645671,8,3.649993896484375,0.01586953868036685,35,1.0,0.40821718518766253,1.0699920654296875,2s,17,2s,sell,,False,0,False,76.57362519265979,113.95091677339559,89.03272238623839,227.8397979736328,532,0.048100782199308,0.122147817268484,0.14809407013835202,0.869915,,541,3,0.0005372933349736133,66.02052753816157,2025/07/22 18:50,143367.0,
,,,1.095001220703125,0.004828686334492002,9,3.649993896484375,0.01586953868036685,35,1.0,0.41506902000785934,1.095001220703125,2s,17,2s,sell,,False,0,False,81.08267048517845,108.13694224029047,90.1007610702158,227.77999877929688,533,0.06618506598729412,0.13852220113923863,0.14467427030388902,0.890248,,541,4,0.0006092320606854822,63.59672718290881,2025/07/22 18:55,147567.0,
,,,1.209991455078125,0.005335765014249139,15,3.649993896484375,0.01586953868036685,35,1.0,0.44657324649047264,1.209991455078125,2s,17,2s,sell,,False,0,False,80.57720866930376,69.05980220722807,76.7380731819452,227.82000732421875,539,0.12902262890225608,0.15733673908596302,0.056628220367413884,0.983736,,541,5,0.0006915453598560561,62.80238955197202,2025/07/22 19:25,167650.0,
,,,1.2299957275390625,0.005423978940624088,17,3.649993896484375,0.01586953868036685,35,1.0,0.45205387824720117,1.2299957275390625,2s,17,2s,sell,,False,1,False,77.75938276867015,73.99681243861687,76.50519265865239,227.91400146484375,541,0.14093467421809497,0.1645368060434862,0.04720426365078245,1,0.002543867680064419,,6,0.0007230270628234419,65.6187917233434,2025/07/22 19:35,775295.0,
,,,0.5592041015625,0.0024624779188003147,5,3.649993896484375,0.01586953868036685,35,2.0,0.35594424889007803,0.5592041015625,2s,18,2s,sell,,False,0,False,30.85790091144473,67.89711306521164,43.20430496270037,227.57000732421875,573,-0.10777700149427098,-0.13842588311700865,-0.06129776324547534,0.276835,,546,7,-0.0006081038641138686,48.11481973192933,2025/07/23 15:45,255085.0,
,,,1.3000030517578125,0.005724616111330234,6,3.649993896484375,0.01586953868036685,35,2.0,0.5589032047691112,1.3000030517578125,2s,18,2s,sell,,False,0,False,38.97627830339423,87.68654265509126,55.21303308729324,228.1199951171875,574,-0.10191390410257743,-0.07846151453580319,0.046904779133548485,0.643569,,546,8,-0.0003446264839369474,60.00013450927247,2025/07/23 15:50,542420.0,
,,,1.30999755859375,0.005768627327135031,26,3.649993896484375,0.01586953868036685,35,2.0,0.561641430398903,1.30999755859375,2s,18,2s,sell,,False,0,False,84.16735694545147,95.59751759473932,87.97741049521409,228.34500122070312,594,0.09381613995740681,0.1460637818051964,0.1044952836955792,0.648517,,546,9,0.0006407644288280426,62.58917633973242,2025/07/23 17:30,145982.0,
,,,1.339996337890625,0.005900728167245308,27,3.649993896484375,0.01586953868036685,35,2.0,0.5698602877854234,1.339996337890625,2s,18,2s,sell,,False,0,False,85.93990593343452,96.57519986133286,89.48500390940063,228.38499450683594,595,0.10667337957346128,0.15810233803767915,0.10285791692843574,0.663368,,546,10,0.000693478655097829,63.51051671261182,2025/07/23 17:35,164329.0,
,,,1.3899993896484375,0.006120918631661064,28,3.649993896484375,0.01586953868036685,35,2.0,0.5835597769286723,1.3899993896484375,2s,18,2s,sell,,False,0,False,87.26432923501875,95.21086904452415,89.91317583818721,228.4199981689453,596,0.1190436704975553,0.16852483419393138,0.09896232739275215,0.688122,,546,11,0.0007390898837250303,64.33833594639327,2025/07/23 17:40,171462.0,
,,,2.019989013671875,0.008907655226062822,22,3.649993896484375,0.01586953868036685,35,1.0,0.6684907569208131,2.019989013671875,2s,18,2s,sell,,False,1,False,57.73491171458961,48.45390667802771,54.641243369068974,228.46499633789062,546,0.1418435003311544,0.16106657649967815,0.03844615233704751,1,0.007430381564442425,,12,0.0007074677044531008,70.41116286677516,2025/07/23 13:30,2186110.0,
,,,1.410003662109375,0.006209008255966543,34,3.649993896484375,0.01586953868036685,35,2.0,0.5890404086854009,1.410003662109375,2s,19,2s,sell,,False,1,False,79.92406648633671,78.15771140427316,79.3352814589822,228.4499969482422,602,0.15215175889162008,0.16104766403583426,0.017791810288428356,1,0.0028446122384436544,,13,0.0007058765715749543,64.12158060869893,2025/07/23 18:10,193059.0,
,,,0.5464019775390625,0.0023591100590162916,8,3.75,0.0160208479628308,9,1.0,0.49066569010416666,0.5464019775390625,2s,20,2s,sell,,False,0,False,47.96914222675439,83.98184039472024,59.973374949409674,232.08999633789062,694,-0.018757274986049517,-0.022667457553268378,-0.00782036513443772,0.444231,,738,14,-9.77144285530838e-05,53.916278617074774,2025/07/24 19:20,216777.0,
,,,0.5467987060546875,0.0023608229485561957,10,3.75,0.0160208479628308,9,1.0,0.490771484375,0.5467987060546875,2s,20,2s,sell,,False,0,False,59.47649048548344,99.79051915682638,72.91450004259775,232.13499450683594,696,-0.015705683159682526,-0.003379908259205422,0.024651549800954208,0.444553,,738,15,-1.4569289981108874e-05,54.923628750932586,2025/07/24 19:30,337850.0,
