feature,importance
feat_bsp2s_break_bi_amp_rate,0.13755502
feat_level,0.072585426
feat_bsp2s_break_bi_amp,0.06811845
klu_high,0.053670242
feat_bsp2s_bi_klu_cnt,0.04203158
feat_bsp2s_break_bi_klu_cnt,0.034416154
klu_low,0.032871228
feat_zs_cnt,0.032452885
feat_bsp2_break_bi_amp_rate,0.027712232
feat_divergence_rate,0.026148869
feat_bsp2_break_bi_bi_klu_cnt,0.024094382
feat_bsp3_bi_amp_rate,0.02284345
klu_close,0.021013057
klu_open,0.020777054
feat_break_bi_klu_cnt,0.020392912
feat_break_bi_amp,0.020203121
feat_break_bi_amp_rate,0.019389628
feat_bsp2_bi_amp,0.019212058
feat_bsp1_bi_amp_rate,0.018269736
feat_bsp2s_lv,0.016884439
feat_bsp2s_bi_amp,0.014904117
feat_bi_amp,0.014242776
feat_bsp2s_retrace_rate,0.013579072
feat_bsp2_break_bi_amp,0.013382073
feat_macd_dea,0.012801588
feat_bi_amp_rate,0.012583986
feat_bsp3_zs_height,0.011463211
feat_rsi,0.010822295
feat_macd_value,0.0103808595
feat_bsp3_bi_klu_cnt,0.010307374
feat_bsp1_bi_amp,0.010064876
feat_kdj_d,0.009813023
feat_volume,0.009671029
upper_shadow,0.009449665
feat_bi_klu_cnt,0.009280734
feat_bsp1_bi_klu_cnt,0.0090902215
feat_kdj_k,0.007958787
dmi_adx,0.0072694677
feat_bsp3_bi_amp,0.0072235987
lower_shadow,0.007162812
feat_bsp2_bi_amp_rate,0.0071004285
feat_bsp2_retrace_rate,0.0070753526
feat_ppo,0.0065111923
high_low_spread_pct,0.0061369813
feat_macd_diff,0.0057581286
dmi_plus,0.004779142
price_change_pct,0.0046438696
feat_kdj_j,0.0043959003
dmi_minus,0.0043946733
feat_bsp2_bi_klu_cnt,0.0035037503
feat_bsp2s_bi_amp_rate,0.0021319378
body_size,0.0012498071
is_bullish_candle,0.00022532565
feat_bsp_bi_amp,0.0
is_buy,0.0
kdj_k,0.0
is_segbsp,0.0
kdj_d,0.0
kdj_j,0.0
klu_volume,0.0
macd_dif,0.0
macd_dea,0.0
macd_value,0.0
rsi,0.0
