side,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx
buy,59807,373.6,267.66595289079225,0.0,5m BUY signal,2021-01-04 09:50:00,0.21171000063716613,2.2733876705169678,2.2499999999999996,FREE,,,
sell,59877,368.63,267.66595289079225,0.0,5m SELL signal,2021-01-04 15:40:00,0.21171000063716613,1.0328506231307983,-0.5,FREE,-1330.2997858672447,373.6,59807.0
buy,59883,368.55,267.72405430506785,0.0,5m BUY signal,2021-01-04 16:10:00,0.21171000063716613,2.3148844242095947,2.2499999999999996,FREE,,,
sell,59917,369.0,267.72405430506785,0.0,5m SELL signal,2021-01-04 19:00:00,0.21171000063716613,1.0670958757400513,-0.5,FREE,120.4758244372775,368.55,59883.0
buy,60939,378.55,260.96995387285705,0.0,FORCE_BUY->first acceptable 5m signal,2021-01-12 08:55:00,0.173596695020893,2.0188441276550293,1.8999999999999995,FORCE_BUY,,,
sell,62927,374.44,260.96995387285705,0.0,5m SELL signal,2021-01-27 15:55:00,0.2256778108955105,1.4639486074447632,1.2499999999999996,FREE,-1072.586510417446,378.55,60939.0
buy,62929,374.41,260.9908643683464,0.0,5m BUY signal,2021-01-27 16:05:00,0.2256778108955105,3.1859490871429443,1.5499999999999994,FREE,,,
sell,62942,373.37,260.9908643683464,0.0,5m SELL signal,2021-01-27 17:10:00,0.2256778108955105,1.5992352962493896,1.2499999999999996,FREE,-271.43049894308564,374.41,62929.0
buy,62946,372.8,261.38991155903835,0.0,5m BUY signal,2021-01-27 17:30:00,0.2256778108955105,2.394176959991455,1.5499999999999994,FREE,,,
sell,62991,372.71,261.38991155903835,0.0,5m SELL signal,2021-01-28 05:15:00,0.20891807985098923,1.3772377967834473,-0.5,FREE,-23.525092040321773,372.8,62946.0
buy,63020,373.6,260.76722145923225,0.0,5m BUY signal,2021-01-28 07:40:00,0.20891807985098923,2.671757936477661,2.3999999999999995,FREE,,,
