bsp1_bi_amp,bsp1_bi_amp_rate,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume,zs_cnt
,,0.2490997314453125,0.0027268448901307005,0.4550018310546875,0.004946478534930659,1.0,0.1538448640128777,0.2490997314453125,,241,False,False,,<Math.KDJ.KDJ_Item object at 0x00000241494C2E10>,-0.023993042503822,0.0012235616393638793,0.05043320828637176,0.006004316938047399,1.3373056541543607e-05,57.740374087272784,2025/06/17 17:35,2s,2600.0,
,,0.46999359130859375,0.005181847928581462,1.4101943969726562,0.01572824380296796,1.0,0.5958006243338726,0.46999359130859375,,568,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241485A8BF0>,-0.03804153544166273,-0.045136870170281895,-0.014190669457238334,0.0037149222682003923,-0.0004991177254090296,32.65297222655926,2025/06/18 16:52,2s,1908.0,
,,0.16519927978515625,0.0018240922375874031,1.4101943969726562,0.01572824380296796,2.0,0.4752511672446534,0.16519927978515625,,606,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024149924770>,0.02323829019069843,0.01698408168111598,-0.0125084170191649,0.006305306252246515,0.00018775101663512077,51.4865712700812,2025/06/18 17:31,2s,28545.0,
,,0.8300018310546875,0.009123907001397227,1.4101943969726562,0.01572824380296796,3.0,0.6596244258454746,0.8300018310546875,,643,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241499252B0>,-0.033823528324114185,-0.09659213183155657,-0.12553720701488477,0.00843135279982869,-0.00106672772245974,25.197517288501444,2025/06/18 18:10,2s,1443.0,
,,0.75,0.008250824944007043,1.4101943969726562,0.01572824380296796,4.0,0.6525316900836954,0.75,,693,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024148197BF0>,-0.07665645610495717,-0.11622970926364928,-0.07914650631738424,0.004215166355919416,-0.0012847683740750857,28.263803686312684,2025/06/18 19:00,2s,3826.0,
,,0.29000091552734375,0.0032033681590379463,1.4101943969726562,0.01572824380296796,5.0,0.588713298744299,0.29000091552734375,,748,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024148A1DB50>,0.006644767919331014,-0.00389022048854315,-0.021069976815748327,0.01296549009349644,-4.3031833829510675e-05,37.87001792858805,2025/06/18 19:55,2s,28384.0,
,,0.8600006103515625,0.009408167332871947,1.4101943969726562,0.01572824380296796,6.0,0.3688817715067871,0.8600006103515625,,770,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024148A1EDB0>,0.07179314901353412,0.014847165905877091,-0.11389196621531406,0.010380947325583452,0.00016366062453401648,46.89585431617483,2025/06/20 13:47,2s,3645.0,
,,0.37000274658203125,0.004072229188823903,0.43999481201171875,0.004809212179312541,1.0,0.4090964262801061,0.37000274658203125,,928,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149A1D490>,0.03989011861162789,0.048753481148395394,0.01772672507353501,0.003178788828854113,0.0005351393477499995,64.17221885340237,2025/06/20 16:43,2s,1838.0,
,,0.15999603271484375,0.0017593581308504049,0.43999481201171875,0.004809212179312541,2.0,0.1136272996826828,0.15999603271484375,,948,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149A1D970>,-0.014676199652198593,-0.009167275557601329,0.011017848189194528,0.004500505374117124,-0.00010067425394782801,55.42148347501525,2025/06/20 17:03,2s,2075.0,
,,0.14659881591796875,0.0016232233033198233,1.2300033569335938,0.013455894406045691,1.0,0.2276406627010464,0.14659881591796875,,1266,False,False,,<Math.KDJ.KDJ_Item object at 0x000002414A48BB90>,-0.015198602017935986,-0.0002524660572191806,0.02989227192143361,0.006743318776533885,-2.7929653170594995e-06,59.7802935373749,2025/06/23 16:23,2s,1325.0,
,,0.20999908447265625,0.0022786358086810186,0.48999786376953125,0.005288697848889571,1.0,0.42857142857142855,0.20999908447265625,,1712,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024148829010>,0.009058053228291877,0.0220200259980885,0.025923945539593245,0.0016163215020317382,0.00023866214423663614,63.559458463724525,2025/06/24 18:03,2s,1135.0,
,,0.37929534912109375,0.004112908883452993,0.48999786376953125,0.005288697848889571,2.0,0.8979525107045543,0.37929534912109375,,1747,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024148829430>,0.053909823404378464,0.07561324419603466,0.043406841583312386,0.002915730534724168,0.0008182435546891563,69.5169972422599,2025/06/24 18:39,2s,1539.0,
,,0.26999664306640625,0.002915730534724168,0.20999908447265625,0.0022786358086810186,1.0,0.19048138056312444,0.26999664306640625,,1761,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414882B650>,0.03705573001485459,0.013066761611980837,-0.04797793680574751,0.0019495321304676845,0.00014131876776528183,47.86117224282717,2025/06/24 18:53,2s,3068.0,
