bsp1_bi_amp,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,0.9000091552734375,1.8800048828125,1.0,0.6276621647944939,,,0.9000091552734375,,173,False,False,,0.10835500550975677,0.13895001100448212,0.061190010989450705,0.0006848808116479044,68.53307490830667,2025/06/16 16:24,2s,11250.0
,2.1300048828125,4.7299041748046875,1.0,0.45878269173073016,,,2.1300048828125,,524,False,False,,0.08407611161670445,0.2253893643529068,0.2826265054724047,0.0011172555119557893,59.79950774857355,2025/06/17 15:51,2s,41576.0
,1.919891357421875,4.7299041748046875,2.0,0.6828881956519636,,,1.919891357421875,,550,False,False,,0.3658932300766664,0.39109929872680027,0.05041213730026772,0.0019271399823675617,61.747495020802404,2025/06/17 16:17,2s,35805.0
,0.410003662109375,0.6300048828125,1.0,0.42857488858748305,,,0.410003662109375,,717,True,False,,0.0633247376819935,0.0543069496546309,-0.018035576054725194,0.0002724432400353314,47.83088193481822,2025/06/17 19:05,2s,5826.0
,0.69000244140625,2.7599029541015625,1.0,0.8043378503148618,,,0.69000244140625,,855,False,False,,-0.04812000813283676,-0.03289382377255379,0.030452368720565948,-0.00016432009518378566,58.17175894374246,2025/06/18 14:58,2s,52121.0
,0.4900054931640625,2.7599029541015625,2.0,0.6195507344932633,,,0.4900054931640625,,890,False,False,,-0.07956136314043753,-0.04064344156560651,0.07783584314966205,-0.00020343934290265517,48.626525250196366,2025/06/18 15:45,2s,6729.0
,0.8600006103515625,1.3899993896484375,1.0,0.6834513420055985,,,0.8600006103515625,,1140,True,False,,0.029380329540672302,-0.015904976821701666,-0.09057061272474794,-8.048876635182341e-05,41.39503105145271,2025/06/18 19:56,2s,109722.0
,0.8600006103515625,1.5351104736328125,1.0,0.7426867451915908,,,0.8600006103515625,,1265,False,False,,0.08682786969957919,0.1338395934507446,0.0940234475023308,0.0006696640045568099,65.9069352514232,2025/06/20 15:40,2s,5266.0
,0.55999755859375,1.5351104736328125,2.0,0.40394612593807466,,,0.55999755859375,,1324,False,False,,0.011409670892672872,0.035091118320991654,0.04736289485663757,0.00017583238788650152,54.759294747289935,2025/06/20 16:39,2s,3131.0
,1.0299072265625,4.67999267578125,1.0,0.230747160165369,,,1.0299072265625,,1630,True,False,,0.002038486422801608,-0.046467859188680904,-0.09701269122296502,-0.00023039714679805304,35.10882405222668,2025/06/23 15:30,2s,19044.0
,2.29510498046875,4.67999267578125,2.0,0.5897433389412732,,,2.29510498046875,,1696,True,False,,-0.26188513265632873,-0.2926002250671331,-0.06143018482160878,-0.0014609791213209072,31.485062932526517,2025/06/23 16:37,2s,13297.0
,0.239990234375,1.0699920654296875,1.0,0.1962551516620795,0.239990234375,0.0035922938556840326,0.239990234375,,1803,False,False,,-0.04736024737466439,-0.046570227279346454,0.001580040190635873,-0.00023141951162571528,50.738250572907354,2025/06/23 18:25,"2s,3b",3806.0
,0.509002685546875,1.0699920654296875,2.0,0.2710237725140111,,,0.509002685546875,,1830,False,False,,-0.025217152429450062,0.006618861747142546,0.06367202835318522,3.291359226821729e-05,54.760911688322075,2025/06/23 18:52,2s,7410.0
0.410003662109375,0.410003662109375,1.0699920654296875,3.0,0.28037876303067466,,,0.410003662109375,0.7093127177814144,1853,False,False,,0.0371935178192695,0.050511484436071896,0.02663593323360479,0.0002510741160670244,58.2238204603842,2025/06/23 19:15,"1p,2s",5493.0
