bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.1300048828125,0.40000152587890625,0.3250109672128021,,,0.1300048828125,,197,False,False,,-0.02852038699597867,-0.022488564115533904,0.01206364576088953,-0.00034416184882770756,40.160512619902036,2025/06/09 16:49,2,23641.0
0.12999725341796875,0.1399993896484375,0.9285558583106267,,,0.12999725341796875,,269,True,False,,-0.0028678676982764324,-0.005604165702948194,-0.005472596009343523,-8.592472786686286e-05,38.49940807230498,2025/06/09 18:01,2,19916.0
0.625,0.8400039672851562,0.7440441049581747,,,0.625,,473,False,False,,0.06438633716234374,0.07746932928279193,0.02616598424089639,0.0011832989548626592,67.81319248208659,2025/06/10 15:07,2,6034.0
0.23000335693359375,0.28499603271484375,0.8070405568197029,,,0.23000335693359375,,739,True,False,,0.008738249210482902,-0.010072045944852448,-0.0376205903106707,-0.00015391662553998627,36.55698379017374,2025/06/10 19:33,2,15892.0
0.43999481201171875,1.3199996948242188,0.33332948010288127,0.43999481201171875,0.0015305495733190227,0.43999481201171875,,842,False,False,,-0.010762904254087165,0.005893804293279459,0.03331341709473325,9.145014471255784e-05,56.61205459606287,2025/06/11 14:51,"2,3b",26339.0
0.1399993896484375,0.25,0.55999755859375,,,0.1399993896484375,,919,True,False,,-0.008130493620435256,-0.00994488115220804,-0.003628775063545569,-0.00015428667138250542,45.31769198271396,2025/06/11 16:15,2,3898.0
0.1100006103515625,0.160003662109375,0.6874880793438871,,,0.1100006103515625,,995,False,False,,0.002064836793211643,0.0055001667197132065,0.006870659853003127,8.526115894619766e-05,52.45855647520873,2025/06/11 17:31,2,6358.0
0.8089981079101562,0.975799560546875,0.8290617670054731,,,0.8089981079101562,,1181,True,False,,-0.026900275957712095,-0.049169339060625816,-0.04453812620582744,-0.0007601959341492179,40.95312592086499,2025/06/12 14:08,2,6188.0
0.12000274658203125,0.23000335693359375,0.521743457060404,,,0.12000274658203125,,1303,False,False,,-0.0224992613981373,-0.02254118676162875,-8.385072698290086e-05,-0.0003474108589220271,49.32727319402704,2025/06/12 16:10,2,5513.0
0.16500091552734375,0.1750030517578125,0.9428459325137327,,,0.16500091552734375,,1408,True,False,,-0.0177059346966184,-0.024610039595032163,-0.013808209796827522,-0.0003800601768998742,31.427325129893887,2025/06/12 17:57,2,16292.0
