side,signal_idx,exec_idx,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx,entry_signal_idx
buy,349019,349020,349020,683.74,227.69447540727447,0.0,5m BUY signal,2026-02-12 15:20:00,0.2901391209276731,1.2772438526153564,0.7499999999999998,FREE,,,,
sell,349027,349028,349028,681.28,227.69447540727447,0.0,5m SELL signal,2026-02-12 16:00:00,0.2901391209276731,3.218897581100464,2.3999999999999995,FREE,-560.1284095019034,683.74,349020.0,349019.0
buy,349072,349073,349073,680.6,227.92196915290614,0.0,5m BUY signal,2026-02-12 19:45:00,0.2901391209276731,1.9494421482086182,0.7499999999999998,FREE,,,,
sell,349079,349080,349080,681.75,227.92196915290614,0.0,5m SELL signal,2026-02-13 04:20:00,0.2772153802094636,2.2910501956939697,2.0999999999999996,FREE,262.1102645258369,680.6,349073.0,349072.0
buy,349095,349096,349096,681.11,228.13613435420675,0.0,5m BUY signal,2026-02-13 05:40:00,0.2772153802094636,1.2615751028060913,0.6999999999999997,FREE,,,,
sell,349382,349383,349383,683.35,228.13613435420675,0.0,5m SELL signal,2026-02-17 13:35:00,0.2551129424646276,3.420382261276245,1.5499999999999994,FREE,511.0249409534252,681.11,349096.0,349095.0
buy,349519,349520,349520,684.22,227.84605450139892,0.0,5m BUY signal,2026-02-18 09:00:00,0.2736131302202493,2.1717329025268555,2.0499999999999994,FREE,,,,
sell,349843,349844,349844,686.69,227.84605450139892,0.0,5m SELL signal,2026-02-20 04:00:00,0.25564321505121984,2.0939810276031494,0.9999999999999996,FREE,562.7797546184615,684.22,349520.0,349519.0
buy,349906,349907,349907,682.0155,229.40769992113908,0.0,5m BUY signal,2026-02-20 09:15:00,0.25564321505121984,1.7960870265960693,1.6999999999999993,FREE,,,,
sell,349915,349916,349916,686.94,229.40769992113908,0.0,5m SELL signal,2026-02-20 10:00:00,0.25564321505121984,4.3917036056518555,0.9999999999999996,FREE,1129.7182182616677,682.0155,349907.0,349906.0
buy,350115,350116,350116,683.67,230.50495909404728,0.0,5m BUY signal,2026-02-23 10:40:00,0.25500940641104725,1.8349106311798096,1.6499999999999995,FREE,,,,
sell,350148,350149,350149,683.81,230.50495909404728,0.0,5m SELL signal,2026-02-23 13:25:00,0.25500940641104725,3.0662941932678223,2.2999999999999994,FREE,32.27069427316347,683.67,350116.0,350115.0
buy,350153,350154,350154,682.51,230.94400972601204,0.0,5m BUY signal,2026-02-23 13:50:00,0.25500940641104725,1.6938153505325317,1.6499999999999995,FREE,,,,
sell,351219,351220,351220,675.08,230.94400972601204,0.0,5m SELL signal,2026-03-03 06:45:00,0.2523428115477123,2.1925153732299805,0.4999999999999998,FREE,-1715.913992264258,682.51,350154.0,350153.0
buy,351257,351258,351258,672.36,231.8782825953897,0.0,5m BUY signal,2026-03-03 09:55:00,0.2523428115477123,2.519836902618408,1.0999999999999996,FREE,,,,
sell,351270,351271,351271,673.47,231.8782825953897,0.0,5m SELL signal,2026-03-03 11:00:00,0.2523428115477123,2.384615659713745,0.4999999999999998,FREE,257.38489368088574,672.36,351258.0,351257.0
buy,351308,351309,351309,680.59,229.45248531350313,0.0,5m BUY signal,2026-03-03 14:10:00,0.2523428115477123,1.2932575941085815,1.0999999999999996,FREE,,,,
sell,351369,351370,351370,680.72,229.45248531350313,0.0,5m SELL signal,2026-03-03 19:15:00,0.2523428115477123,2.641380548477173,0.4999999999999998,FREE,29.828823090754362,680.59,351309.0,351308.0
buy,351412,351413,351413,681.34,229.24369008513787,0.0,FORCE_BUY->first acceptable 5m signal,2026-03-04 06:50:00,0.22909451877916284,1.7744801044464111,1.7499999999999996,FORCE_BUY,,,,
sell,351802,351803,351803,677.9,229.24369008513787,0.0,5m SELL signal,2026-03-06 07:20:00,0.25902349855328616,1.7817751169204712,1.1999999999999997,FREE,-788.5982938928868,681.34,351413.0,351412.0
buy,351807,351808,351808,676.7,229.65021059363815,0.0,5m BUY signal,2026-03-06 07:45:00,0.25902349855328616,1.9912943840026855,1.2999999999999996,FREE,,,,
sell,351810,351811,351811,677.34,229.65021059363815,0.0,5m SELL signal,2026-03-06 08:00:00,0.25902349855328616,4.148496150970459,1.1999999999999997,FREE,146.97613477992527,676.7,351808.0,351807.0
buy,351899,351900,351900,672.23,231.3959115830815,0.0,5m BUY signal,2026-03-06 15:25:00,0.25902349855328616,2.462966203689575,1.2999999999999996,FREE,,,,
sell,352729,352730,352730,664.54,231.3959115830815,0.0,5m SELL signal,2026-03-13 04:35:00,0.2541901500503557,3.159229278564453,-0.5,FREE,-1779.4345600739093,672.23,351900.0,351899.0
buy,352797,352798,352798,668.18,230.13535137750452,0.0,5m BUY signal,2026-03-13 10:15:00,0.2541901500503557,2.390857696533203,2.349999999999999,FREE,,,,
sell,353298,353299,353299,674.26,230.13535137750452,0.0,5m SELL signal,2026-03-18 04:00:00,0.25579055128267775,3.3220572471618652,1.7499999999999996,FREE,1399.222936375237,668.18,352798.0,352797.0
buy,353346,353347,353347,672.1,230.87496208867162,0.0,5m BUY signal,2026-03-18 08:00:00,0.25579055128267775,2.0893874168395996,1.5499999999999994,FREE,,,,
sell,353452,353453,353453,660.681,230.87496208867162,0.0,5m SELL signal,2026-03-18 16:50:00,0.25579055128267775,2.172247886657715,1.7499999999999996,FREE,-2636.3611920905373,672.1,353347.0,353346.0
buy,353466,353467,353467,660.66,230.88230077150982,0.0,5m BUY signal,2026-03-18 18:00:00,0.25579055128267775,2.4425008296966553,1.5499999999999994,FREE,,,,
sell,353713,353714,353714,655.5,230.88230077150982,0.0,5m SELL signal,2026-03-20 06:35:00,0.2516940612355421,1.5460562705993652,-0.5,FREE,-1191.3526719809834,660.66,353467.0,353466.0
buy,353753,353754,353754,653.17,231.70590834809423,0.0,5m BUY signal,2026-03-20 09:55:00,0.2516940612355421,3.0733447074890137,2.3999999999999995,FREE,,,,
sell,353777,353778,353778,652.97,231.70590834809423,0.0,5m SELL signal,2026-03-20 11:55:00,0.2516940612355421,0.8867645859718323,-0.5,FREE,-46.34118166960304,653.17,353754.0,353753.0
buy,353791,353792,353792,652.87,231.74139870733083,0.0,5m BUY signal,2026-03-20 13:05:00,0.2516940612355421,2.6405649185180664,2.3999999999999995,FREE,,,,
sell,353833,353834,353834,650.0304,231.74139870733083,0.0,5m SELL signal,2026-03-20 16:35:00,0.2516940612355421,1.284347414970398,-0.5,FREE,-658.052875769341,652.87,353792.0,353791.0
buy,353874,353875,353875,643.16,234.21691973736822,0.0,5m BUY signal,2026-03-23 04:00:00,0.2570815198707193,3.1174204349517822,2.349999999999999,FREE,,,,
sell,353930,353931,353931,660.8452,234.21691973736822,0.0,5m SELL signal,2026-03-23 08:40:00,0.2570815198707193,3.2702829837799072,0.6499999999999997,FREE,4142.173068939306,643.16,353875.0,353874.0
buy,353939,353940,353940,658.04,235.21537773877733,0.0,5m BUY signal,2026-03-23 09:25:00,0.2570815198707193,2.9357807636260986,2.349999999999999,FREE,,,,
sell,353950,353951,353951,661.79,235.21537773877733,0.0,5m SELL signal,2026-03-23 10:20:00,0.2570815198707193,2.257629632949829,0.6499999999999997,FREE,882.057666520415,658.04,353940.0,353939.0
buy,353965,353966,353966,659.27,236.1144672649225,0.0,5m BUY signal,2026-03-23 11:35:00,0.2570815198707193,2.911273717880249,2.349999999999999,FREE,,,,
sell,354001,354002,354002,658.99,236.1144672649225,0.0,5m SELL signal,2026-03-23 14:45:00,0.2570815198707193,0.7769252061843872,0.6499999999999997,FREE,-66.11205083417185,659.27,353966.0,353965.0
buy,354016,354017,354017,656.74,236.92339857921135,0.0,5m BUY signal,2026-03-23 15:50:00,0.2570815198707193,2.5796687602996826,2.349999999999999,FREE,,,,
sell,354052,354053,354053,657.3,236.92339857921135,0.0,5m SELL signal,2026-03-23 18:50:00,0.2570815198707193,1.1681327819824219,0.6499999999999997,FREE,132.67710320434543,656.74,354017.0,354016.0
buy,354069,354070,354070,655.6,237.53775150414216,0.0,FORCE_BUY->first acceptable 5m signal,2026-03-24 04:15:00,0.24392195343352432,2.7696127891540527,2.499999999999999,FORCE_BUY,,,,
