2026-02-25,6908.59,6938.07,6902.51,6932.30
2026-02-26,6934.17,6934.17,6852.29,6904.87
2026-02-27,6836.85,6871.50,6822.17,6867.72
2026-03-02,6793.29,6894.65,6786.06,6876.58
2026-03-03,6759.49,6830.96,6693.49,6805.31
2026-03-04,6820.45,6873.89,6799.84,6858.11
2026-03-05,6821.84,6859.75,6753.99,6813.27
2026-03-06,6728.55,6751.75,6689.56,6718.19
2026-03-09,6657.81,6789.96,6609.07,6775.49
2026-03-10,6775.77,6827.14,6738.85,6758.98
2026-03-11,6764.19,6785.12,6721.63,6752.79
2026-03-12,6696.99,6702.28,6642.61,6644.76
2026-03-13,6677.44,6707.54,6597.96,6607.01
2026-03-16,6667.91,6703.52,6656.95,6673.92
2026-03-17,6706.71,6732.36,6689.55,6695.29
2026-03-18,6671.24,6684.84,6602.42,6604.84
2026-03-19,6552.78,6622.15,6538.26,6591.60
2026-03-20,6576.73,6577.80,6452.98,6486.30
2026-03-23,6582.90,6639.41,6552.03,6567.27
2026-03-24,6527.82,6585.05,6510.82,6546.29
2026-03-25,6605.99,6627.83,6558.64,6586.28
2026-03-26,6536.69,6570.33,6469.66,6473.06
2026-03-27,6442.12,6445.43,6349.64,6362.45
