2026-04-08,13.20,15.46,13.18,13.93
2026-04-09,13.99,14.30,12.12,12.41
2026-04-10,12.28,12.78,11.50,12.02
2026-04-13,13.92,13.92,10.80,11.02
2026-04-14,10.68,10.77,10.17,10.48
2026-04-15,10.30,11.26,9.81,10.53
2026-04-16,10.76,11.89,10.41,10.76
2026-04-17,10.50,11.69,10.24,11.16
2026-04-20,12.83,12.83,11.65,12.05
2026-04-21,12.20,13.72,11.00,11.70
2026-04-22,11.34,11.92,10.91,11.22
2026-04-23,11.45,14.24,11.03,11.56
2026-04-24,11.05,11.10,9.81,11.00
2026-04-27,12.29,12.29,9.69,9.70
2026-04-28,10.68,10.86,9.97,10.03
2026-04-29,10.22,10.67,9.60,10.62
2026-04-30,10.68,11.68,9.96,10.00
2026-05-01,10.13,11.18,9.95,11.07
2026-05-04,12.18,12.28,10.34,11.72
2026-05-05,10.87,10.96,10.46,10.91
2026-05-06,10.09,10.28,9.60,10.12
2026-05-07,10.13,10.30,9.43,9.94
2026-05-08,10.02,10.26,9.45,9.49
