2026-04-27,1156.12,1162.12,1154.60,1155.09
2026-04-28,1160.21,1162.71,1152.19,1156.92
2026-04-29,1153.25,1155.60,1140.68,1142.58
2026-04-30,1145.26,1170.46,1145.26,1165.16
2026-05-01,1164.92,1174.58,1156.43,1157.04
2026-05-04,1153.71,1165.39,1145.99,1152.91
2026-05-05,1157.60,1163.18,1151.87,1152.19
2026-05-06,1151.64,1152.23,1134.41,1135.56
2026-05-07,1131.80,1137.04,1119.84,1122.81
2026-05-08,1125.88,1131.14,1111.22,1112.15
2026-05-11,1114.53,1126.87,1114.53,1124.79
2026-05-12,1122.61,1130.87,1114.82,1125.75
2026-05-13,1117.05,1117.05,1104.50,1112.27
2026-05-14,1112.40,1116.31,1109.19,1116.00
2026-05-15,1114.00,1114.00,1091.89,1092.72
2026-05-18,1098.80,1105.50,1089.77,1099.28
2026-05-19,1098.91,1111.04,1093.79,1106.82
2026-05-20,1108.17,1116.88,1105.97,1107.66
2026-05-21,1109.79,1119.71,1105.59,1119.28
2026-05-22,1121.32,1133.72,1120.42,1132.36
