2026-04-27,19.32,19.51,18.06,18.06
2026-04-28,18.37,19.60,17.81,17.87
2026-04-29,17.88,19.01,17.86,18.81
2026-04-30,18.64,18.69,16.77,16.79
2026-05-01,16.85,17.24,16.24,16.76
2026-05-04,16.96,18.80,16.74,17.89
2026-05-05,17.45,17.56,16.47,16.65
2026-05-06,17.21,17.46,16.23,17.38
2026-05-07,17.48,17.55,16.75,16.98
2026-05-08,17.24,17.33,16.65,16.95
2026-05-11,17.88,18.03,17.46,17.94
2026-05-12,18.32,18.57,17.31,17.41
2026-05-13,18.02,18.41,17.76,17.87
2026-05-14,17.82,18.01,17.10,17.15
2026-05-15,17.94,19.13,17.61,18.23
2026-05-18,18.90,19.15,17.37,17.52
2026-05-19,18.03,18.36,17.66,18.05
2026-05-20,18.12,18.13,17.21,17.33
2026-05-21,17.44,17.73,16.42,16.57
2026-05-22,16.61,17.82,16.20,16.43
