2026-04-08,2506.39,2510.73,2504.07,2504.82
2026-04-09,2509.92,2512.12,2497.50,2501.87
2026-04-10,2499.55,2506.66,2498.70,2505.75
2026-04-13,2513.11,2514.77,2490.26,2491.21
2026-04-14,2486.83,2487.45,2461.65,2462.60
2026-04-15,2459.92,2463.39,2441.13,2442.67
2026-04-16,2439.48,2448.35,2431.69,2436.98
2026-04-17,2419.52,2421.37,2415.90,2417.56
2026-04-20,2415.88,2417.55,2411.00,2415.42
2026-04-21,2416.94,2419.75,2403.90,2406.33
2026-04-22,2414.81,2419.05,2413.97,2418.72
2026-04-23,2416.08,2420.54,2402.41,2413.98
2026-04-24,2416.99,2425.17,2414.80,2423.28
2026-04-27,2422.77,2426.86,2422.21,2426.25
2026-04-28,2419.89,2422.74,2417.58,2421.35
2026-04-29,2419.43,2422.05,2416.46,2420.76
2026-04-30,2423.64,2432.09,2419.62,2430.34
2026-05-01,2434.23,2439.88,2433.45,2433.47
2026-05-04,2432.29,2434.93,2426.31,2429.53
2026-05-05,2434.60,2438.83,2434.44,2436.66
2026-05-06,2443.58,2458.63,2443.58,2456.46
2026-05-07,2458.71,2461.05,2447.24,2450.14
2026-05-08,2457.21,2465.26,2456.53,2462.69
