2026-03-03,535.77,538.53,533.84,537.83
2026-03-04,539.28,541.06,537.41,540.16
2026-03-05,538.75,540.55,535.94,539.24
2026-03-06,537.02,540.30,534.96,540.08
2026-03-09,536.43,538.24,534.10,537.85
2026-03-10,537.55,539.54,535.88,538.63
2026-03-11,538.15,538.90,534.99,535.69
2026-03-12,533.59,533.75,530.17,530.39
2026-03-13,531.85,532.46,527.20,527.33
2026-03-16,528.71,529.97,526.87,527.58
2026-03-17,529.93,531.44,528.13,528.45
2026-03-18,524.95,525.63,521.51,521.68
2026-03-19,518.09,521.72,517.24,519.55
2026-03-20,515.08,515.11,511.73,513.51
2026-03-23,518.35,521.33,516.64,517.42
2026-03-24,515.20,518.38,514.46,516.16
2026-03-25,519.70,520.47,517.00,518.06
2026-03-26,515.04,516.98,511.80,512.02
2026-03-27,510.36,510.81,505.76,506.60
2026-03-30,509.15,509.63,502.95,504.34
2026-03-31,508.37,515.19,507.67,514.61
2026-04-01,517.06,519.42,516.44,517.32
2026-04-02,513.39,518.87,512.28,518.14
