2026-04-27,21.43,21.59,20.77,20.77
2026-04-28,21.39,21.39,20.46,20.49
2026-04-29,20.74,21.19,20.43,21.19
2026-04-30,20.70,20.94,20.07,20.08
2026-05-01,19.98,20.43,19.84,20.37
2026-05-04,20.72,21.48,20.22,21.05
2026-05-05,20.48,20.85,20.47,20.82
2026-05-06,20.39,20.62,20.31,20.57
2026-05-07,20.45,20.71,20.08,20.35
2026-05-08,20.40,20.66,20.25,20.50
2026-05-11,21.01,21.29,20.85,21.24
2026-05-12,21.44,21.68,21.00,21.04
2026-05-13,21.18,21.26,20.97,21.18
2026-05-14,21.27,21.36,20.78,20.85
2026-05-15,21.75,21.83,21.06,21.36
2026-05-18,21.33,21.47,20.86,20.92
2026-05-19,21.17,21.27,20.90,21.12
2026-05-20,21.06,21.13,20.36,20.76
2026-05-21,20.95,20.98,19.93,20.00
2026-05-22,20.04,20.96,19.85,20.03
