bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
,,,,,,,0.125,0.002348520499456231,12,0.32250213623046875,0.006105682281214978,48,1.0,0.13179248184334413,0.125,0.002348520499456231,12,0.003956752753073149,0.125,,846,True,False,25.86375354061083,2.024390196574501,17.91729909259872,0.022675093298740772,0.00998282953047891,-0.025384527536523725,0.008192116493242814,0.00018788241192495948,47.19231614178348,2025/07/03 16:01,"2s,3b",1240.0
0.970001220703125,0.018740364222530993,42,1.7750015258789062,0.03315590792823567,26,0.5464790911787082,,,,,,,,,0.970001220703125,0.018740364222530993,42,0.0008004398899240696,0.970001220703125,,942,False,False,79.65081703912749,97.01778008232239,85.43980472019246,0.03237805839939995,0.053840924306904014,0.042925731815008125,0.018395623537340665,0.0010240359970021269,58.41463740135877,2025/07/07 14:18,"2,3b",3046.0
