bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.6989994049072266,4.684999465942383,1.0,0.19743849359745536,0.6989994049072266,,482,False,False,,-0.034540265646379034,0.007651745594358772,0.08438402248147561,0.0002781121997378642,66.02081532123859,2025/01/06 14:30,2s,358801.0
1.2049999237060547,4.684999465942383,2.0,0.15261477782133942,1.2049999237060547,,545,False,False,,0.0966734921364324,0.09363019955302931,-0.0060865851668061854,0.00342007497053111,60.602352898109956,2025/01/21 14:30,2s,262326.0
0.7791004180908203,4.684999465942383,3.0,0.1504802570055885,0.7791004180908203,,568,False,False,,0.034224358349207507,0.061576412745932174,0.054704108793449335,0.0022426876930651774,62.75866893649141,2025/01/24 16:30,2s,416877.0
1.1849994659423828,2.7049999237060547,1.0,0.5582256086769205,1.1849994659423828,,692,True,False,,-0.07427641804377014,-0.11643091164732766,-0.08430898720711505,-0.004230833080607185,35.038703845431826,2025/02/20 14:30,2s,392854.0
0.8597011566162109,2.7049999237060547,2.0,0.5451759590861367,0.8597011566162109,,738,True,False,,-0.030560200624848204,-0.09758604597577758,-0.13405169070185874,-0.003568116076210619,31.313571583100938,2025/02/28 18:30,2s,276582.0
1.2749996185302734,2.7049999237060547,3.0,0.528650774679717,1.2749996185302734,,750,True,False,,0.03746856379747824,-0.01874040739333438,-0.11241794238162524,-0.0006821262626259116,43.88357764244016,2025/03/04 16:30,2s,187982.0
1.2199993133544922,2.509998321533203,1.0,0.6812749912231508,1.2199993133544922,,854,False,False,,-0.0011967415236087506,0.05153008992918018,0.10545366290557785,0.001868039095613628,61.02025760061817,2025/03/25 14:30,2s,275352.0
1.260000228881836,2.509998321533203,2.0,0.3585658248490458,1.260000228881836,,898,False,False,,-0.11198970682143794,-0.005803303316543662,0.21237280700978856,-0.0002169343567673895,59.88763749326725,2025/04/02 16:30,2s,223819.0
0.6799983978271484,2.625,1.0,0.08380926223028273,0.6799983978271484,,1056,True,False,,0.08677288269489233,0.052124339735051706,-0.06929708591968126,0.0020235582568400453,49.376870808062534,2025/05/06 13:30,2s,504505.0
2.385000228881836,1.2950000762939453,1.0,0.8416989099392741,2.385000228881836,,1229,False,False,,0.14662211038197695,0.13007213705898124,-0.03309994664599142,0.00444249948016125,62.44747725094483,2025/06/10 18:30,2s,513984.0
