date,equity,cash,pos,buy_th,sell_th,p_day
3/20/2019,100000,100000,0,-0.5,1.05,0.18743926
3/21/2019,100000,100000,0,-0.5,1.55,0.168721137
3/22/2019,100000,100000,0,2.3,-0.5,0.272489251
3/25/2019,100000,100000,0,1.65,0.5,0.174987002
3/26/2019,100000,100000,0,2.05,0.9,0.203236558
3/27/2019,100000,100000,0,2.05,0.9,0.19562585
3/28/2019,100000,100000,0,-0.5,0.8,0.191764055
3/29/2019,100000,100000,0,1.95,0.8,0.185835319
4/1/2019,100000,100000,0,-0.5,2.5,0.186052635
4/2/2019,100000,100000,0,-0.5,2.4,0.184151908
4/3/2019,100000,100000,0,0.85,-0.5,0.168859273
4/4/2019,100000,100000,0,0.85,-0.5,0.165029984
4/5/2019,100000,100000,0,1.1,-0.5,0.158571231
4/8/2019,100000,100000,0,1.1,-0.5,0.1480027
4/9/2019,100000,100000,0,0.7,0.6,0.172729369
4/10/2019,100000,100000,0,0.6,0.8,0.147995823
4/11/2019,100000,100000,0,0.55,0.45,0.162703977
4/12/2019,100000,100000,0,-0.5,0.55,0.148875368
4/15/2019,100000,100000,0,1.2,1,0.149706173
4/16/2019,100000,100000,0,1.15,1,0.157395121
4/17/2019,100000,100000,0,-0.5,0.45,0.170717217
4/18/2019,100000,100000,0,0.6,0.6,0.161003337
4/22/2019,100000,100000,0,-0.5,0.7,0.146858927
4/23/2019,100000,100000,0,-0.5,1.2,0.151934573
4/24/2019,100000,100000,0,-0.5,-0.5,0.173168714
4/25/2019,100000,100000,0,1,0.55,0.161982852
4/26/2019,100000,100000,0,1.2,0.5,0.157233196
4/29/2019,100000,100000,0,1.7,-0.5,0.15363581
4/30/2019,100000,100000,0,1.7,0.5,0.157961277
5/1/2019,100000,100000,0,-0.5,0.85,0.185961541
5/2/2019,100000,100000,0,-0.5,0.85,0.178856232
5/3/2019,100000,100000,0,1.9,1.9,0.149215162
5/6/2019,100000,100000,0,1.9,1.9,0.168445577
5/7/2019,100000,100000,0,-0.5,-0.5,0.189931035
5/8/2019,100000,100000,0,1.2,-0.5,0.171027849
5/9/2019,100000,100000,0,1.65,1.05,0.20032519
5/10/2019,100000,100000,0,2.2,1.45,0.201484374
5/13/2019,100000,100000,0,2.5,-0.5,0.211012692
5/14/2019,100000,100000,0,2.5,-0.5,0.215307407
5/15/2019,100000,100000,0,2.15,-0.5,0.198521602
5/16/2019,100000,100000,0,1.35,-0.5,0.209447118
5/17/2019,100000,100000,0,1.1,-0.5,0.240636967
5/20/2019,100000,100000,0,1.1,-0.5,0.214541248
5/21/2019,100000,100000,0,2.2,2.3,0.201512675
5/22/2019,100000,100000,0,2.15,1.3,0.227281394
5/23/2019,100000,100000,0,2.45,0.5,0.186813243
5/24/2019,100000,100000,0,-0.5,0.65,0.2345246
5/28/2019,100000,100000,0,2.3,1.65,0.279920799
5/29/2019,100000,100000,0,-0.5,1.6,0.189000246
5/30/2019,100000,100000,0,2.35,1.65,0.211996151
5/31/2019,100000,100000,0,2.5,2,0.196308685
6/3/2019,100000,100000,0,1.95,-0.5,0.20197256
6/4/2019,100000,100000,0,1.95,2.25,0.185984592
6/5/2019,100000,100000,0,0.7,2.35,0.194725159
6/6/2019,100000,100000,0,0.8,2.45,0.200782622
6/7/2019,100000,100000,0,0.75,-0.5,0.12490883
6/10/2019,100000,100000,0,0.75,-0.5,0.123583923
6/11/2019,100000,100000,0,1.85,1.85,0.147597566
6/12/2019,100000,100000,0,-0.5,1.95,0.144921715
6/13/2019,100000,100000,0,1.35,1.8,0.132025136
6/14/2019,100000,100000,0,1.4,1.75,0.129184819
6/17/2019,100000,100000,0,0.5,1.25,0.130100457
6/18/2019,100000,100000,0,0.7,1.75,0.1440211
6/19/2019,100000,100000,0,0.7,1.75,0.130830518
6/20/2019,100000,100000,0,0.7,1.75,0.14215242
6/21/2019,100000,100000,0,0.7,1.75,0.144589983
6/24/2019,100000,100000,0,0.7,1.75,0.135577656
6/25/2019,100000,100000,0,-0.5,0.6,0.167543641
6/26/2019,100000,100000,0,2.45,0.7,0.150110982
6/27/2019,100000,100000,0,2.5,0.6,0.123310997
6/28/2019,100000,100000,0,2.3,0.75,0.118084905
7/1/2019,100000,100000,0,2.3,0.75,0.134074055
7/2/2019,100000,100000,0,2.3,0.75,0.102342134
7/3/2019,100000,100000,0,2.3,0.75,0.08996752
7/5/2019,100000,100000,0,0.95,2.35,0.112196765
7/8/2019,100000,100000,0,1.2,-0.5,0.100372945
7/9/2019,100000,100000,0,1.15,-0.5,0.105704441
7/10/2019,100000,100000,0,-0.5,0.95,0.11394141
7/11/2019,100000,100000,0,1.1,1,0.129660796
7/12/2019,100000,100000,0,0.95,0.9,0.104831789
7/15/2019,100000,100000,0,0.95,0.9,0.090587458
7/16/2019,100000,100000,0,1.2,0.65,0.133210501
7/17/2019,100000,100000,0,1.55,0.45,0.163861661
7/18/2019,100000,100000,0,1.65,-0.5,0.099910756
7/19/2019,100000,100000,0,1.7,-0.5,0.168386967
7/22/2019,100000,100000,0,1.7,-0.5,0.098768048
7/23/2019,100000,100000,0,0.95,1.85,0.09981861
7/24/2019,100000,100000,0,0.85,1.8,0.093125092
7/25/2019,100000,100000,0,0.95,2.15,0.151999992
7/26/2019,100000,100000,0,1.15,2.1,0.100528742
7/29/2019,100000,100000,0,1.15,1.05,0.14128546
7/30/2019,100000,100000,0,1.85,1.25,0.154152702
7/31/2019,100000,100000,0,1.85,1.3,0.245675492
8/1/2019,100000,100000,0,2.5,1.2,0.26661064
8/2/2019,100000,100000,0,2.5,0.5,0.268845868
8/5/2019,100000,100000,0,2.4,-0.5,0.32246037
8/6/2019,100000,100000,0,2.5,-0.5,0.269511489
8/7/2019,100000,100000,0,2.2,-0.5,0.246232824
8/8/2019,100000,100000,0,2.05,-0.5,0.244157566
8/9/2019,100000,100000,0,2.3,-0.5,0.276391409
8/12/2019,100000,100000,0,2.3,1.65,0.333327375
8/13/2019,100000,100000,0,2.45,1.45,0.121991194
8/14/2019,100000,100000,0,2.4,1,0.235117247
8/15/2019,100000,100000,0,2.5,-0.5,0.159807147
8/16/2019,100000,100000,0,2.45,2.1,0.144858071
8/19/2019,100000,100000,0,2.45,2.1,0.154952886
8/20/2019,100000,100000,0,1.65,-0.5,0.226410927
8/21/2019,100000,100000,0,1.55,-0.5,0.144440856
8/22/2019,100000,100000,0,1.15,-0.5,0.158507871
8/23/2019,100000,100000,0,0.85,-0.5,0.275942732
8/26/2019,100000,100000,0,2.45,-0.5,0.123472716
8/27/2019,100000,100000,0,2.2,-0.5,0.192426809
8/28/2019,100000,100000,0,2.15,-0.5,0.141055176
8/29/2019,100000,100000,0,1.1,-0.5,0.160210969
8/30/2019,100000,100000,0,1.1,-0.5,0.199100491
9/3/2019,100000,100000,0,2.3,2.25,0.155078429
9/4/2019,100000,100000,0,2.3,2.2,0.133428373
9/5/2019,100000,100000,0,2.3,2.2,0.171905827
9/6/2019,100000,100000,0,2.3,2.2,0.184289483
9/9/2019,100000,100000,0,2.25,-0.5,0.200380757
9/10/2019,100000,100000,0,2.45,-0.5,0.144338919
9/11/2019,100000,100000,0,2.2,-0.5,0.133246496
9/12/2019,100000,100000,0,2.2,-0.5,0.206024627
9/13/2019,100000,100000,0,2.3,2.45,0.198660393
9/16/2019,100000,100000,0,1.9,0.85,0.146345744
9/17/2019,100000,100000,0,2.4,1.45,0.127084407
9/18/2019,100000,100000,0,1.95,0.95,0.138621665
9/19/2019,100000,100000,0,2.2,1.9,0.172544656
9/20/2019,100000,100000,0,2.05,1.65,0.227334366
9/23/2019,100000,100000,0,1.95,1.35,0.138598476
9/24/2019,100000,100000,0,2.2,-0.5,0.250090182
9/25/2019,100000,100000,0,2.15,1.5,0.127119647
9/26/2019,100000,100000,0,1.2,0.75,0.121167412
9/27/2019,100000,100000,0,1.6,0.75,0.1788994
9/30/2019,100000,100000,0,1.25,1.8,0.096048708
10/1/2019,100000,100000,0,1.3,2.35,0.191083723
10/2/2019,100000,100000,0,1.5,2,0.168117043
10/3/2019,100000,100000,0,2.35,-0.5,0.216041416
10/4/2019,100000,100000,0,-0.5,1.95,0.223068651
10/7/2019,100000,100000,0,-0.5,1.95,0.356530889
10/8/2019,100000,100000,0,2.45,-0.5,0.444398043
10/9/2019,100000,100000,0,2.5,-0.5,0.299096998
10/10/2019,100000,100000,0,2.5,-0.5,0.247189666
10/11/2019,100000,100000,0,0.9,-0.5,0.172821597
10/14/2019,100000,100000,0,1.7,2.5,0.148020228
10/15/2019,100000,100000,0,-0.5,2.45,0.129193431
10/16/2019,100000,100000,0,0.95,-0.5,0.144006665
10/17/2019,100000,100000,0,-0.5,-0.5,0.165549505
10/18/2019,100000,100000,0,2.4,-0.5,0.183520008
10/21/2019,100000,100000,0,2.4,-0.5,0.118054268
10/22/2019,100000,100000,0,2.4,-0.5,0.239385405
10/23/2019,100000,100000,0,1.2,1.1,0.110838889
10/24/2019,100000,100000,0,-0.5,2.15,0.128886542
10/25/2019,100000,100000,0,-0.5,2.15,0.123872576
10/28/2019,100000,100000,0,-0.5,2.15,0.14816715
10/29/2019,100000,100000,0,-0.5,2,0.221205582
10/30/2019,100000,100000,0,-0.5,2.35,0.139317668
10/31/2019,100000,100000,0,1.8,2.45,0.190847179
11/1/2019,100000,100000,0,1.8,2.4,0.114915635
11/4/2019,100000,100000,0,-0.5,1.55,0.161299823
11/5/2019,100000,100000,0,-0.5,1.55,0.181137223
11/6/2019,100000,100000,0,-0.5,1.55,0.131661713
11/7/2019,100000,100000,0,-0.5,1.55,0.223745547
11/8/2019,100000,100000,0,1.95,1,0.11525921
11/11/2019,100000,100000,0,0.9,0.9,0.09907164
11/12/2019,100000,100000,0,1,0.95,0.15987189
11/13/2019,100000,100000,0,0.95,0.85,0.120039354
11/14/2019,100000,100000,0,1,0.95,0.115729692
11/15/2019,100000,100000,0,-0.5,1.1,0.097504319
11/18/2019,100000,100000,0,-0.5,-0.5,0.116103332
11/19/2019,100000,100000,0,1.15,1.4,0.164234558
11/20/2019,100000,100000,0,1.3,-0.5,0.164129364
11/21/2019,100000,100000,0,1.1,-0.5,0.131289624
11/22/2019,100000,100000,0,0.95,0.75,0.120141227
11/25/2019,100000,100000,0,0.95,0.75,0.09932341
11/26/2019,100000,100000,0,0.95,0.75,0.109306346
11/27/2019,100000,100000,0,0.95,0.75,0.11993378
11/29/2019,100000,100000,0,1,-0.5,0.182895661
12/2/2019,100000,100000,0,1,-0.5,0.274632899
12/3/2019,100000,100000,0,2.3,1.35,0.147422267
12/4/2019,100000,100000,0,2.35,1.3,0.13711725
12/5/2019,100000,100000,0,1.7,1.15,0.124011126
12/6/2019,100000,100000,0,1.85,1.5,0.114615135
12/9/2019,100000,100000,0,1.05,1.05,0.261393759
12/10/2019,100000,100000,0,0.9,1.35,0.165665997
12/11/2019,100000,100000,0,0.95,1.35,0.100072584
12/12/2019,100000,100000,0,-0.5,-0.5,0.142111953
12/13/2019,100000,100000,0,-0.5,-0.5,0.138289105
12/16/2019,100000,100000,0,1.5,-0.5,0.130905732
12/17/2019,100000,100000,0,-0.5,-0.5,0.154456439
12/18/2019,100000,100000,0,-0.5,-0.5,0.198945813
12/19/2019,100000,100000,0,0.95,1.4,0.106492683
12/20/2019,100000,100000,0,0.95,1.35,0.199154699
12/23/2019,100000,100000,0,0.95,1.35,0.160733752
12/24/2019,100000,100000,0,0.95,1.35,0.127083063
12/26/2019,100000,100000,0,0.95,1.35,0.147462219
12/27/2019,100000,100000,0,0.95,1.35,0.234840717
12/30/2019,100000,100000,0,1.6,0.5,0.25750722
12/31/2019,100000,100000,0,1.65,0.4,0.120760969
1/2/2020,100000,100000,0,1.65,0.4,0.129489929
1/3/2020,100000,100000,0,1.65,0.4,0.175008462
1/6/2020,100000,100000,0,1.65,0.4,0.136750888
1/7/2020,100000,100000,0,2,1.95,0.174286507
1/8/2020,100000,100000,0,2.45,1.9,0.162778544
1/9/2020,100000,100000,0,-0.5,1.75,0.143109373
1/10/2020,100000,100000,0,1.95,1.6,0.237124318
1/13/2020,100000,100000,0,1.6,0.85,0.116684961
1/14/2020,100000,100000,0,2,-0.5,0.189588914
1/15/2020,100000,100000,0,2,0.25,0.196669088
1/16/2020,100000,100000,0,1.75,0.4,0.15464328
1/17/2020,100000,100000,0,1.75,0.4,0.142149519
1/21/2020,100000,100000,0,1.75,0.4,0.154357107
1/22/2020,100000,100000,0,1.75,0.4,0.259769531
1/23/2020,100000,100000,0,2,0.8,0.124161392
1/24/2020,100000,100000,0,2,1.15,0.320455325
1/27/2020,100000,100000,0,1.85,0.65,0.180140878
1/28/2020,100000,100000,0,1.7,0.6,0.172969473
1/29/2020,100000,100000,0,1.7,0.6,0.251955368
1/30/2020,100000,100000,0,2.25,2,0.123329271
1/31/2020,100000,100000,0,2.3,1.75,0.332352251
2/3/2020,100000,100000,0,0.8,1.75,0.16104922
2/4/2020,100000,100000,0,0.8,1.75,0.202819989
2/5/2020,100000,100000,0,0.9,-0.5,0.211333026
2/6/2020,100000,100000,0,1,-0.5,0.14398868
2/7/2020,100000,100000,0,0.95,-0.5,0.215827891
2/10/2020,100000,100000,0,0.95,-0.5,0.13540452
2/11/2020,100000,100000,0,-0.5,0.85,0.294426527
2/12/2020,100000,100000,0,-0.5,0.9,0.132415193
2/13/2020,100000,100000,0,-0.5,0.9,0.161153394
2/14/2020,100000,100000,0,-0.5,0.9,0.156475536
2/18/2020,100000,100000,0,-0.5,0.9,0.127871672
2/19/2020,100000,100000,0,-0.5,0.9,0.144131634
2/20/2020,100000,100000,0,2,-0.5,0.2345321
2/21/2020,100000,100000,0,2.15,-0.5,0.243559419
2/24/2020,100000,100000,0,-0.5,-0.5,0.204063518
2/25/2020,100000,100000,0,-0.5,-0.5,0.689548565
2/26/2020,100000,100000,0,-0.5,-0.5,0.543909797
2/27/2020,100000,100000,0,-0.5,2.4,0.659292831
2/28/2020,100000,100000,0,-0.5,2,0.287830106
3/2/2020,100000,100000,0,-0.5,-0.5,0.453020005
3/3/2020,100000,100000,0,1.5,-0.5,0.635478931
3/4/2020,100000,100000,0,1.95,-0.5,0.388052876
3/5/2020,100000,100000,0,1.95,-0.5,0.512702546
3/6/2020,100000,100000,0,1.1,-0.5,0.330513248
3/9/2020,100000,100000,0,-0.5,2.4,0.554544247
3/10/2020,100000,100000,0,-0.5,2.5,0.484105247
3/11/2020,100000,100000,0,-0.5,-0.5,0.545239139
3/12/2020,100000,100000,0,-0.5,-0.5,0.630594542
3/13/2020,100000,100000,0,-0.5,-0.5,0.541589779
3/16/2020,100000,100000,0,-0.5,-0.5,0.704770059
3/17/2020,100000,100000,0,-0.5,-0.5,0.55448575
3/18/2020,100000,100000,0,-0.5,-0.5,0.496795587
3/19/2020,100000,100000,0,-0.5,-0.5,0.489745854
3/20/2020,100000,100000,0,-0.5,-0.5,0.684713143
3/23/2020,100000,100000,0,-0.5,-0.5,0.33937311
3/24/2020,100000,100000,0,-0.5,-0.5,0.25234542
3/25/2020,100000,100000,0,-0.5,-0.5,0.319564073
3/26/2020,100000,100000,0,-0.5,-0.5,0.265254795
3/27/2020,100000,100000,0,-0.5,-0.5,0.342042427
3/30/2020,100000,100000,0,-0.5,-0.5,0.241210279
3/31/2020,100000,100000,0,-0.5,-0.5,0.162526361
4/1/2020,100000,100000,0,-0.5,-0.5,0.174227943
4/2/2020,100000,100000,0,-0.5,-0.5,0.14732239
4/3/2020,100000,100000,0,-0.5,-0.5,0.15840229
4/6/2020,100000,100000,0,2.2,-0.5,0.193005788
4/7/2020,100000,100000,0,2,-0.5,0.266654243
4/8/2020,100000,100000,0,-0.5,-0.5,0.146146137
4/9/2020,100000,100000,0,1.45,-0.5,0.164952844
4/13/2020,100000,100000,0,1.45,-0.5,0.120147576
4/14/2020,100000,100000,0,1.45,-0.5,0.159038332
4/15/2020,100000,100000,0,-0.5,2.05,0.203382168
4/16/2020,100000,100000,0,-0.5,2.05,0.160518056
4/17/2020,100000,100000,0,-0.5,2.25,0.165155154
4/20/2020,100000,100000,0,-0.5,-0.5,0.312938747
4/21/2020,100000,100000,0,-0.5,1.6,0.226327898
4/22/2020,100000,100000,0,-0.5,2.1,0.138586875
4/23/2020,100000,100000,0,-0.5,2.5,0.232789544
4/24/2020,100000,100000,0,-0.5,2.5,0.11058653
4/27/2020,100000,100000,0,0.9,-0.5,0.139914982
4/28/2020,100000,100000,0,2,-0.5,0.234881661
4/29/2020,100000,100000,0,1.85,-0.5,0.163842493
4/30/2020,100000,100000,0,0.4,-0.5,0.188066177
5/1/2020,100000,100000,0,1.1,-0.5,0.179586058
5/4/2020,100000,100000,0,-0.5,2.5,0.134414205
5/5/2020,100000,100000,0,-0.5,2.1,0.200969322
5/6/2020,100000,100000,0,-0.5,-0.5,0.200518376
5/7/2020,100000,100000,0,-0.5,-0.5,0.174598012
5/8/2020,100000,100000,0,-0.5,-0.5,0.135283311
5/11/2020,100000,100000,0,-0.5,-0.5,0.157134742
5/12/2020,100000,100000,0,2.5,-0.5,0.293294073
5/13/2020,100000,100000,0,2.45,0.9,0.228163574
5/14/2020,100000,100000,0,-0.5,1.4,0.135750862
5/15/2020,100000,100000,0,2.5,2.45,0.138448946
5/18/2020,100000,100000,0,2.5,2.45,0.181401641
5/19/2020,100000,100000,0,1.5,-0.5,0.261534779
5/20/2020,100000,100000,0,-0.5,-0.5,0.143650769
5/21/2020,100000,100000,0,-0.5,-0.5,0.233502761
5/22/2020,100000,100000,0,-0.5,-0.5,0.129997654
5/26/2020,100000,100000,0,2.4,-0.5,0.241244448
5/27/2020,100000,100000,0,2.3,2.45,0.169566964
5/28/2020,100000,100000,0,2.1,2.25,0.216096724
5/29/2020,100000,100000,0,1.7,2.3,0.146772711
6/1/2020,100000,100000,0,0.6,-0.5,0.140617792
6/2/2020,100000,100000,0,0.9,2.25,0.14039131
6/3/2020,100000,100000,0,0.75,2.45,0.160318127
6/4/2020,100000,100000,0,0.7,2.5,0.168296528
6/5/2020,100000,100000,0,0.85,2.5,0.135060116
6/8/2020,100000,100000,0,2.15,2.15,0.133226952
6/9/2020,100000,100000,0,2.25,2.45,0.154388884
6/10/2020,100000,100000,0,2.25,2.45,0.157735706
6/11/2020,100000,100000,0,2.35,-0.5,0.313141592
6/12/2020,100000,100000,0,2.35,-0.5,0.17028735
6/15/2020,100000,100000,0,2.35,-0.5,0.111013266
6/16/2020,100000,100000,0,2.2,-0.5,0.138916733
6/17/2020,100000,100000,0,2.35,-0.5,0.150693085
6/18/2020,100000,100000,0,2.15,-0.5,0.1056526
6/19/2020,100000,100000,0,2.3,-0.5,0.195339694
6/22/2020,100000,100000,0,1.6,-0.5,0.098140478
6/23/2020,100000,100000,0,-0.5,2.5,0.178015347
6/24/2020,100000,100000,0,2.45,-0.5,0.193340253
6/25/2020,100000,100000,0,-0.5,2.4,0.114265333
6/26/2020,100000,100000,0,-0.5,2.5,0.205893067
6/29/2020,100000,100000,0,-0.5,2.5,0.206334033
6/30/2020,100000,100000,0,1.45,2.2,0.245443323
7/1/2020,100000,100000,0,1.35,2.4,0.254061733
7/2/2020,100000,100000,0,-0.5,-0.5,0.371556563
7/6/2020,100000,100000,0,-0.5,-0.5,0.150347732
7/7/2020,100000,100000,0,-0.5,-0.5,0.217277942
7/8/2020,100000,100000,0,-0.5,0.75,0.119558522
7/9/2020,100000,100000,0,-0.5,1.95,0.146160147
7/10/2020,100000,100000,0,-0.5,1.95,0.124382667
7/13/2020,100000,100000,0,2.5,-0.5,0.341689404
7/14/2020,100000,100000,0,2.4,-0.5,0.140596896
7/15/2020,100000,100000,0,2.35,1.35,0.155599578
7/16/2020,100000,100000,0,2.3,1.2,0.136823094
7/17/2020,100000,100000,0,2.45,0.85,0.130914627
7/20/2020,100000,100000,0,2.45,0.85,0.144792599
7/21/2020,100000,100000,0,1.5,-0.5,0.230412555
7/22/2020,100000,100000,0,2.5,-0.5,0.132163716
7/23/2020,100000,100000,0,2.25,-0.5,0.241441657
7/24/2020,100000,100000,0,2.4,-0.5,0.115908517
7/27/2020,100000,100000,0,2.4,-0.5,0.114723984
7/28/2020,100000,100000,0,1.8,-0.5,0.200858733
7/29/2020,100000,100000,0,1.7,1,0.125126546
7/30/2020,100000,100000,0,0.75,2.4,0.115532051
7/31/2020,100000,100000,0,0.6,2.25,0.131044101
8/3/2020,100000,100000,0,0.6,2.25,0.15344771
8/4/2020,100000,100000,0,1.25,-0.5,0.12553821
8/5/2020,100000,100000,0,1.5,-0.5,0.12422845
8/6/2020,100000,100000,0,1.2,-0.5,0.15588505
8/7/2020,100000,100000,0,1.5,-0.5,0.166316192
8/10/2020,100000,100000,0,2.25,1.5,0.151409808
8/11/2020,100000,100000,0,1.9,2.25,0.243910221
8/12/2020,100000,100000,0,-0.5,1.75,0.154187528
8/13/2020,100000,100000,0,-0.5,1.75,0.178381678
8/14/2020,100000,100000,0,-0.5,1.65,0.153640045
