bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.275202363454385,0.6736976892112443,1.0,0.8077418165425249,,,0.275202363454385,,309,True,False,,-0.01402657560667932,-0.024436396989227394,-0.020819642765096145,-0.009096859918361384,38.40086554131617,2001/03/26,2s,838800.0
0.42505049163823294,1.2707350635037118,1.0,0.7850240713024439,,,0.42505049163823294,,689,False,False,,0.05267038970557257,0.06754294234569702,0.0297451052802489,0.016615079324844302,63.35468986654866,2002/10/02,2s,1532400.0
0.3984872501079897,1.2707350635037118,2.0,0.959241572527273,,,0.3984872501079897,,702,False,False,,0.09200559064185956,0.11544517365011409,0.046879166016509044,0.027144135087660396,75.52720706271316,2002/10/21,2s,1033800.0
0.3239304315951035,1.354233588385302,1.0,0.6432056674304241,,,0.3239304315951035,,1583,False,False,,0.017385055624429508,0.012394394870693048,-0.00998132150747292,0.0017530540954264226,51.16633560303476,2006/04/21,2s,1568000.0
0.2990104708355652,0.916049727985202,1.0,0.36292684332679576,,,0.2990104708355652,,1875,False,False,,-0.050386518766409705,-0.05034472516628341,8.358720025258837e-05,-0.005177114684335095,49.05644588001142,2007/06/20,2s,1261600.0
0.46426067471954724,0.916049727985202,2.0,0.4939278775961426,,,0.46426067471954724,,1891,False,False,,-0.018139439227590634,0.015648247239202107,0.06757537293358548,0.0016132616085477425,61.8575014264165,2007/07/13,2s,2090400.0
1.2746541227481991,3.558329279287399,1.0,0.6965548250925175,,,1.2746541227481991,,2238,False,False,,-0.08545704975631564,-0.053296717849823594,0.0643206638129841,-0.004670145262766999,47.91772925599723,2008/11/25,2s,11588800.0
1.3699547451208698,3.558329279287399,2.0,0.501822947782757,,,1.3699547451208698,,2262,False,False,,-0.16388127953384876,-0.06923179229922205,0.18929897446925342,-0.006397946696901439,55.9582535715351,2008/12/31,2s,2748000.0
0.8239506515899429,3.558329279287399,3.0,0.4476991543723849,,,0.8239506515899429,,2281,False,False,,-0.059856466847516665,-0.01654255735705945,0.08662781898091443,-0.0015459656567148497,53.33317078880293,2009/01/29,2s,1750800.0
0.6553732273374813,2.603281676625299,1.0,0.4502311724410587,,,0.6553732273374813,,2389,True,False,,0.11314377712152794,0.12828834315263826,0.03028913206222064,0.012156039402750052,55.54242315445723,2009/07/06,2s,2544000.0
0.7586780947173306,1.1156396452242756,1.0,0.444984623347958,,,0.7586780947173306,,2506,True,False,,0.10976239088750836,0.041546450381346745,-0.13643188101232323,0.003510288306355951,40.261975660360704,2009/12/18,2s,3323600.0
0.6705940149003684,1.1156396452242756,2.0,0.16328046902410462,,,0.6705940149003684,,2520,True,False,,0.09335119338648884,0.04884030598955569,-0.0890217747938663,0.004051129194033503,46.55378090012397,2010/01/11,2s,1963600.0
0.8367427705862855,1.1156396452242756,3.0,0.012556903664922639,,,0.8367427705862855,,2534,True,False,,0.07148560897180073,0.014869828876909352,-0.11323156018978275,0.0012168321645203131,43.271394323711945,2010/02/01,2s,1858800.0
1.1781948624344167,1.2071755577693732,1.0,0.6728689570298326,,,1.1781948624344167,,2657,False,False,,0.01975990281253926,0.08601415756788278,0.13250850951068704,0.006500594202063978,58.21424504051118,2010/07/28,2s,736400.0
0.5478153338850831,2.1573164709223906,1.0,0.15620973071932673,0.5478153338850831,0.06332285818575727,0.5478153338850831,,2788,True,False,,0.07475325477839162,0.02358611584631376,-0.10233427786415572,0.001681397298776822,43.79781070204006,2011/02/02,"2s,3b",846000.0
1.088606472720386,3.5915667829671314,1.0,0.5502512046723118,,,1.088606472720386,,3211,False,False,,-0.035445529583127314,0.029964589746992232,0.1308202386602391,0.001324662016585857,60.14571256503669,2012/10/05,2s,1079800.0
1.2685732990254444,1.439809715829334,1.0,0.26185055917100186,,,1.2685732990254444,,3383,False,False,,-0.22294796578693243,-0.176218109894279,0.09345971178530688,-0.0067506752450399434,51.38468869999705,2013/06/17,2s,1007000.0
1.0687356698089872,3.730934733808258,1.0,0.235894620269987,,,1.0687356698089872,,3613,True,False,,-0.006471912416179985,-0.04735223461428362,-0.08176064439620727,-0.001617806043538024,45.52791501540121,2014/05/15,2s,1256600.0
2.9541639898424634,3.730934733808258,2.0,0.6052502234259061,,,2.9541639898424634,,3667,True,False,,-0.3023253677070531,-0.3882340246375797,-0.17181731386105326,-0.013429676350606096,37.80018067247549,2014/08/01,2s,5315800.0
1.6571089213867722,3.730934733808258,3.0,0.2006060434233004,,,1.6571089213867722,,3719,True,False,,0.06025193375907423,-0.07066946158529674,-0.26184279068874194,-0.00235898716350566,39.46237706652307,2014/10/15,2s,1921600.0
0.9067133518918524,2.805160154516969,1.0,0.5726084986204244,,,0.9067133518918524,,3890,False,False,,-0.045662704430177406,-0.032084092145304055,0.027157224569746702,-0.0008771934804429248,52.832722727247734,2015/06/22,2s,666400.0
3.129966775767656,3.7328972645441922,1.0,0.680237227213661,,,3.129966775767656,,4001,False,False,,-0.07163644103718328,0.14721237972013057,0.4376976415146277,0.0039146762304387355,62.398980085832434,2015/11/27,2s,449000.0
2.1009612531021133,7.171015045522672,1.0,0.15514407626806945,,,2.1009612531021133,,4101,True,False,,0.3139766653047709,0.16777621928093822,-0.2924008920476654,0.004089157426029368,47.363224082434655,2016/04/22,2s,1472000.0
2.383979055940877,6.126971221219591,1.0,0.30165811082146987,,,2.383979055940877,,4225,False,False,,-0.2907582774031156,-0.10326902520296954,0.3749785044002921,-0.0024217764464677083,54.703314635756236,2016/10/18,2s,1595300.0
1.5151209774689605,2.590957189838072,1.0,0.16954968657196665,,,1.5151209774689605,,4297,True,False,,0.18992254750346546,0.22993137993701396,0.080017664867097,0.005697673431590186,53.15580738151286,2017/02/01,2s,2070900.0
1.8563995499884314,3.0462628442090534,1.0,0.5003753712201954,,,1.8563995499884314,,4635,True,False,,-0.11132270854677759,-0.08245515245511115,0.05773511218333288,-0.0019044519363010228,46.3594098121732,2018/06/06,2s,1622500.0
6.289884359524066,13.989903031029236,1.0,0.11924048685611749,,,6.289884359524066,,4901,True,False,,0.46531743303979634,-0.04121681733697358,-1.0130685007535398,-0.0005873804303705084,37.67763288694473,2019/06/27,2s,1572500.0
3.3363434698565158,10.298724232269166,1.0,0.5444642030683843,,,3.3363434698565158,,4984,False,False,,-0.25550918210126194,-0.11428721098370431,0.28244394223511526,-0.0016382431059019096,57.326656391834476,2019/10/24,2s,1783700.0
6.547299429051407,8.051642483530301,1.0,0.9012924519936505,,,6.547299429051407,,5229,False,False,,-0.14385238406460243,0.1789640591623538,0.6456328864539125,0.0020419831687122554,57.651431098694566,2020/10/14,2s,1127600.0
7.004901529863446,12.009829678531943,1.0,0.6022826805262902,,,7.004901529863446,,5403,True,False,,-0.6414629891197772,-0.7884222431708423,-0.29391850810213027,-0.009710460680342916,37.93686663100571,2021/06/24,2s,1116500.0
5.726482129868685,12.009829678531943,2.0,0.561751695942796,,,5.726482129868685,,5431,True,False,,0.15333877065627938,-0.0934411359333609,-0.49355981317928055,-0.0011403468190854923,37.84001648174325,2021/08/04,2s,1522400.0
4.891724545469501,12.009829678531943,3.0,0.6248194492296705,,,4.891724545469501,,5447,True,False,,-0.2031957479743592,-0.4605443910211875,-0.5146972860936566,-0.005679655749518807,37.79035616400097,2021/08/26,2s,918600.0
5.217218400390308,12.009829678531943,4.0,0.713295699524008,,,5.217218400390308,,5475,True,False,,-0.3913063426683377,-0.4905474020445695,-0.19848211875246358,-0.0061586479209452755,46.958984563685725,2021/10/06,2s,1168600.0
7.832161074205118,8.649891679706727,1.0,0.19831847204627398,,,7.832161074205118,,5992,False,False,,-0.9626077515589045,-0.33614098626250666,1.2529335305927958,-0.003770474896404025,55.735843671395536,2023/10/26,2s,1509600.0
6.725450608592183,14.626980083671725,1.0,0.03430737454339283,6.725450608592183,0.01915083347590402,6.725450608592183,,6067,True,False,,1.1200132457565648,0.6533992110626912,-0.9332280693877473,0.006767741334080589,46.22746358546688,2024/02/14,"2s,3b",1372600.0
6.751992250706181,10.442613063753498,1.0,0.7576679103246476,,,6.751992250706181,,6230,True,False,,-0.04931473441845498,-0.560798924836206,-1.022968380835502,-0.005513090871191221,39.47968471275808,2024/10/08,2s,1102500.0
5.512629732377135,10.442613063753498,2.0,0.6437317226730239,,,5.512629732377135,,6247,True,False,,-0.22455614572122448,-0.5528573917637942,-0.6566024920851394,-0.005458479574442006,37.54171384263498,2024/10/31,2s,2716600.0
12.565408589131906,10.442613063753498,3.0,0.5206619251245554,,,12.565408589131906,,6294,True,False,,-0.8400224818262456,-1.2514471244946463,-0.8228492853368015,-0.011982746184218487,33.11360446214202,2025/01/10,2s,1537800.0
6.3190541553373265,10.442613063753498,4.0,0.2871041777179217,,,6.3190541553373265,,6322,True,False,,-0.08244430768333422,-0.19578964627436335,-0.22669067718205826,-0.0018650973786280291,50.05371243695961,2025/02/21,2s,1978500.0
