bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.18999481201171875,0.001983037437147675,0.18999481201171875,0.39093979833177517,166,True,False,21.79619776791573,-10.184539620505518,11.135951971775313,-0.04626912929022052,-0.053603882415217186,-0.01466950624999333,0.00418316131557184,-0.0005597601594248805,30.543302230822846,2025/06/18 16:32,1p,3618.0
2.1800003051757812,0.02257196380042743,2.1800003051757812,0.9610296241876001,451,True,False,7.353261214854223,12.690348128940684,9.132290186216377,-0.16727187619075595,-0.21329269769803716,-0.09204164301456241,0.004766916747547137,-0.002246193388693822,26.26623780544621,2025/06/20 14:48,1p,17518.0
0.785003662109375,0.008305598763992067,0.785003662109375,1.0683936292495013,496,False,False,72.25302295332163,97.17934234897459,80.56179608520596,0.09941490581393793,0.10053794562011831,0.0022460796123607574,0.0038825050863962856,0.0010573385791289689,64.26497638248314,2025/06/20 15:43,1p,5091.0
0.20490264892578125,0.002154151142373052,0.20490264892578125,0.2042766628692619,536,True,False,42.95178699110418,14.476661088003922,33.46007835673743,-0.02150548907318692,-0.026907016040695453,-0.010803053935017064,0.0022651460339969645,-0.0002831826911609354,39.55529615597513,2025/06/20 16:23,1p,4785.0
0.48999786376953125,0.005159501500171756,0.48999786376953125,1.281042990140409,574,False,False,87.87614581423752,82.75040236932492,86.16756466593333,0.06095202706808676,0.08113205493131659,0.04036005572645966,0.0023046430212978076,0.0008521708340607673,77.02111255608213,2025/06/20 17:01,1p,9637.0
0.470001220703125,0.00492508874777436,0.470001220703125,2.200984760352607,610,True,False,43.34224545997262,94.5668901081167,60.417127009353976,-0.048040374654379214,-0.04670377648072588,0.002673196347306672,0.009740975786393663,-0.0004908444898268612,47.49773283444899,2025/06/20 17:37,1p,22654.0
0.3600006103515625,0.003758227444522419,0.3600006103515625,6.689754637100651e-07,811,False,False,65.0946759163786,69.34041167550924,66.50992116942216,0.15475656879838184,0.13980455227449795,-0.029904033047767786,0.007852364751229768,0.0014596459050595857,59.55768477160883,2025/06/23 14:30,1p,19610.0
0.5199966430664062,0.005462149787138283,0.5199966430664062,1.1432108271980104,926,True,False,18.69789497951369,48.687360127531804,28.694383362186393,-0.050681138008997054,-0.06762465342518453,-0.03388703083237496,0.01631810481585786,-0.0007122806702221531,43.237105060796445,2025/06/23 16:37,1p,7464.0
0.2035980224609375,0.002119046821199489,0.2035980224609375,1.2664594056520994e-06,1012,False,False,46.38150235107095,61.13029156403351,51.297765422058475,0.07442702782246989,0.05562497569975733,-0.037604104245425124,0.002841581720058282,0.0005788153456354658,57.15047538263508,2025/06/23 18:04,1p,20879.0
0.26000213623046875,0.002701320895900974,0.26000213623046875,0.6185964784146861,1057,True,False,28.40661721069975,8.25226874956114,21.68850105698688,0.006773755423821177,-0.006422363577485157,-0.02639223800261267,0.003392016643986723,-6.680364737220148e-05,38.59615479709578,2025/06/23 18:49,1p,53515.0
1.5658035278320312,0.016214181762247145,1.5658035278320312,0.7018826425862222,1230,False,False,79.41360096318857,93.34036065139816,84.05585419259177,0.12161225439193028,0.11925507570504124,-0.004714357373778094,0.003930309100871532,0.0012184023834303488,72.78484240643087,2025/06/24 15:17,1p,9557.0
0.29999542236328125,0.0030838345613458853,0.29999542236328125,2.729781871805928,1467,True,False,32.656604092863255,24.479083661059647,29.93076394892872,-0.04782139916781743,-0.051435024664556295,-0.007227250993477735,0.007011757905112143,-0.0005296525553601351,37.18538829044465,2025/06/24 19:18,1p,9396.0
