bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.11500167846679688,0.001878191725078635,0.0008148506610691249,0.11500167846679688,,1322,False,False,50.652154516607894,107.06439897694685,69.45623600338754,-0.01866543020243209,-0.020545431543965265,-0.003760002683066352,0.018175917455039492,-0.0003349210277933395,44.569280883709396,2025/06/24 19:44,3a,3060.0
