date,equity,cash,pos,buy_th,sell_th,p_day,daily_action,daily_buy_level,daily_sell_level
2012-02-13,100000.0,100000.0,0,0.3,0.3,0.2641679694586014,FREE,0.2,0.3
2012-02-14,100000.0,100000.0,0,0.3,0.3,0.24491580408351873,FREE,0.2,0.3
2012-02-15,100000.0,100000.0,0,0.3,0.3,0.36600571360012313,FORCE_SELL,0.2,0.3
2012-02-16,100000.0,100000.0,0,0.3,0.3,0.3522593041497974,FORCE_SELL,0.2,0.3
2012-02-17,100000.0,100000.0,0,0.3,0.3,0.35365596415030787,FORCE_SELL,0.2,0.3
2012-02-21,100000.0,100000.0,0,0.3,0.3,0.3972462326724049,FORCE_SELL,0.2,0.3
2012-02-22,100000.0,100000.0,0,0.3,0.3,0.3616044439363823,FORCE_SELL,0.2,0.3
2012-02-23,100000.0,100000.0,0,0.3,0.3,0.35551574432762406,FORCE_SELL,0.2,0.3
2012-02-24,100000.0,100000.0,0,0.3,0.3,0.3981421353720478,FORCE_SELL,0.2,0.3
2012-02-27,100000.0,100000.0,0,0.3,0.3,0.40571872180398644,FORCE_SELL,0.2,0.3
2012-02-28,100000.0,100000.0,0,0.3,0.3,0.40721016549654027,FORCE_SELL,0.2,0.3
2012-02-29,100000.0,100000.0,0,0.3,0.3,0.3847435713976495,FORCE_SELL,0.2,0.3
2012-03-01,100000.0,100000.0,0,0.3,0.3,0.4091855310115842,FORCE_SELL,0.2,0.3
2012-03-02,100000.0,100000.0,0,0.3,0.3,0.41192838988149655,FORCE_SELL,0.2,0.3
2012-03-05,100000.0,100000.0,0,0.3,0.3,0.3609580691393706,FORCE_SELL,0.2,0.3
2012-03-06,100000.0,100000.0,0,0.3,0.3,0.40166587100818857,FORCE_SELL,0.2,0.3
2012-03-07,100000.0,100000.0,0,0.3,0.3,0.3720878928322424,FORCE_SELL,0.2,0.3
2012-03-08,100000.0,100000.0,0,0.3,0.3,0.3625974305762167,FORCE_SELL,0.2,0.3
2012-03-09,100000.0,100000.0,0,0.3,0.3,0.4059838903639703,FORCE_SELL,0.2,0.3
2012-03-12,100000.0,100000.0,0,0.3,0.3,0.35654110295024793,FORCE_SELL,0.2,0.3
2012-03-13,100000.0,100000.0,0,0.3,0.3,0.350344520291702,FORCE_SELL,0.2,0.3
2012-03-14,100000.0,100000.0,0,0.3,0.3,0.375886439246709,FORCE_SELL,0.2,0.3
2012-03-15,100000.0,100000.0,0,0.3,0.3,0.3897944294672606,FORCE_SELL,0.2,0.3
2012-03-16,100000.0,100000.0,0,0.3,0.3,0.3466568034529214,FORCE_SELL,0.2,0.3
2012-03-19,100000.0,100000.0,0,0.3,0.3,0.39357079193464,FORCE_SELL,0.2,0.3
2012-03-20,100000.0,100000.0,0,0.3,0.3,0.4023775697209601,FORCE_SELL,0.2,0.3
2012-03-21,100000.0,100000.0,0,0.3,0.3,0.37919312042494596,FORCE_SELL,0.2,0.3
2012-03-22,100000.0,100000.0,0,0.3,0.3,0.20570420737163023,FREE,0.2,0.3
2012-03-23,100000.0,100000.0,0,0.3,0.3,0.21011617925841375,FREE,0.2,0.3
2012-03-26,100000.0,100000.0,0,0.3,0.3,0.21184534764557575,FREE,0.2,0.3
2012-03-27,100000.0,100000.0,0,0.3,0.3,0.21384476418465426,FREE,0.2,0.3
2012-03-28,100000.0,100000.0,0,0.3,0.3,0.20747262999177563,FREE,0.2,0.3
2012-03-29,100000.0,100000.0,0,0.3,0.3,0.2063216720536525,FREE,0.2,0.3
2012-03-30,100000.0,100000.0,0,0.3,0.3,0.22045671417186163,FREE,0.2,0.3
2012-04-02,100000.0,100000.0,0,0.3,0.3,0.212237238746205,FREE,0.2,0.3
2012-04-03,100000.0,100000.0,0,0.3,0.3,0.20830389543626063,FREE,0.2,0.3
2012-04-04,100000.0,100000.0,0,0.3,0.3,0.21058122125241294,FREE,0.2,0.3
2012-04-05,100000.0,100000.0,0,0.3,0.3,0.21779287346374,FREE,0.2,0.3
2012-04-09,100000.0,100000.0,0,0.3,0.3,0.2136756890617519,FREE,0.2,0.3
2012-04-10,100000.0,100000.0,0,0.3,0.3,0.23185156909639182,FREE,0.2,0.3
2012-04-11,100000.0,100000.0,0,0.3,0.3,0.23763847609436398,FREE,0.2,0.3
2012-04-12,100000.0,100000.0,0,0.3,0.3,0.2242488532050291,FREE,0.2,0.3
