bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
0.2550010681152344,0.010705334650807861,5,0.0016502028013632506,0.2550010681152344,3a,12,3a,sell,False,0,False,34.42023865500556,80.72553661158778,49.855337973866305,24.04990005493164,185,-0.06532496434297783,-0.061960616491727905,0.006728695702499843,0.671057,,533,0,-0.002576272160073199,49.641865240822604,2025/07/16 15:55,52300.0
0.26000022888183594,0.010915207061834289,7,0.0016502028013632506,0.26000022888183594,3a,12,3a,sell,False,0,False,52.81710612461439,109.35604950979614,71.66342058634164,24.059999465942383,187,-0.059305896528800285,-0.04455826549961017,0.029495262058380226,0.684213,,533,1,-0.0018527241427078625,50.54968286376558,2025/07/16 16:05,14352.0
0.2700004577636719,0.011335031957298451,12,0.0016502028013632506,0.2700004577636719,3a,12,3a,sell,False,0,False,79.49433780718117,94.78454767786221,84.59107443074151,24.065000534057617,192,-0.03629072709320139,-0.017437143646251485,0.037707166893899816,0.710529,,533,2,-0.0007249788565805082,51.24839256250691,2025/07/16 16:30,18442.0
0.29000091552734375,0.012174681748226774,14,0.0016502028013632506,0.29000091552734375,3a,12,3a,sell,False,0,False,81.17575710474371,73.3628118406418,78.57144201670974,24.075000762939453,194,-0.02688636237633832,-0.008608013496093747,0.03655669776048914,0.763162,,533,3,-0.0003578336178609481,52.16474062576867,2025/07/16 16:40,43729.0
0.3250007629394531,0.013644028845645688,16,0.0016502028013632506,0.3250007629394531,3a,12,3a,sell,False,0,False,84.41283177071543,98.6805652173012,89.16874291957734,24.145000457763672,196,-0.016952681874594103,0.003967167169726338,0.04183969808864088,0.855267,,533,4,0.0001648461523408773,59.58268395140146,2025/07/16 16:50,16342.0
0.3400001525878906,0.014273726152136278,17,0.0016502028013632506,0.3400001525878906,3a,12,3a,sell,False,0,False,87.20160849593857,103.93426884727754,92.77916194638489,24.15999984741211,197,-0.011389098227706385,0.010865236359844488,0.044508669175101746,0.894739,,533,5,0.0004513481754726824,61.02156173873609,2025/07/16 16:55,22505.0
0.3698997497558594,0.015528956947729678,18,0.0016502028013632506,0.3698997497558594,3a,12,3a,sell,False,0,False,89.1960946507144,101.16301157936942,93.18506696026608,24.18000030517578,198,-0.005563005726590911,0.017741364277870986,0.046608740008923795,0.973423,,533,6,0.0007367435744317885,62.91730183565007,2025/07/16 17:00,15345.0
0.375,0.015743073249555192,19,0.0016502028013632506,0.375,3a,12,3a,sell,False,0,False,90.62935743191736,99.22893411913503,93.49588299432325,24.184999465942383,199,0.00021464674826696464,0.023325256647698467,0.046221219798863004,0.986844,,533,7,0.0009683148140242661,63.39650400923283,2025/07/16 17:05,18839.0
0.3800010681152344,0.015953025733992925,28,0.0016502028013632506,0.3800010681152344,3a,12,3a,sell,False,0,False,63.905276289457106,78.05741451695886,68.62265569862436,24.200000762939453,208,0.022647828973788104,0.027362162473984597,0.009428667000392986,1,,533,8,0.0011341441580171036,63.539736519731434,2025/07/16 17:50,18303.0
0.3950004577636719,0.016582723040483516,29,0.0016502028013632506,0.3950004577636719,3a,12,3a,sell,False,0,False,68.9641076815546,99.31709603413952,79.08177046574957,24.21500015258789,209,0.024171534626863937,0.030266357239167263,0.012189645224606652,1,,533,9,0.001254177783150186,65.41182253981898,2025/07/16 17:55,14933.0
