bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.12129974365234375,0.0015607275057534587,0.26000213623046875,0.003359200660267898,1.0,0.2357756976437102,,,,0.12129974365234375,,303,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414841D7F0>,0.018606354008904074,0.014797289061021957,-0.007618129895764235,0.002594135866649323,0.00019059785088807347,47.09310325450817,2025/06/17 18:41,2s,2656.0
0.2100067138671875,0.0026637078084979305,0.4499969482421875,0.005686087335262823,1.0,0.8000067817300194,,,,0.2100067138671875,,565,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024148777770>,0.010016156758052858,0.025108047111260134,0.030183780706414552,0.0015180612517302463,0.0003180906256829333,67.46408047394692,2025/06/18 16:51,2s,857.0
0.12000274658203125,0.0015203692654003722,0.4499969482421875,0.005686087335262823,2.0,0.8000067817300194,,,,0.12000274658203125,,579,False,False,,<Math.KDJ.KDJ_Item object at 0x00000241487754F0>,0.01740188602713933,0.02272641042058865,0.010649048786898638,0.0025933184458002234,0.00028779302104607016,62.916099471376036,2025/06/18 17:05,2s,465.0
0.410003662109375,0.005170937790077438,1.2049942016601562,0.015361985774544978,1.0,0.6348573201385327,,,,0.410003662109375,,795,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414A640BF0>,0.003557538624738821,-0.029205800587092767,-0.06552667842366318,0.003042666094333095,-0.00036908335290540876,37.54238582762919,2025/06/20 14:11,2s,5264.0
0.18000030517578125,0.0022750290562086367,1.2049942016601562,0.015361985774544978,2.0,0.5850602440151702,,,,0.18000030517578125,,809,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414A6431D0>,-0.031244662968435886,-0.03448721427258761,-0.006485102608303442,0.0026602366098041294,-0.00043623167865579343,41.57457569471523,2025/06/20 14:25,2s,4910.0
0.34000396728515625,0.004295691228432743,1.2049942016601562,0.015361985774544978,3.0,0.6929486327172805,,,,0.34000396728515625,,825,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414A640110>,-0.0269028055627602,-0.03980180011289747,-0.025797989100274532,0.007105763295728158,-0.0005038143144014342,33.86692921465247,2025/06/20 14:41,2s,7731.0
0.10500335693359375,0.0013229602280455457,1.2049942016601562,0.015361985774544978,4.0,0.31535193521631494,0.10500335693359375,0.0013229602280455457,0.0021563395007178445,0.10500335693359375,,877,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149C2B350>,<Math.KDJ.KDJ_Item object at 0x0000024149C2B350>,0.04871291086124273,0.03487635110414544,-0.027673119514194572,0.0022078225333420857,0.0004398861942324449,48.2577237380224,2025/06/20 15:42,"2s,3b",2231.0
0.26000213623046875,0.003272937163140729,1.2049942016601562,0.015361985774544978,5.0,0.38589093395635077,,,,0.26000213623046875,,899,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024149C2BB30>,-0.001123801759405365,-0.023158299324791187,-0.04406899513077164,0.004167742230143894,-0.0002919881641495403,42.418838418664684,2025/06/20 16:04,2s,5394.0
0.19000244140625,0.0024041812519428264,0.24500274658203125,0.003115894126161644,1.0,0.14287048858717652,,,,0.19000244140625,,1103,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024148C68A10>,0.0025134071971432866,-0.007465608816374925,-0.019958032027036422,0.00539070359587974,-9.462176557369195e-05,40.9695279464332,2025/06/20 19:28,2s,6620.0
0.464996337890625,0.005866351371616246,0.24500274658203125,0.003115894126161644,2.0,0.3061065612057422,,,,0.464996337890625,,1134,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024148C69850>,0.05444641145698437,0.031104668021384896,-0.04668348687119894,0.010659851590854565,0.0003933832484486926,32.49443973636723,2025/06/23 13:30,2s,95194.0
0.1399993896484375,0.0017499923706054688,0.19499969482421875,0.0024448306118542767,1.0,0.4871865096443523,,,,0.1399993896484375,,1772,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414A66ED50>,0.009990006428500505,0.0005504385905794607,-0.01887913567584209,0.0032557241953835763,6.8871804911576646e-06,49.743307004959334,2025/06/24 18:13,2s,15941.0
