bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
5.38827005382209,11.833208058781533,1.0,0.433185382381523,5.38827005382209,,291,True,False,,0.18686433484992748,0.1042738915385577,-0.16518088662273955,0.004172861159828055,50.508808171049324,2020/05/14,2s,6187900.0
7.827279215180084,10.72776210230191,1.0,0.4480339748933931,7.827279215180084,,471,True,False,,0.3064410301476125,-0.34642727986398114,-1.3057366200231872,-0.007913557883532821,37.79066013543218,2021/02/01,2s,4128300.0
7.601629382624651,15.989565327745026,1.0,0.6061544463319248,7.601629382624651,,1057,True,False,,-0.742092541651063,-0.9181717834896546,-0.35215848367718317,-0.02018163432398677,28.31552892602842,2023/05/31,2s,8465200.0
3.253894733631846,15.989565327745026,2.0,0.35896770892437874,3.253894733631846,,1115,True,False,,0.22363340622831088,0.004677587021127749,-0.43791163841436626,9.766698000122807e-05,44.34868566420242,2023/08/23,2s,3391300.0
7.433126006997291,15.989565327745026,3.0,0.6323352224726061,7.433126006997291,,1159,True,False,,-0.7168291551272862,-0.8648710639002672,-0.29608381754596214,-0.01915734623523441,33.10543573477685,2023/10/25,2s,4920200.0
3.4997667702683373,15.989565327745026,4.0,0.3245993640997496,3.4997667702683373,,1215,True,False,,0.5566370942714427,0.18268307333644884,-0.7479080418699877,0.003759090712102901,41.7532518892154,2024/01/17,2s,3469000.0
2.6645359262420314,15.989565327745026,5.0,0.3064303239026639,2.6645359262420314,,1228,True,False,,0.1309515040455714,0.04056720161592864,-0.18076860485928553,0.0008334967196744871,46.5400661265518,2024/02/05,2s,5482000.0
4.64388781633798,5.175583167174736,1.0,0.28438898321941913,4.64388781633798,,1341,False,False,,-0.6727175852446015,-0.282958723877087,0.779517722735029,-0.005630701048432634,54.954928708258755,2024/07/18,2s,3287800.0
3.8714549943469407,5.175583167174736,2.0,0.030852151378680172,3.8714549943469407,,1368,False,False,,-0.13701451170311224,-0.0057059910446639606,0.26261704131689656,-0.00011521848997201994,55.5086340684346,2024/08/26,2s,2823300.0
5.79878457045087,5.175583167174736,3.0,0.36225594893684215,5.79878457045087,,1391,False,False,,0.016234463129384858,0.4366899676726419,0.8409110090865141,0.00883896096841233,65.01075601961058,2024/09/27,2s,5513500.0
