bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,divergence_rate,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume,zs_cnt
,,,0.1399993896484375,0.010294072479526507,7,0.23000049591064453,0.016570640779127174,16,1.0,0.3913041675477769,0.1399993896484375,2s,13,2s,sell,,False,0,False,62.66048198554664,105.94496680463254,77.0886435919086,13.720000267028809,493,-0.02108286080351233,-0.014173629934088439,0.013818461738847786,0.559998,,499,0,-0.0010338954287906386,51.3521502031261,2025/07/22 15:35,54317.0,
,,,0.16499996185302734,0.012132349795948764,8,0.23000049591064453,0.016570640779127174,16,1.0,0.5000020732005656,0.16499996185302734,2s,13,2s,sell,,False,0,False,70.015575455233,114.1461362733512,84.72576239460574,13.765000343322754,494,-0.018370794347755067,-0.007522528524726013,0.021696531646058108,0.66,,499,1,-0.0005485647284225975,56.627776113494846,2025/07/22 15:40,55216.0,
,,,0.19499969482421875,0.01433821245254594,9,0.23000049591064453,0.016570640779127174,16,1.0,0.6304354135827809,0.19499969482421875,2s,13,2s,sell,,False,0,False,75.19162669574648,106.24793413882733,85.54372917677343,13.770000457763672,495,-0.01506202653584476,-0.0018269552882035356,0.02647014249528245,0.779999,,499,2,-0.0001331859814597046,57.183391147177176,2025/07/22 15:45,78134.0,
,,,0.19999980926513672,0.01470586791583039,11,0.23000049591064453,0.016570640779127174,16,1.0,0.6521749947133385,0.19999980926513672,2s,13,2s,sell,,False,0,False,81.22878615926504,100.90296122840522,87.7868445156451,13.795000076293945,497,-0.007713582579455006,0.007824700904739856,0.031076566968389722,0.799999,,499,3,0.0005700497273215982,59.92856702470326,2025/07/22 15:55,68503.0,
,,,0.21000003814697266,0.015441178842399293,12,0.23000049591064453,0.016570640779127174,16,1.0,0.695654156974454,0.21000003814697266,2s,13,2s,sell,,False,0,False,84.38867356515894,103.34799800052241,90.70844837694676,13.805000305175781,498,-0.0035918334843879607,0.012895162895880219,0.03297399276053636,0.84,,499,4,0.0009390474407416261,61.05838973175819,2025/07/22 16:00,50245.0,
,,,0.09999942779541016,0.007336715110476137,6,0.23000049591064453,0.016570640779127174,16,2.0,0.34782500528666144,0.09999942779541016,2s,13,2s,sell,,False,0,False,35.01049152981939,91.81463235923522,53.94520513962467,13.725000381469727,513,-0.012576136385878183,-0.013595871878040455,-0.0020394709843245436,0.399998,,499,5,-0.0009919735899968276,52.844807847430204,2025/07/22 17:15,75669.0,
,,,0.1099996566772461,0.008070407612154162,7,0.23000049591064453,0.016570640779127174,16,2.0,0.3913041675477769,0.1099996566772461,2s,13,2s,sell,,False,0,False,45.42913487981566,107.94099497979332,66.26642157980821,13.729999542236328,514,-0.011976950075867436,-0.009580204835824446,0.004793490480085979,0.439999,,499,6,-0.0006988938753503814,53.56293563064035,2025/07/22 17:20,48951.0,
,,,0.11999988555908203,0.008804100113832189,8,0.23000049591064453,0.016570640779127174,16,2.0,0.4347833298088924,0.11999988555908203,2s,13,2s,sell,,False,0,False,55.66009849229715,117.04588016718608,76.12202571726013,13.744999885559082,515,-0.010607208509916009,-0.005128242246110304,0.01095793252761141,0.48,,499,7,-0.0003740394129264629,55.74096116859196,2025/07/22 17:25,50842.0,
,,,0.13000011444091797,0.009537792615510216,10,0.23000049591064453,0.016570640779127174,16,2.0,0.4782624920700078,0.13000011444091797,2s,13,2s,sell,,False,0,False,69.97760375855889,107.37366340004888,82.44295697238888,13.744999885559082,517,-0.007049565638274429,0.0005988669740819574,0.015296865224712772,0.52,,499,8,4.366613347834165e-05,55.48674471185161,2025/07/22 17:35,72804.0,
,,,0.13000011444091797,0.009537792615510216,13,0.23000049591064453,0.016570640779127174,16,2.0,0.4782624920700078,0.13000011444091797,2s,13,2s,sell,,False,0,False,75.57430565197376,86.75706530611313,79.30189220335355,13.744999885559082,520,-0.0022318991302605518,0.004206722544852326,0.012877243350225755,0.52,,499,9,0.0003066430339374461,55.18470951545157,2025/07/22 17:50,66819.0,
