bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
1.3000030517578125,0.0075423708932137075,11,0.003522477865334298,1.3000030517578125,,408,True,False,29.08588964479305,18.05763737072762,25.409805553437906,0.3334289707331889,0.2206192443860857,-0.22561945269420636,0.009411905958902423,0.0012879253800894932,49.838836164884015,2025/07/02 14:02,3a,3561.0
