bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.2899971008300781,0.004845398633643604,0.8799972534179688,0.014922795238284992,0.32954318857667997,,,,,,,0.2899971008300781,0.004845398633643604,0.005744216260793566,0.2899971008300781,,531,True,False,20.879385177154212,2.432025827509925,14.73026539393945,0.002723479420957492,-0.019758005204103313,-0.04496296925012161,0.002098723927431855,-0.00033097411990934476,37.251474085381375,2025/06/20 16:18,"2,3b",10993.0
,,,,,,,,,,,0.3900032043457031,0.0063590933099927525,0.002574730520473613,0.3900032043457031,,1155,True,False,29.779143528227916,37.26681573117643,32.27503426254409,0.11017651580386816,0.07480089653714828,-0.07075123853343976,0.015917316090617528,0.0012266943361690487,54.730106900857,2025/06/24 14:00,3b,3862.0
,,,,,0.30500030517578125,0.004869875458633132,0.8800010681152344,0.014191277083290143,1.0,0.6420431146965369,0.30500030517578125,0.004869875458633132,0.0011263023830348786,0.30500030517578125,,1546,True,False,41.6281599942071,-4.022105201767303,26.4114049288823,0.022522267257365777,0.008906500346213875,-0.027231533822303804,,0.00014264882676950005,47.43578621529341,2025/06/25 14:11,"2s,3b",6823.0
