bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume,zs_cnt
13.930000305175781,0.29676183878815826,18,13.930000305175781,17.29393061914899,338,True,False,41.30992715115002,50.20284402520076,44.2742327758336,-0.0828029687580087,-0.7089175330365762,-1.252229128557135,,-0.015948666414923766,16.24340894771764,2025/06/17 13:30,1,10332464.0,1
