bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,divergence_rate,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume,zs_cnt
2.5,0.013520090587247577,10,2.5,0.013520090587247577,10,5.7400054931640625,0.029986446286024895,59,4.0,0.30139535378292664,2.5,"1,2s",,2s,sell,1.0318546116291036,False,0,False,70.26316129971515,85.84823719243886,75.45818659728972,186.85000610351562,242,0.05035100159679893,0.1919185717510743,0.28313514030855075,,,,0,0.0010301524646924448,56.13966902600183,2025/07/17 15:30,9410.0,1
2.529998779296875,0.013682325072687816,13,2.529998779296875,0.013682325072687816,13,5.7400054931640625,0.029986446286024895,59,4.0,0.3066216169515946,2.529998779296875,"1,2s",,2s,sell,1.0318546116291036,False,0,False,78.25113266628269,96.4507787656838,84.31768136608305,187.3800048828125,245,0.15681670755820448,0.2962429665097943,0.27885251790317966,,,,1,0.0015884660435938039,60.60160466509727,2025/07/17 15:50,3963.0,1
1.0200042724609375,0.005459239415827817,16,1.0200042724609375,0.005459239415827817,16,5.7400054931640625,0.029986446286024895,59,5.0,0.3797919596360224,1.0200042724609375,"1,2s",,2s,sell,0.129729022819887,False,0,False,60.231383928216566,88.03272103560967,69.4984962973476,187.86000061035156,274,0.11189411584046922,0.1319257995116061,0.040063367342273754,,,,2,0.0007047043957945211,63.12543347569762,2025/07/17 18:20,3404.0,1
1.1399993896484375,0.006101474052626326,17,1.1399993896484375,0.006101474052626326,17,5.7400054931640625,0.029986446286024895,59,5.0,0.40069701231069416,1.1399993896484375,"1,2s",,2s,sell,0.317985291772509,False,0,False,66.70947735155495,105.57803789158527,79.66566419823172,187.97999572753906,275,0.12416928110110778,0.1732699421436621,0.09820132208510862,,,,3,0.0009252683640339464,64.79936867627856,2025/07/17 18:30,3164.0,1
1.1500091552734375,0.006155048050812977,18,1.1500091552734375,0.006155048050812977,18,5.7400054931640625,0.029986446286024895,59,5.0,0.4024408722489679,1.1500091552734375,"1,2s",,2s,sell,0.4161171219671416,False,0,False,73.28757694508812,112.75617450628721,86.44377613215448,187.99000549316406,276,0.14023262293511382,0.204485990271138,0.12850673467204837,,,,4,0.0010916500291632636,64.94233695838724,2025/07/17 18:35,2823.0,1
1.25,0.006690216358918348,19,1.25,0.006690216358918348,19,5.7400054931640625,0.029986446286024895,59,5.0,0.4198608633701688,1.25,"1,2s",,2s,sell,0.4888568202637849,False,0,False,79.17922377053752,114.52910472323393,90.96251742143632,188.08999633789062,277,0.1591039305483644,0.23458916100136662,0.15097046090600447,,,,5,0.0012519739635742824,66.40998026126158,2025/07/17 18:40,989.0,1
1.4600067138671875,0.007814208640995902,20,1.4600067138671875,0.007814208640995902,20,5.7400054931640625,0.029986446286024895,59,5.0,0.45644736387392104,1.4600067138671875,"1,2s",,2s,sell,0.5862229385691281,False,0,False,84.11115305178863,113.70272873929534,93.97501161429088,188.3000030517578,278,0.18173385600938644,0.2722535578534746,0.18103940368817634,,,,6,0.0014524534113868287,69.31544133431716,2025/07/17 18:45,4781.0,1
1.529998779296875,0.008188818289901645,21,1.529998779296875,0.008188818289901645,21,5.7400054931640625,0.029986446286024895,59,5.0,0.468641091826454,1.529998779296875,"1,2s",,2s,sell,0.5862229385691281,False,0,False,86.77548530122547,102.76147879784651,92.10414980009915,188.23500061035156,279,0.2040820280269422,0.29347471609716536,0.17878537614044632,,,,7,0.0015651774788539266,67.3728958803533,2025/07/17 18:50,1263.0,1
1.80999755859375,0.009687420220884941,22,1.80999755859375,0.009687420220884941,22,5.7400054931640625,0.029986446286024895,59,5.0,0.5174213202827392,1.80999755859375,"1,2s",,2s,sell,0.7034666724751489,False,0,False,89.4290234897279,105.35025262074251,94.73609986673276,188.64999389648438,280,0.23123790562068222,0.33986141599564235,0.21724702074992025,,,,8,0.0018117485924661995,72.64388076179442,2025/07/17 18:55,3265.0,1
,,,3.089996337890625,0.016797109290699413,24,5.7400054931640625,0.029986446286024895,59,1.0,0.23867753743583472,3.089996337890625,2s,10,2s,sell,,False,1,False,90.29486066728239,97.06191303402414,92.55054478952965,186.97000122070312,190,0.2675914307784518,0.3781322615034526,0.22108166145000152,1,0.004330379820253833,,0,0.002032833925351686,66.55460823572574,2025/07/16 17:35,2847.0,
,,,0.779998779296875,0.004188137651904789,9,5.7400054931640625,0.029986446286024895,59,2.0,0.23345127426716678,0.779998779296875,2s,11,2s,sell,,False,1,False,65.3205818511667,72.53003905819398,67.72373425350912,186.69000244140625,207,0.21923114254204318,0.1829157537145818,-0.07263077765492276,1,0.009678096017775974,,1,0.0009806830672322473,53.47683156020522,2025/07/16 19:00,5208.0,
