bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
1.3000030517578125,0.007001309258061897,5,0.004726748214898281,1.3000030517578125,3a,5,3a,sell,False,1,False,57.20536986496653,116.54340992551573,76.98471655181626,186.8300018310547,136,-0.24539256714785238,-0.13709060848492527,0.2166039173258542,1,0.009118632313689635,,0,-0.0007350029361616736,55.57893094702873,2025/07/15 19:20,10107.0
1.3000030517578125,0.007001309258061897,5,0.004726748214898281,1.3000030517578125,3a,6,3a,sell,False,1,False,57.20536986496653,116.54340992551573,76.98471655181626,186.8300018310547,136,-0.24539256714785238,-0.13709060848492527,0.2166039173258542,1,0.01615140166155796,,1,-0.0007350029361616736,55.57893094702873,2025/07/15 19:20,10107.0
0.5999908447265625,0.0032423173997935427,9,0.003885413990852604,0.5999908447265625,3a,7,3a,sell,False,0,False,57.808793037631105,107.10893780992015,74.24217462839412,185.5500030517578,625,-0.25336041130026965,-0.19363055193105083,0.11945971873843764,1.0,,627,2,-0.0010428630749779709,47.036809438549696,2025/07/24 17:05,4204.0
0.5999908447265625,0.0032423173997935427,11,0.003885413990852604,0.5999908447265625,3a,7,3a,sell,False,1,False,71.72523311493929,113.69549671208605,85.71532098065487,185.64999389648438,627,-0.21850322975571004,-0.14545172258624461,0.14610301433893086,1,0.0023699822089006785,,3,-0.0007834102874434395,49.30954116259032,2025/07/24 17:15,3097.0
1.149993896484375,0.0062259425839652615,14,0.0017471545268315243,1.149993896484375,3a,8,3a,sell,False,1,False,68.43083996833676,107.00940682907282,81.29036225524878,185.86000061035156,877,-0.01147901472043945,0.07752133693142582,0.17800070330373055,1,0.006133645679031299,,4,0.00041815014367484237,59.07666438669087,2025/07/30 14:40,1893.0
