side,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx
buy,91478,150.37,665.0262685376072,0.0,FORCE_BUY->first acceptable 5m signal,2019-01-02 04:00:00,0.19410918367812727,4.254106521606445,-0.5,FORCE_BUY,,,
sell,91691,150.92,665.0262685376072,0.0,FORCE_SELL->first acceptable 5m signal,2019-01-03 05:45:00,0.21353389746898346,5.232144832611084,2.499999999999999,FORCE_SELL,365.7644476956726,150.37,91478.0
buy,91874,152.07,659.9971358433331,0.0,FORCE_BUY->first acceptable 5m signal,2019-01-04 05:00:00,0.20642813292117368,4.627962589263916,-0.5,FORCE_BUY,,,
sell,93003,158.97,659.9971358433331,0.0,5m SELL signal,2019-01-14 06:30:00,0.28480821630120917,5.054344654083252,-0.5,FREE,4553.980237319002,152.07,91874.0
buy,93039,158.73,660.995052510645,0.0,5m BUY signal,2019-01-14 09:30:00,0.28480821630120917,3.044732093811035,2.4499999999999993,FREE,,,
sell,93048,159.4399,660.995052510645,0.0,5m SELL signal,2019-01-14 10:15:00,0.28480821630120917,6.485602378845215,-0.5,FREE,469.24038777730993,158.73,93039.0
buy,93114,159.37,661.284966259597,0.0,5m BUY signal,2019-01-14 15:45:00,0.28480821630120917,3.245682716369629,2.4499999999999993,FREE,,,
sell,93149,159.37,661.284966259597,0.0,5m SELL signal,2019-01-14 19:00:00,0.28480821630120917,6.318971633911133,-0.5,FREE,0.0,159.37,93114.0
buy,93170,159.68,660.0011590229958,0.0,FORCE_BUY->first acceptable 5m signal,2019-01-15 04:50:00,0.25127466050737157,1.6960456371307373,1.2499999999999996,FORCE_BUY,,,
sell,93449,162.75,660.0011590229958,0.0,FORCE_SELL->first acceptable 5m signal,2019-01-16 12:50:00,0.333738211235948,2.3834471702575684,2.1999999999999993,FORCE_SELL,2026.2035582005926,159.68,93170.0
buy,93533,161.35,665.7278502075771,0.0,FORCE_BUY->first acceptable 5m signal,2019-01-17 04:00:00,0.28333498215092034,1.886953592300415,1.2499999999999996,FORCE_BUY,,,
sell,93774,164.34,665.7278502075771,0.0,5m SELL signal,2019-01-18 08:55:00,0.21130929144928556,2.5929524898529053,1.7999999999999994,FREE,1990.5262721206618,161.35,93533.0
buy,94164,162.68,672.5209915362259,0.0,FORCE_BUY->first acceptable 5m signal,2019-01-23 10:20:00,0.26119306188789265,2.270148515701294,1.6499999999999995,FORCE_BUY,,,
sell,94846,162.94,672.5209915362259,0.0,FORCE_SELL->first acceptable 5m signal,2019-01-29 05:15:00,0.2851816650981244,2.529144287109375,2.4499999999999993,FORCE_SELL,174.85545779941262,162.68,94164.0
buy,95403,167.72,653.3542234731258,0.0,5m BUY signal,2019-02-01 04:15:00,0.34133459491861756,1.0729796886444092,-0.5,FREE,,,
sell,95414,167.65,653.3542234731258,0.0,5m SELL signal,2019-02-01 05:10:00,0.34133459491861756,3.047520160675049,-0.5,FREE,-45.734795643114346,167.72,95403.0
buy,95430,167.49,653.9783602917759,0.0,5m BUY signal,2019-02-01 06:35:00,0.34133459491861756,0.7419160604476929,-0.5,FREE,,,
sell,95638,168.08,653.9783602917759,0.0,5m SELL signal,2019-02-04 09:45:00,0.24292065151679684,3.2990076541900635,-0.5,FREE,385.84723257215,167.49,95430.0
buy,95715,168.9,650.8033321364221,0.0,5m BUY signal,2019-02-04 16:10:00,0.24292065151679684,1.5709539651870728,1.3499999999999996,FREE,,,
sell,95790,169.48,650.8033321364221,0.0,5m SELL signal,2019-02-05 07:40:00,0.22131467879520342,3.1200742721557617,2.499999999999999,FREE,377.46593263911444,168.9,95715.0
buy,95846,170.47,647.0238090601326,0.0,5m BUY signal,2019-02-05 12:20:00,0.22131467879520342,2.5632917881011963,-0.5,FREE,,,
sell,95864,170.3913,647.0238090601326,0.0,5m SELL signal,2019-02-05 13:50:00,0.22131467879520342,3.88299822807312,2.499999999999999,FREE,-50.920773773030994,170.47,95846.0
buy,95890,170.73,645.7402211486428,0.0,5m BUY signal,2019-02-05 16:00:00,0.22131467879520342,2.2743818759918213,-0.5,FREE,,,
sell,95932,170.87,645.7402211486428,0.0,5m SELL signal,2019-02-05 19:35:00,0.22131467879520342,3.6988744735717773,2.499999999999999,FREE,90.40363096081954,170.73,95890.0
buy,95938,170.34,647.7493929063555,0.0,FORCE_BUY->first acceptable 5m signal,2019-02-06 04:10:00,0.25423183271020416,2.8508810997009277,-0.5,FORCE_BUY,,,
sell,96231,167.92,647.7493929063555,0.0,FORCE_SELL->first acceptable 5m signal,2019-02-07 13:30:00,0.2338913958245692,3.3359735012054443,-0.5,FORCE_SELL,-1567.5535308333906,170.34,95938.0
buy,96308,167.48,649.4511467448962,0.0,FORCE_BUY->first acceptable 5m signal,2019-02-08 04:00:00,0.14763094870020574,3.0222156047821045,2.3999999999999995,FORCE_BUY,,,
sell,96484,169.44,649.4511467448962,0.0,5m SELL signal,2019-02-11 04:00:00,0.22226635690384802,3.526350498199463,-0.5,FREE,1272.9242476200016,167.48,96308.0
buy,96503,169.24,650.2186380551595,0.0,5m BUY signal,2019-02-11 05:55:00,0.22226635690384802,3.3590586185455322,-0.5,FREE,,,
sell,96522,169.07,650.2186380551595,0.0,5m SELL signal,2019-02-11 07:30:00,0.22226635690384802,3.448951244354248,-0.5,FREE,-110.53716846938747,169.24,96503.0
buy,96548,168.86,651.0272719174809,0.0,5m BUY signal,2019-02-11 09:40:00,0.22226635690384802,2.8942174911499023,-0.5,FREE,,,
sell,96656,168.58,651.0272719174809,0.0,5m SELL signal,2019-02-11 19:25:00,0.22226635690384802,3.4121346473693848,-0.5,FREE,-182.2876361368954,168.86,96548.0
buy,97215,170.51,643.658304497384,0.0,FORCE_BUY->first acceptable 5m signal,2019-02-15 04:00:00,0.12289635572143544,0.9652597308158875,0.7999999999999998,FORCE_BUY,,,
sell,97391,172.18,643.658304497384,0.0,5m SELL signal,2019-02-19 04:00:00,0.11491619272423842,4.216492176055908,-0.5,FREE,1074.9093685106416,170.51,97215.0
buy,97411,171.61,645.7962057476813,0.0,5m BUY signal,2019-02-19 06:25:00,0.11491619272423842,0.9274490475654602,0.8999999999999997,FREE,,,
sell,97474,172.59,645.7962057476813,0.0,5m SELL signal,2019-02-19 11:45:00,0.11491619272423842,4.003573894500732,-0.5,FREE,632.880281632721,171.61,97411.0
buy,97489,172.4,646.5079301043637,0.0,5m BUY signal,2019-02-19 13:00:00,0.11491619272423842,0.9082432389259338,0.8999999999999997,FREE,,,
sell,97502,172.51,646.5079301043637,0.0,5m SELL signal,2019-02-19 14:05:00,0.11491619272423842,3.5792646408081055,-0.5,FREE,71.11587231147045,172.4,97489.0
buy,97524,172.28,647.3710414575329,0.0,5m BUY signal,2019-02-19 15:55:00,0.11491619272423842,1.3976951837539673,0.8999999999999997,FREE,,,
sell,97556,172.28,647.3710414575329,0.0,5m SELL signal,2019-02-19 19:05:00,0.11491619272423842,4.185112476348877,-0.5,FREE,0.0,172.28,97524.0
buy,97568,172.05,648.2364604609344,0.0,5m BUY signal,2019-02-20 04:30:00,0.11773830845265802,0.8627004027366638,0.5499999999999998,FREE,,,
sell,97617,172.58,648.2364604609344,0.0,5m SELL signal,2019-02-20 09:40:00,0.11773830845265802,2.362882137298584,2.349999999999999,FREE,343.56532404429595,172.05,97568.0
buy,97649,172.25,649.4783648554314,0.0,5m BUY signal,2019-02-20 12:20:00,0.11773830845265802,1.3538222312927246,0.5499999999999998,FREE,,,
sell,97744,172.77,649.4783648554314,0.0,5m SELL signal,2019-02-21 05:00:00,0.12178339332938592,3.329916000366211,2.4499999999999993,FREE,337.728749724831,172.25,97649.0
buy,97792,171.44,654.5168986005185,0.0,5m BUY signal,2019-02-21 09:40:00,0.12178339332938592,1.0959562063217163,-0.5,FREE,,,
sell,98130,173.91,654.5168986005185,0.0,FORCE_SELL->first acceptable 5m signal,2019-02-25 08:00:00,0.17875016940222543,2.644320249557495,2.499999999999999,FORCE_SELL,1616.65673954328,171.44,97792.0
buy,98524,172.8,658.7212606227787,0.0,FORCE_BUY->first acceptable 5m signal,2019-02-27 09:55:00,0.1302979732668066,1.028123378753662,0.9999999999999996,FORCE_BUY,,,
sell,98692,173.23,658.7212606227787,0.0,5m SELL signal,2019-02-28 08:35:00,0.14978717735951952,2.800905227661133,0.9999999999999996,FREE,283.2501420677806,172.8,98524.0
