side,seen_idx,exec_px,qty,fee,reason,ts,pred,th,gate,pnl,entry_px,entry_idx
buy,391186,223.5,466.90704996443577,0.0,5m BUY signal,2020-01-22 16:40:00,2.070032835006714,1.9499999999999993,FREE,,,
sell,391213,223.61,466.90704996443577,0.0,5m SELL signal,2020-01-22 19:05:00,3.2796638011932373,2.349999999999999,FREE,51.35977549609431,223.5,391186.0
buy,392161,220.03,474.5038651208812,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-01-30 04:00:00,2.444387435913086,1.7999999999999994,FORCE_BUY,,,
sell,392920,229.73,474.5038651208812,0.0,5m SELL signal,2020-02-05 04:20:00,3.5372416973114014,2.349999999999999,FREE,4602.687491672542,220.03,392161.0
buy,392932,229.91,474.1323689018313,0.0,5m BUY signal,2020-02-05 05:20:00,1.7049802541732788,1.2999999999999996,FREE,,,
sell,392966,230.0,474.1323689018313,0.0,5m SELL signal,2020-02-05 08:10:00,2.610172748565674,2.349999999999999,FREE,42.67191320116643,229.91,392932.0
buy,393008,227.3022,479.75974208529965,0.0,5m BUY signal,2020-02-05 11:40:00,1.3954824209213257,1.2999999999999996,FREE,,,
sell,393033,227.83,479.75974208529965,0.0,5m SELL signal,2020-02-05 13:45:00,2.9674928188323975,2.349999999999999,FREE,253.21719187262758,227.3022,393008.0
buy,393054,228.09,479.2128635156904,0.0,5m BUY signal,2020-02-05 15:30:00,1.3329060077667236,1.2999999999999996,FREE,,,
sell,393083,228.68,479.2128635156904,0.0,5m SELL signal,2020-02-05 17:55:00,2.624265193939209,2.349999999999999,FREE,282.735589474259,228.09,393054.0
buy,393153,229.19,478.1465056449587,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-02-06 08:05:00,1.3066517114639282,-0.5,FORCE_BUY,,,
sell,393675,232.59,478.1465056449587,0.0,5m SELL signal,2020-02-11 04:00:00,3.179403305053711,-0.5,FREE,1625.6981191928624,229.19,393153.0
buy,393792,232.538,478.25342846313697,0.0,5m BUY signal,2020-02-11 13:50:00,1.8218563795089722,1.5499999999999994,FREE,,,
sell,394822,236.78,478.25342846313697,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-02-20 06:20:00,5.2119460105896,2.4499999999999993,FORCE_SELL,2028.7510435406223,232.538,393792.0
buy,396344,216.58,522.8592057969414,0.0,5m BUY signal,2020-03-03 06:00:00,1.7059975862503052,-0.5,FREE,,,
sell,396362,216.74,522.8592057969414,0.0,5m SELL signal,2020-03-03 07:30:00,9.972698211669922,-0.5,FREE,83.65747292750885,216.58,396344.0
buy,396363,215.64,525.5263599723107,0.0,5m BUY signal,2020-03-03 07:35:00,3.1238973140716553,-0.5,FREE,,,
sell,396392,218.98,525.5263599723107,0.0,5m SELL signal,2020-03-03 10:00:00,13.993699073791504,-0.5,FREE,1755.2580423075196,215.64,396363.0
buy,396408,213.14,539.9256934725373,0.0,5m BUY signal,2020-03-03 11:20:00,2.7551627159118652,-0.5,FREE,,,
sell,396414,214.97,539.9256934725373,0.0,5m SELL signal,2020-03-03 11:50:00,14.885385513305664,-0.5,FREE,988.06401905475,213.14,396408.0
buy,396422,213.9,542.6265840382952,0.0,5m BUY signal,2020-03-03 12:30:00,3.5759809017181396,-0.5,FREE,,,
sell,396455,211.97,542.6265840382952,0.0,5m SELL signal,2020-03-03 15:15:00,12.454716682434082,-0.5,FREE,-1047.2693071939134,213.9,396422.0
buy,396460,210.96,545.2244834025286,0.0,5m BUY signal,2020-03-03 15:40:00,2.899500608444214,-0.5,FREE,,,
sell,396500,209.11,545.2244834025286,0.0,5m SELL signal,2020-03-03 19:00:00,6.673880100250244,-0.5,FREE,-1008.6652942946747,210.96,396460.0
buy,396534,213.48,534.0635737507156,0.0,5m BUY signal,2020-03-04 05:50:00,2.7979304790496826,2.1999999999999993,FREE,,,
sell,396549,214.4,534.0635737507156,0.0,5m SELL signal,2020-03-04 07:05:00,6.337334632873535,-0.5,FREE,491.33848785066687,213.48,396534.0
buy,396916,204.76,559.2070238921344,0.0,5m BUY signal,2020-03-06 05:40:00,3.0830750465393066,2.2499999999999996,FREE,,,
sell,396933,205.54,559.2070238921344,0.0,5m SELL signal,2020-03-06 07:05:00,10.230020523071289,-0.5,FREE,436.1814786358655,204.76,396916.0
buy,396982,206.33,557.0659220219517,0.0,5m BUY signal,2020-03-06 11:10:00,2.9344067573547363,2.2499999999999996,FREE,,,
sell,397008,206.87,557.0659220219517,0.0,5m SELL signal,2020-03-06 13:20:00,9.466641426086426,-0.5,FREE,300.81559789184945,206.33,396982.0
buy,397016,204.76,562.8063454223537,0.0,5m BUY signal,2020-03-06 14:00:00,2.406435012817383,2.2499999999999996,FREE,,,
sell,397033,204.31,562.8063454223537,0.0,5m SELL signal,2020-03-06 15:25:00,11.285192489624023,-0.5,FREE,-253.2628554400528,204.76,397016.0
buy,397128,195.3,588.7709392383057,0.0,5m BUY signal,2020-03-09 07:20:00,2.1040396690368652,-0.5,FREE,,,
sell,397177,199.598,588.7709392383057,0.0,5m SELL signal,2020-03-09 11:35:00,9.3090181350708,-0.5,FREE,2530.537496846239,195.3,397128.0
buy,397189,198.93,590.748011512026,0.0,5m BUY signal,2020-03-09 12:35:00,2.5434648990631104,-0.5,FREE,,,
sell,397223,196.62,590.748011512026,0.0,5m SELL signal,2020-03-09 15:25:00,9.153724670410156,-0.5,FREE,-1364.6279065927813,198.93,397189.0
buy,397254,192.16,604.4591695643971,0.0,5m BUY signal,2020-03-09 18:00:00,4.206488609313965,-0.5,FREE,,,
sell,397264,194.73,604.4591695643971,0.0,5m SELL signal,2020-03-09 18:50:00,10.818060874938965,-0.5,FREE,1553.4600657804965,192.16,397254.0
buy,397318,202.4,581.5530340379203,0.0,5m BUY signal,2020-03-10 07:20:00,3.6714038848876953,-0.5,FREE,,,
sell,397413,202.16,581.5530340379203,0.0,5m SELL signal,2020-03-10 15:15:00,9.549529075622559,-0.5,FREE,-139.57272816910614,202.4,397318.0
buy,397429,203.24,578.4627108891259,0.0,5m BUY signal,2020-03-10 16:35:00,5.184911727905273,-0.5,FREE,,,
sell,397610,195.79,578.4627108891259,0.0,5m SELL signal,2020-03-11 15:40:00,7.484159469604492,-0.5,FREE,-4309.547196123998,203.24,397429.0
buy,397662,187.81,603.0414470208293,0.0,5m BUY signal,2020-03-12 04:00:00,5.721750259399414,-0.5,FREE,,,
sell,397697,186.8,603.0414470208293,0.0,5m SELL signal,2020-03-12 06:55:00,4.298506259918213,-0.5,FREE,-609.0718614910321,187.81,397662.0
buy,397703,185.8,606.2870952825131,0.0,5m BUY signal,2020-03-12 07:25:00,2.9956626892089844,-0.5,FREE,,,
sell,397767,185.35,606.2870952825131,0.0,5m SELL signal,2020-03-12 12:55:00,7.776479721069336,-0.5,FREE,-272.8291928771412,185.8,397703.0
buy,397775,181.92,617.7182998604541,0.0,5m BUY signal,2020-03-12 13:35:00,5.695581912994385,-0.5,FREE,,,
sell,397835,175.79,617.7182998604541,0.0,5m SELL signal,2020-03-12 18:35:00,4.668715476989746,-0.5,FREE,-3786.6131781445806,181.92,397775.0
buy,398185,169.69,639.9239786226013,0.0,5m BUY signal,2020-03-16 15:55:00,4.2323431968688965,-0.5,FREE,,,
sell,398234,180.5,639.9239786226013,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-03-17 04:00:00,16.77190589904785,-0.5,FORCE_SELL,6917.578208910322,169.69,398185.0
buy,398426,172.45,669.795756111218,0.0,5m BUY signal,2020-03-18 04:00:00,7.06029748916626,-0.5,FREE,,,
sell,398497,176.66,669.795756111218,0.0,5m SELL signal,2020-03-18 09:55:00,13.033254623413086,-0.5,FREE,2819.8401332282333,172.45,398426.0
buy,398510,175.1,675.7630969423631,0.0,5m BUY signal,2020-03-18 11:00:00,3.275146007537842,-0.5,FREE,,,
sell,398554,170.84,675.7630969423631,0.0,5m SELL signal,2020-03-18 14:50:00,9.046849250793457,-0.5,FREE,-2878.7507929744606,175.1,398510.0
buy,398643,175.01,659.6615478066014,0.0,5m BUY signal,2020-03-19 06:15:00,5.560552597045898,-0.5,FREE,,,
sell,398652,176.42,659.6615478066014,0.0,5m SELL signal,2020-03-19 07:00:00,11.659895896911621,-0.5,FREE,930.1227824073057,175.01,398643.0
buy,398659,173.49,670.8022956022861,0.0,5m BUY signal,2020-03-19 07:35:00,6.614528179168701,-0.5,FREE,,,
sell,398673,174.98,670.8022956022861,0.0,5m SELL signal,2020-03-19 08:45:00,10.643098831176758,-0.5,FREE,999.4954204473934,173.49,398659.0
buy,398696,177.4,661.6515540275536,0.0,5m BUY signal,2020-03-19 10:40:00,4.5409464836120605,-0.5,FREE,,,
sell,398703,178.79,661.6515540275536,0.0,5m SELL signal,2020-03-19 11:15:00,11.497138023376465,-0.5,FREE,919.6956600982905,177.4,398696.0
buy,398714,178.6461,662.1845164522837,0.0,5m BUY signal,2020-03-19 12:10:00,4.891736030578613,-0.5,FREE,,,
sell,398721,179.61,662.1845164522837,0.0,5m SELL signal,2020-03-19 12:45:00,12.483939170837402,-0.5,FREE,638.2796554083719,178.6461,398714.0
buy,398727,179.93,661.0068415494619,0.0,5m BUY signal,2020-03-19 13:15:00,3.926687240600586,-0.5,FREE,,,
sell,398733,180.4,661.0068415494619,0.0,5m SELL signal,2020-03-19 13:45:00,11.669386863708496,-0.5,FREE,310.6732155282464,179.93,398727.0
buy,398758,178.78,666.9964996952843,0.0,5m BUY signal,2020-03-19 15:50:00,5.073073387145996,-0.5,FREE,,,
sell,398782,177.89,666.9964996952843,0.0,5m SELL signal,2020-03-19 17:50:00,10.011269569396973,-0.5,FREE,-593.6268847288129,178.78,398758.0
buy,398791,174.87,678.515510555236,0.0,5m BUY signal,2020-03-19 18:35:00,3.647660255432129,-0.5,FREE,,,
sell,398806,175.82,678.515510555236,0.0,5m SELL signal,2020-03-19 19:50:00,10.68745231628418,-0.5,FREE,644.5897350274665,174.87,398791.0
buy,398841,186.05,641.2071865940424,0.0,5m BUY signal,2020-03-20 06:45:00,3.451930284500122,2.4499999999999993,FREE,,,
sell,399052,177.17,641.2071865940424,0.0,5m SELL signal,2020-03-23 08:20:00,13.318205833435059,-0.5,FREE,-5693.919816955112,186.05,398841.0
buy,399067,167.35,678.8328488130653,0.0,5m BUY signal,2020-03-23 09:35:00,1.1920106410980225,-0.5,FREE,,,
sell,399072,170.44,678.8328488130653,0.0,5m SELL signal,2020-03-23 10:00:00,10.147574424743652,-0.5,FREE,2097.5935028323743,167.35,399067.0
buy,399088,167.09,692.442819748033,0.0,5m BUY signal,2020-03-23 11:20:00,2.675021171569824,-0.5,FREE,,,
sell,399099,168.96,692.442819748033,0.0,5m SELL signal,2020-03-23 12:15:00,11.093498229980469,-0.5,FREE,1294.8680729288249,167.09,399088.0
buy,399116,169.9,688.6117647123464,0.0,5m BUY signal,2020-03-23 13:40:00,4.219943046569824,-0.5,FREE,,,
sell,399129,171.2,688.6117647123464,0.0,5m SELL signal,2020-03-23 14:45:00,10.878508567810059,-0.5,FREE,895.1952941260386,169.9,399116.0
buy,399134,169.0,697.5759415310869,0.0,5m BUY signal,2020-03-23 15:10:00,5.913495063781738,-0.5,FREE,,,
sell,399164,171.9,697.5759415310869,0.0,5m SELL signal,2020-03-23 17:40:00,13.258740425109863,-0.5,FREE,2022.9702304401558,169.0,399134.0
buy,399188,173.59,690.7846324626639,0.0,5m BUY signal,2020-03-23 19:40:00,2.718005418777466,-0.5,FREE,,,
sell,399192,178.21,690.7846324626639,0.0,5m SELL signal,2020-03-24 04:00:00,8.897968292236328,-0.5,FREE,3191.4250019775104,173.59,399188.0
buy,399231,177.28,694.4084462498383,0.0,5m BUY signal,2020-03-24 07:15:00,4.702906608581543,-0.5,FREE,,,
sell,399249,178.36,694.4084462498383,0.0,5m SELL signal,2020-03-24 08:45:00,10.917437553405762,-0.5,FREE,749.9611219498341,177.28,399231.0
buy,399458,180.455,686.3466818493317,0.0,5m BUY signal,2020-03-25 10:10:00,6.866652488708496,-0.5,FREE,,,
sell,399463,182.55,686.3466818493317,0.0,5m SELL signal,2020-03-25 10:35:00,7.539818286895752,-0.5,FREE,1437.8962984743491,180.455,399458.0
buy,399505,186.37,672.2787292568305,0.0,5m BUY signal,2020-03-25 14:05:00,4.453201770782471,-0.5,FREE,,,
sell,399841,186.56,672.2787292568305,0.0,5m SELL signal,2020-03-27 10:10:00,7.159489154815674,-0.5,FREE,127.73295855879627,186.37,399505.0
buy,399846,185.75,675.2103350210191,0.0,5m BUY signal,2020-03-27 10:35:00,3.913403034210205,-0.5,FREE,,,
sell,399854,187.63,675.2103350210191,0.0,5m SELL signal,2020-03-27 11:15:00,2.889448642730713,-0.5,FREE,1269.3954298395129,185.75,399846.0
buy,399859,186.36,679.8117362094538,0.0,5m BUY signal,2020-03-27 11:40:00,2.695927381515503,-0.5,FREE,,,
sell,399871,186.87,679.8117362094538,0.0,5m SELL signal,2020-03-27 12:40:00,8.10158920288086,-0.5,FREE,346.70398546681525,186.36,399859.0
buy,399908,186.67,680.5400929204513,0.0,5m BUY signal,2020-03-27 15:45:00,3.117746591567993,-0.5,FREE,,,
sell,399929,185.3,680.5400929204513,0.0,5m SELL signal,2020-03-27 17:30:00,9.917316436767578,-0.5,FREE,-932.3399273010021,186.67,399908.0
buy,399956,183.32,687.8904604961797,0.0,5m BUY signal,2020-03-27 19:55:00,1.8494184017181396,-0.5,FREE,,,
sell,399963,184.56,687.8904604961797,0.0,5m SELL signal,2020-03-30 04:30:00,7.938687324523926,-0.5,FREE,852.9841710152691,183.32,399956.0
buy,400283,190.56,666.2314409591463,0.0,5m BUY signal,2020-03-31 15:10:00,2.883129596710205,2.4499999999999993,FREE,,,
sell,400454,183.881,666.2314409591463,0.0,5m SELL signal,2020-04-01 13:25:00,8.442585945129395,-0.5,FREE,-4449.75979416614,190.56,400283.0
buy,400467,183.06,669.2194012619293,0.0,5m BUY signal,2020-04-01 14:30:00,1.9576599597930908,-0.5,FREE,,,
sell,400579,184.41,669.2194012619293,0.0,5m SELL signal,2020-04-02 07:50:00,4.527888774871826,-0.5,FREE,903.4461917036008,183.06,400467.0
buy,400588,182.8,675.1135108682296,0.0,5m BUY signal,2020-04-02 08:35:00,3.132037878036499,2.3999999999999995,FREE,,,
sell,400607,183.52,675.1135108682296,0.0,5m SELL signal,2020-04-02 10:10:00,10.396039962768555,-0.5,FREE,486.0817278251245,182.8,400588.0
buy,400635,184.81,670.4011228534034,0.0,5m BUY signal,2020-04-02 12:30:00,3.594467878341675,2.3999999999999995,FREE,,,
sell,400641,185.44,670.4011228534034,0.0,5m SELL signal,2020-04-02 13:00:00,6.3850417137146,-0.5,FREE,422.3527073976411,184.81,400635.0
buy,400645,184.0377,675.5093343479903,0.0,5m BUY signal,2020-04-02 13:20:00,3.10561466217041,2.3999999999999995,FREE,,,
sell,400668,184.78,675.5093343479903,0.0,5m SELL signal,2020-04-02 15:15:00,7.542614459991455,-0.5,FREE,501.4305788865133,184.0377,400645.0
buy,400729,184.28,677.3421684437901,0.0,5m BUY signal,2020-04-03 04:25:00,5.297144412994385,2.499999999999999,FREE,,,
sell,400869,183.95,677.3421684437901,0.0,5m SELL signal,2020-04-03 16:05:00,9.866235733032227,-0.5,FREE,-223.52291558645922,184.28,400729.0
buy,400945,190.72,653.2985103042953,0.0,5m BUY signal,2020-04-06 06:30:00,2.4700827598571777,2.3999999999999995,FREE,,,
sell,400960,190.65,653.2985103042953,0.0,5m SELL signal,2020-04-06 07:45:00,6.697331428527832,-0.5,FREE,-45.730895721296214,190.72,400945.0
buy,401039,193.48,643.7428209092097,0.0,5m BUY signal,2020-04-06 14:20:00,2.4094643592834473,2.3999999999999995,FREE,,,
sell,401048,194.51,643.7428209092097,0.0,5m SELL signal,2020-04-06 15:05:00,8.118556022644043,-0.5,FREE,663.0551055364867,193.48,401039.0
buy,401237,196.635,636.7860050095375,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-04-07 14:50:00,3.728135347366333,2.1499999999999995,FORCE_BUY,,,
sell,409660,243.31,636.7860050095375,0.0,5m SELL signal,2020-06-11 05:15:00,7.34976053237915,1.9499999999999993,FREE,29721.986783820168,196.635,401237.0
buy,409684,242.17,639.783634962508,0.0,5m BUY signal,2020-06-11 07:15:00,2.1333956718444824,-0.5,FREE,,,
sell,409710,242.26,639.783634962508,0.0,5m SELL signal,2020-06-11 09:25:00,3.146679639816284,1.9499999999999993,FREE,57.5805271466279,242.17,409684.0
buy,409712,241.37,642.1426996147707,0.0,5m BUY signal,2020-06-11 09:35:00,1.6678466796875,-0.5,FREE,,,
sell,409719,243.16,642.1426996147707,0.0,5m SELL signal,2020-06-11 10:10:00,5.975771427154541,1.9499999999999993,FREE,1149.4354323104344,241.37,409712.0
buy,409728,241.49,646.5833733832773,0.0,5m BUY signal,2020-06-11 10:55:00,3.1940371990203857,-0.5,FREE,,,
sell,409733,241.85,646.5833733832773,0.0,5m SELL signal,2020-06-11 11:20:00,7.204870700836182,1.9499999999999993,FREE,232.77001441797026,241.49,409728.0
buy,409737,241.07,648.6754422066023,0.0,5m BUY signal,2020-06-11 11:40:00,2.2082371711730957,-0.5,FREE,,,
sell,412488,251.88,648.6754422066023,0.0,5m SELL signal,2020-07-02 04:05:00,8.088398933410645,1.7499999999999996,FREE,7012.181530253372,241.07,409737.0
buy,412622,253.155,645.408427180972,0.0,5m BUY signal,2020-07-02 15:30:00,1.185338020324707,-0.5,FREE,,,
sell,412658,252.76,645.408427180972,0.0,5m SELL signal,2020-07-02 18:35:00,3.3000259399414062,1.7499999999999996,FREE,-254.93632873649054,253.155,412622.0
buy,412665,252.56,645.9195203288821,0.0,5m BUY signal,2020-07-02 19:20:00,1.0397441387176514,-0.5,FREE,,,
sell,417267,273.53,645.9195203288821,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-08-07 08:00:00,6.137855529785156,-0.5,FORCE_SELL,13544.932341296639,252.56,412665.0
buy,417407,270.99,651.9737495684678,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-08-10 04:10:00,2.2659828662872314,1.9499999999999993,FORCE_BUY,,,
sell,417625,271.46,651.9737495684678,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-08-11 06:50:00,4.2725749015808105,1.5999999999999996,FORCE_SELL,306.4276622971606,270.99,417407.0
buy,418237,271.72,651.3498971656715,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-08-14 10:10:00,2.8926026821136475,2.499999999999999,FORCE_BUY,,,
sell,418716,278.58,651.3498971656715,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-08-19 04:00:00,3.5966572761535645,2.349999999999999,FORCE_SELL,4468.260294556478,271.72,418237.0
buy,418908,275.09,659.6134150729316,0.0,5m BUY signal,2020-08-20 04:15:00,2.4950292110443115,2.2999999999999994,FREE,,,
sell,419023,278.66,659.6134150729316,0.0,5m SELL signal,2020-08-20 13:55:00,2.723094940185547,-0.5,FREE,2354.819891810399,275.09,418908.0
buy,419143,278.4,660.2294333485028,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-08-21 08:00:00,2.7460598945617676,2.349999999999999,FORCE_BUY,,,
sell,419289,284.58,660.2294333485028,0.0,5m SELL signal,2020-08-24 04:30:00,8.917059898376465,2.349999999999999,FREE,4080.2178980937515,278.4,419143.0
buy,419397,283.0712,663.7485273751513,0.0,5m BUY signal,2020-08-24 13:30:00,2.0120599269866943,1.6499999999999995,FREE,,,
sell,419472,284.13,663.7485273751513,0.0,5m SELL signal,2020-08-24 19:45:00,4.480852127075195,2.349999999999999,FREE,702.776940784823,283.0712,419397.0
buy,419505,284.07,663.8887213824119,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-08-25 07:00:00,2.481600284576416,1.6499999999999995,FORCE_BUY,,,
sell,419664,286.67,663.8887213824119,0.0,5m SELL signal,2020-08-26 04:20:00,5.623471260070801,2.0999999999999996,FREE,1726.110675594286,284.07,419505.0
buy,420047,291.45,653.000445217691,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-08-28 04:40:00,1.4279626607894897,-0.5,FORCE_BUY,,,
sell,420304,294.7,653.000445217691,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-08-31 10:50:00,8.182398796081543,2.349999999999999,FORCE_SELL,2122.251446957496,291.45,420047.0
buy,420456,297.78,646.2463268374422,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-09-01 07:30:00,3.0060906410217285,2.3999999999999995,FORCE_BUY,,,
sell,420606,303.11,646.2463268374422,0.0,5m SELL signal,2020-09-02 04:00:00,6.569697380065918,2.3999999999999995,FREE,3444.4929220435934,297.78,420456.0
buy,420653,303.21,646.0331919385809,0.0,5m BUY signal,2020-09-02 07:55:00,1.7557907104492188,-0.5,FREE,,,
sell,420735,302.37,646.0331919385809,0.0,5m SELL signal,2020-09-02 14:45:00,4.507787227630615,2.3999999999999995,FREE,-542.6678812283918,303.21,420653.0
buy,421190,276.88,705.5080043573704,0.0,5m BUY signal,2020-09-08 04:45:00,5.595415115356445,-0.5,FREE,,,
sell,421216,276.35,705.5080043573704,0.0,5m SELL signal,2020-09-08 06:55:00,4.048980236053467,-0.5,FREE,-373.9192423093871,276.88,421190.0
buy,421223,274.64,709.9007318823162,0.0,5m BUY signal,2020-09-08 07:30:00,3.803678512573242,-0.5,FREE,,,
sell,421574,276.5,709.9007318823162,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-09-10 04:45:00,6.792925834655762,-0.5,FORCE_SELL,1320.4153613011179,274.64,421223.0
buy,421780,275.48,712.5292303087716,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-09-11 06:00:00,3.2429027557373047,-0.5,FORCE_BUY,,,
sell,422329,281.14,712.5292303087716,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-09-16 04:05:00,7.412929058074951,-0.5,FORCE_SELL,4032.915443547625,275.48,421780.0
buy,422520,270.6,740.2825861382411,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-09-17 04:00:00,3.0216805934906006,2.3999999999999995,FORCE_BUY,,,
sell,423564,266.84,740.2825861382411,0.0,5m SELL signal,2020-09-24 11:30:00,6.753100872039795,-0.5,FREE,-2783.4625238798217,270.6,422520.0
buy,423576,266.12,742.2854550019849,0.0,5m BUY signal,2020-09-24 12:30:00,2.4881644248962402,-0.5,FREE,,,
sell,423584,267.73,742.2854550019849,0.0,5m SELL signal,2020-09-24 13:10:00,8.37242603302002,-0.5,FREE,1195.079582553206,266.12,423576.0
buy,423598,266.25,746.411586357489,0.0,5m BUY signal,2020-09-24 14:20:00,2.414637327194214,-0.5,FREE,,,
sell,423642,266.67,746.411586357489,0.0,5m SELL signal,2020-09-24 18:00:00,8.253178596496582,-0.5,FREE,313.49286627015726,266.25,423598.0
buy,423729,265.25,750.4074561129183,0.0,5m BUY signal,2020-09-25 09:35:00,3.6278645992279053,2.2999999999999994,FREE,,,
sell,423738,266.6723,750.4074561129183,0.0,5m SELL signal,2020-09-25 10:20:00,2.9661059379577637,-0.5,FREE,1067.304524829409,265.25,423729.0
buy,423755,267.745,747.4010056538161,0.0,5m BUY signal,2020-09-25 11:45:00,2.9054131507873535,2.2999999999999994,FREE,,,
sell,423771,269.2,747.4010056538161,0.0,5m SELL signal,2020-09-25 13:05:00,7.359761714935303,-0.5,FREE,1087.4684632262906,267.745,423755.0
buy,423888,275.94,729.1452878234662,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-09-28 07:00:00,2.6169304847717285,2.2499999999999996,FORCE_BUY,,,
sell,424130,276.94,729.1452878234662,0.0,5m SELL signal,2020-09-29 11:20:00,8.484901428222656,-0.5,FREE,729.1452878234662,275.94,423888.0
buy,424151,275.89,731.920316103631,0.0,5m BUY signal,2020-09-29 13:05:00,3.4074559211730957,2.2499999999999996,FREE,,,
sell,424157,276.41,731.920316103631,0.0,5m SELL signal,2020-09-29 13:35:00,5.7309699058532715,-0.5,FREE,380.5985643739164,275.89,424151.0
buy,424165,276.78,730.9418837134355,0.0,5m BUY signal,2020-09-29 14:15:00,3.421921968460083,2.2499999999999996,FREE,,,
sell,424168,277.025,730.9418837134355,0.0,5m SELL signal,2020-09-29 14:30:00,4.47546911239624,-0.5,FREE,179.08076150979502,276.78,424165.0
buy,424175,276.77,731.615331631732,0.0,5m BUY signal,2020-09-29 15:05:00,3.2414379119873047,2.2499999999999996,FREE,,,
sell,424186,276.5,731.615331631732,0.0,5m SELL signal,2020-09-29 16:00:00,6.1332688331604,-0.5,FREE,-197.53613954055433,276.77,424175.0
buy,424493,281.54,718.5182893946646,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-10-01 09:40:00,3.493800640106201,-0.5,FORCE_BUY,,,
sell,424649,277.08,718.5182893946646,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-10-02 06:40:00,6.838769435882568,-0.5,FORCE_SELL,-3204.5915707002305,281.54,424493.0
