bsp1_bi_amp,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
1.259002685546875,1.259002685546875,1.1283609140714383,671,True,False,,-0.11809019628792569,-0.0955431667308062,0.04509405911423897,-0.0004340849254916548,40.40633764697799,2025/06/17 18:25,1p,4642.0
0.3600006103515625,0.3600006103515625,0.04660583549794644,839,False,False,,0.053710452070058534,0.051239337602766,-0.004942228934585069,0.00023101628224531516,58.67993120923872,2025/06/18 14:45,1p,29697.0
0.837005615234375,0.837005615234375,0.8434585758662465,951,True,False,,-0.1283443663196057,-0.13071077690196375,-0.004732821164716128,-0.0005921001220835389,32.03994408783922,2025/06/18 17:00,1p,7582.0
2.5500030517578125,2.5500030517578125,4.864447520289777,1133,False,False,,0.19672814709818434,0.37049765047592587,0.34753900675548305,0.0016677957779989154,87.70452157586898,2025/06/20 13:34,1p,10275.0
0.6349945068359375,0.6349945068359375,0.6754029862063932,1224,True,False,,-0.12528819198426272,-0.15238683936243547,-0.05419729475634549,-0.0006867827413756557,29.805846214793235,2025/06/20 15:09,1p,6206.0
0.625,0.625,0.8869633750747118,1306,False,False,,0.08304418091274562,0.10269530584270115,0.03930224985991104,0.00046206388428161546,65.40134260266083,2025/06/20 16:36,1p,2828.0
0.3950042724609375,0.3950042724609375,0.08648499899355769,1382,True,False,,-0.10212200845470557,-0.10497019727455381,-0.005696377639696493,-0.00047400734687458535,35.22047290674726,2025/06/20 17:53,1p,2655.0
0.6450042724609375,0.6450042724609375,0.43300987910414473,1699,True,False,,-0.11413019433329727,-0.1294817786808551,-0.030703168695115635,-0.0005823945336507479,35.49070605125287,2025/06/23 16:57,1p,2285.0
