bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
1.6905548942813677,0.0018494503558819323,1.6905548942813677,,562,True,False,,0.18309262785586194,0.011278458446161821,-0.34362833881940025,0.0010663359502334196,37.09993505782908,2002/04/03,3a,5650012.0
2.4680795253552272,0.09487915204980804,2.4680795253552272,,1273,True,False,,-0.14569680703144594,-0.22130645803465399,-0.1512193020064161,-0.013178819366384431,37.23305170598397,2005/01/27,3a,4174005.0
0.902048742564002,0.04515397830719878,0.902048742564002,,1553,True,False,,0.19836991653992603,0.16727271358958973,-0.0621944059006726,0.009104124470607183,49.779181010026065,2006/03/09,3a,2308420.0
1.2457933536229078,0.093905578735186,1.2457933536229078,,1796,True,False,,0.42492345366191975,0.40116790441707906,-0.04751109848968138,0.020355302962271553,49.12035720221734,2007/02/27,3a,6447404.0
3.6363547435070256,0.08134864151400709,3.6363547435070256,,2167,False,False,,0.12064469102654696,0.3285683740603531,0.4158473660676123,0.01848053747013431,62.532848282548535,2008/08/15,3a,6474678.0
2.0324510744687014,0.17604931067963725,2.0324510744687014,,2452,True,False,,0.22924619072495647,0.04575213503164832,-0.3669881113866163,0.003059657750615956,39.268148899837776,2009/10/02,3a,10272338.0
2.0410598008690606,0.10884592987516152,2.0410598008690606,,3062,True,False,,0.6534290459581763,0.42537309535079615,-0.4561119012147603,0.02225260957794195,43.87602005065817,2012/03/06,3a,7780588.0
1.3410353176475134,0.036713284354611894,1.3410353176475134,,3306,True,False,,0.37599301560792703,0.20959812150914203,-0.33278978819757,0.00802185597160062,46.6301105690618,2013/02/26,3a,3227010.0
1.9394093871942104,0.05013119889524084,1.9394093871942104,,3819,True,False,,0.4023102638116664,0.1920819400651652,-0.4204566474930024,0.004413568500616637,47.55359210613993,2015/03/11,3a,1634452.0
2.198449772139469,0.019400163831632226,2.198449772139469,,3929,False,False,,-1.0751729126019829,-0.9058403470044212,0.3386651311951234,-0.021883204187042475,43.655302223403815,2015/08/17,3a,2534561.0
3.2905125871150602,0.06552805899012429,3.2905125871150602,,4279,True,False,,0.5098117486377743,0.23411482237080605,-0.5513938525339366,0.004566154836442785,46.954655339530326,2017/01/05,3a,2267480.0
3.8862744129596365,0.0417371110138271,3.8862744129596365,,4756,True,False,,0.6408806820032606,0.5494315851711065,-0.18289819366430837,0.00778698543648217,49.865576400971015,2018/11/27,3a,2361190.0
8.622196325504618,0.055351129759475544,8.622196325504618,,5238,True,False,,2.265263375946703,1.4696001794549431,-1.59132639298352,0.012410611164082253,44.6728525467983,2020/10/27,3a,1829200.0
15.537547231263545,0.06369931204211618,15.537547231263545,,5595,False,False,,-1.2128054586419819,-0.14804528889641233,2.129520339491139,-0.000992593720584668,54.596203379505106,2022/03/29,3a,1348200.0
8.245234538714357,0.06963761719872444,8.245234538714357,,6014,True,False,,6.5343812569852675,6.083991000929927,-0.9007805121106802,0.02838150553079106,57.31073171819865,2023/11/28,3a,1244600.0
