date,equity,cash,pos,buy_th,sell_th,p_day,daily_action,daily_buy_level,daily_sell_level
2018-10-01,100000.0,100000.0,0,0.3,0.3,0.20057444135399596,FREE,0.1,0.22
2018-10-02,100000.0,100000.0,0,0.3,0.3,0.1986600627275811,FREE,0.12,0.24
2018-10-03,100000.0,100000.0,0,0.3,0.3,0.21649967425354175,FREE,0.15,0.25
2018-10-04,100000.0,100000.0,0,0.3,0.3,0.2354329331830054,FREE,0.18,0.28
2018-10-05,100000.0,100000.0,0,0.3,0.3,0.2314657149608074,FREE,0.2,0.3
2018-10-08,100000.0,100000.0,0,0.3,0.3,0.08602531660550254,FORCE_BUY,0.22,0.32
2018-10-09,100000.0,100000.0,0,0.3,0.3,0.10529318329874682,FORCE_BUY,0.25,0.35
2018-10-10,100000.0,100000.0,0,0.3,0.3,0.376933069847621,FORCE_SELL,0.22,0.32
2018-10-11,100000.0,100000.0,0,0.3,0.3,0.10159455303559123,FORCE_BUY,0.25,0.35
2018-10-12,100000.0,100000.0,0,0.3,0.3,0.06917167706072012,FORCE_BUY,0.25,0.35
2018-10-15,100000.0,100000.0,0,0.3,0.3,0.08886754923923322,FORCE_BUY,0.25,0.35
2018-10-16,100000.0,100000.0,0,0.3,0.3,0.04537743142360522,FORCE_BUY,0.25,0.35
2018-10-17,100000.0,100000.0,0,0.3,0.3,0.05684807731188626,FORCE_BUY,0.25,0.35
2018-10-18,100000.0,100000.0,0,0.3,0.3,0.128120975821097,FORCE_BUY,0.25,0.35
2018-10-19,100000.0,100000.0,0,0.3,0.3,0.13885463847451732,FREE,0.12,0.24
2018-10-22,100000.0,100000.0,0,0.3,0.3,0.07464688774109768,FORCE_BUY,0.1,0.22
2018-10-23,100000.0,100000.0,0,0.3,0.3,0.024329520825061457,FORCE_BUY,0.1,0.22
2018-10-24,100000.0,100000.0,0,0.3,0.3,0.2927703536224826,FORCE_SELL,0.1,0.22
2018-10-25,100000.0,100000.0,0,0.3,0.3,0.09870235293544476,FORCE_BUY,0.15,0.25
2018-10-26,100000.0,100000.0,0,0.3,0.3,0.0592861131890606,FORCE_BUY,0.2,0.3
2018-10-29,100000.0,100000.0,0,0.3,0.3,0.1919714329319763,FREE,0.18,0.28
2018-10-30,100000.0,100000.0,0,0.3,0.3,0.11594064175643502,FORCE_BUY,0.25,0.35
2018-10-31,100000.0,100000.0,0,-0.5,-0.5,0.17229614283566042,FREE,0.15,0.25
2018-11-01,100000.0,100000.0,0,-0.5,-0.5,0.13146945183213635,FORCE_BUY,0.2,0.3
2018-11-02,100000.0,100000.0,0,1.5499999999999994,-0.5,0.1987273228043739,FREE,0.12,0.24
2018-11-05,100000.0,100000.0,0,1.5499999999999994,-0.5,0.1353971154868091,FORCE_BUY,0.25,0.35
2018-11-06,100000.0,100000.0,0,-0.5,1.2999999999999996,0.13973902396315693,FORCE_BUY,0.2,0.3
2018-11-07,100000.0,100000.0,0,-0.5,2.4499999999999993,0.15762717981524932,FREE,0.15,0.25
2018-11-08,100000.0,100000.0,0,-0.5,-0.5,0.20520113116780933,FORCE_BUY,0.25,0.35
2018-11-09,100000.0,100000.0,0,-0.5,1.7499999999999996,0.212994000681877,FREE,0.18,0.28
2018-11-12,100000.0,100000.0,0,-0.5,1.7499999999999996,0.3114647842638626,FORCE_SELL,0.2,0.3
