date,p_day,buy_level,sell_level,chosen_action,reward_force_buy,reward_free,reward_force_sell,chosen_reward,best_action_ex_post,oracle_equity,close,buy_th_5m,sell_th_5m
2018-10-01,0.20057444135399596,0.1,0.22,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,186.26,0.3,0.3
2018-10-02,0.1986600627275811,0.12,0.24,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,185.71,0.3,0.3
2018-10-03,0.21649967425354175,0.15,0.25,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,185.58,0.3,0.3
2018-10-04,0.2354329331830054,0.18,0.28,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,182.6,0.3,0.3
2018-10-05,0.2314657149608074,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,180.31,0.3,0.3
2018-10-08,0.08602531660550254,0.22,0.32,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,179.29,0.3,0.3
2018-10-09,0.10529318329874682,0.25,0.35,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,179.76,0.3,0.3
2018-10-10,0.376933069847621,0.22,0.32,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,170.42,0.3,0.3
2018-10-11,0.10159455303559123,0.25,0.35,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,171.72,0.3,0.3
2018-10-12,0.06917167706072012,0.25,0.35,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,174.97,0.3,0.3
2018-10-15,0.08886754923923322,0.25,0.35,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,172.52,0.3,0.3
2018-10-16,0.04537743142360522,0.25,0.35,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,178.5,0.3,0.3
2018-10-17,0.05684807731188626,0.25,0.35,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,176.97,0.3,0.3
2018-10-18,0.128120975821097,0.25,0.35,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,173.61,0.3,0.3
2018-10-19,0.13885463847451732,0.12,0.24,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,172.63,0.3,0.3
2018-10-22,0.07464688774109768,0.1,0.22,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,173.57,0.3,0.3
