bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.6699981689453125,0.0035337455030434685,6,3.3600006103515625,0.01752190606279864,51,1.0,0.5565506060372114,0.6699981689453125,,277,False,False,54.477087674436135,114.09272024588412,74.34896519825213,0.029561284582995416,0.04025607666392261,0.021389584161854394,0.005065465552644906,0.000211932160890306,62.14019040369772,2025/07/01 18:09,2s,4282.0
0.6199951171875,0.003260729563362214,29,0.65380859375,0.003453709388506921,19,1.0,0.67298356982823,0.6199951171875,,379,True,False,62.08913457126394,26.472796100252566,50.217021747593485,0.008164867834017351,0.002317224081906488,-0.011695287504221726,0.01356053190952324,1.2207477463980537e-05,42.72667329048408,2025/07/01 19:51,2s,22238.0
0.39630126953125,0.002074577100828824,16,1.2350006103515625,0.006423261990473951,48,1.0,0.3148127556000346,0.39630126953125,,619,False,False,64.67516532419576,79.27681419073943,69.54238161304364,0.007010594399548988,0.02011450208138399,0.026207815363670003,0.002495466375451868,0.00010518841965612089,58.54891568043225,2025/07/02 17:25,2s,5016.0
0.3638916015625,0.00190572936661189,43,1.2350006103515625,0.006423261990473951,48,2.0,0.22266701261474975,0.3638916015625,,688,False,False,66.3281401365846,88.54863041004052,73.73497022773657,0.027252264483569183,0.035334653895745305,0.016164778824352244,0.001973249941057732,0.00018482610231462083,56.457238212184016,2025/07/02 18:34,2s,4803.0
0.287506103515625,0.0015057997505304903,7,1.2350006103515625,0.006423261990473951,48,3.0,0.14979551997232415,0.287506103515625,,722,False,False,51.32490177684743,78.15187709698951,60.26722688356146,-0.029958458865145497,-0.019921729825426837,0.02007345807943732,0.00431438627222886,-0.00010425431355065249,55.225333901912435,2025/07/02 19:08,2s,22574.0
0.654998779296875,0.0034402099036146567,23,1.2350006103515625,0.006423261990473951,48,4.0,0.0121452487737376,0.654998779296875,,765,False,False,76.25108099383442,71.95004292674236,74.81740163813707,0.019430788797099273,0.04914506811184083,0.05942855862948311,0.011044232277661556,0.0002575225460417824,61.185360635142786,2025/07/02 19:51,2s,28837.0
