side,seen_idx,exec_px,qty,fee,reason,pnl,entry_px,entry_idx
sell,30577,281.68,385.0776828318682,0.0,CLOSE_LONG (sell BSP),325.5831808343505,280.8345,30542.0
buy,30637,282.3,384.2319578465485,0.0,OPEN_LONG pred_ret=1.59% pred_mr=0.57,,,
sell,30645,284.58,384.2319578465485,0.0,CLOSE_LONG (sell BSP),876.0488638901201,282.3,30637.0
buy,30753,283.0712,386.2799555870423,0.0,OPEN_LONG pred_ret=1.69% pred_mr=0.41,,,
sell,30760,283.19,386.2799555870423,0.0,CLOSE_LONG (sell BSP),45.89005872374895,283.0712,30753.0
buy,30766,282.44,387.30569544927954,0.0,OPEN_LONG pred_ret=1.78% pred_mr=0.44,,,
sell,30778,282.97,387.30569544927954,0.0,CLOSE_LONG (sell BSP),205.2720185881296,282.44,30766.0
buy,30863,283.88,386.06415612682343,0.0,OPEN_LONG pred_ret=3.13% pred_mr=0.47,,,
sell,30900,283.926,386.06415612682343,0.0,CLOSE_LONG (sell BSP),17.758951181830895,283.88,30863.0
buy,30918,284.1399,385.77352773216455,0.0,OPEN_LONG pred_ret=3.11% pred_mr=0.42,,,
sell,30929,284.6,385.77352773216455,0.0,CLOSE_LONG (sell BSP),177.49440010957326,284.1399,30918.0
buy,31249,291.39,376.7841929804525,0.0,OPEN_LONG pred_ret=2.92% pred_mr=0.48,,,
sell,31258,291.99,376.7841929804525,0.0,CLOSE_LONG (sell BSP),226.07051578828006,291.39,31249.0
buy,31277,290.9824,378.08890334385285,0.0,OPEN_LONG pred_ret=3.34% pred_mr=0.51,,,
sell,31317,290.86,378.08890334385285,0.0,CLOSE_LONG (sell BSP),-46.27808176927645,290.9824,31277.0
buy,31346,291.04,377.8550660616858,0.0,OPEN_LONG pred_ret=3.39% pred_mr=0.72,,,
sell,31435,292.05,377.8550660616858,0.0,CLOSE_LONG (sell BSP),381.6336167222992,291.04,31346.0
buy,31447,291.62,378.4122215325264,0.0,OPEN_LONG pred_ret=3.07% pred_mr=0.58,,,
sell,31453,292.26,378.4122215325264,0.0,CLOSE_LONG (sell BSP),242.18382178081174,291.62,31447.0
buy,31474,292.04,378.6972875807977,0.0,OPEN_LONG pred_ret=3.37% pred_mr=0.62,,,
sell,31481,292.575,378.6972875807977,0.0,CLOSE_LONG (sell BSP),202.60304885571472,292.04,31474.0
buy,31498,292.09,379.32609440224553,0.0,OPEN_LONG pred_ret=3.36% pred_mr=0.47,,,
sell,31512,291.9,379.32609440224553,0.0,CLOSE_LONG (sell BSP),-72.07195793642579,292.09,31498.0
buy,31812,297.78,371.83587533083306,0.0,OPEN_LONG pred_ret=3.26% pred_mr=0.43,,,
sell,31886,299.575,371.83587533083306,0.0,CLOSE_LONG (sell BSP),667.4453962188512,297.78,31812.0
buy,32009,303.21,367.37816151259625,0.0,OPEN_LONG pred_ret=3.46% pred_mr=0.43,,,
sell,32091,302.37,367.37816151259625,0.0,CLOSE_LONG (sell BSP),-308.59765567057167,303.21,32009.0
buy,32153,302.15,367.6456551268037,0.0,OPEN_LONG pred_ret=3.93% pred_mr=0.50,,,
sell,32246,290.54,367.6456551268037,0.0,CLOSE_LONG (sell BSP),-4268.366056022175,302.15,32153.0
buy,32261,286.312,373.07471793198175,0.0,OPEN_LONG pred_ret=3.86% pred_mr=0.44,,,
sell,32266,289.06,373.07471793198175,0.0,CLOSE_LONG (sell BSP),1025.2093248770823,286.312,32261.0
buy,32284,285.92,377.17185914038413,0.0,OPEN_LONG pred_ret=3.94% pred_mr=0.63,,,
sell,32296,287.18,377.17185914038413,0.0,CLOSE_LONG (sell BSP),475.23654251688055,285.92,32284.0
buy,32318,285.9,378.8604914583264,0.0,OPEN_LONG pred_ret=3.76% pred_mr=0.42,,,
sell,32351,287.4,378.8604914583264,0.0,CLOSE_LONG (sell BSP),568.2907371874896,285.9,32318.0
buy,32360,286.74,379.73252858032714,0.0,OPEN_LONG pred_ret=3.05% pred_mr=0.42,,,
sell,32364,286.99,379.73252858032714,0.0,CLOSE_LONG (sell BSP),94.93313214508179,286.74,32360.0
buy,32373,286.54,380.328883846123,0.0,OPEN_LONG pred_ret=3.94% pred_mr=0.78,,,
sell,32412,287.29,380.328883846123,0.0,CLOSE_LONG (sell BSP),285.24666288459224,286.54,32373.0
buy,32456,277.4,393.88855457877685,0.0,OPEN_LONG pred_ret=3.55% pred_mr=0.59,,,
sell,32472,282.74,393.88855457877685,0.0,CLOSE_LONG (sell BSP),2103.364881450681,277.4,32456.0
buy,32546,276.88,402.2249708234736,0.0,OPEN_LONG pred_ret=4.13% pred_mr=0.57,,,
sell,32572,276.35,402.2249708234736,0.0,CLOSE_LONG (sell BSP),-213.17923453643004,276.88,32546.0
buy,32579,274.64,404.72935729342754,0.0,OPEN_LONG pred_ret=3.05% pred_mr=0.49,,,
sell,32794,275.5,404.72935729342754,0.0,CLOSE_LONG (sell BSP),348.0672472723532,274.64,32579.0
buy,32873,277.41,401.9427487629836,0.0,OPEN_LONG pred_ret=3.10% pred_mr=0.47,,,
sell,32902,278.5,401.9427487629836,0.0,CLOSE_LONG (sell BSP),438.1175961516421,277.41,32873.0
buy,32924,275.4,406.46715878900125,0.0,OPEN_LONG pred_ret=3.70% pred_mr=0.47,,,
sell,32930,276.5,406.46715878900125,0.0,CLOSE_LONG (sell BSP),447.11387466791064,275.4,32924.0
buy,32950,276.97,405.777410568505,0.0,OPEN_LONG pred_ret=3.60% pred_mr=0.44,,,
sell,32963,277.4,405.777410568505,0.0,CLOSE_LONG (sell BSP),174.48428654443686,276.97,32950.0
buy,33023,276.5,407.0982050332849,0.0,OPEN_LONG pred_ret=3.80% pred_mr=0.42,,,
sell,33032,278.09,407.0982050332849,0.0,CLOSE_LONG (sell BSP),647.2861460029128,276.5,33023.0
buy,33038,276.2932,409.74566090553867,0.0,OPEN_LONG pred_ret=3.05% pred_mr=0.43,,,
sell,33092,273.35,409.74566090553867,0.0,CLOSE_LONG (sell BSP),-1205.9634291771774,276.2932,33038.0
buy,33137,275.37,406.73993684326183,0.0,OPEN_LONG pred_ret=2.73% pred_mr=0.52,,,
sell,33250,271.08,406.73993684326183,0.0,CLOSE_LONG (sell BSP),-1744.9143290576017,275.37,33137.0
buy,33257,270.0,408.36689659063484,0.0,OPEN_LONG pred_ret=3.17% pred_mr=0.48,,,
sell,33301,274.94,408.36689659063484,0.0,CLOSE_LONG (sell BSP),2017.3324691577352,270.0,33257.0
buy,33306,274.11,409.60342398536767,0.0,OPEN_LONG pred_ret=1.47% pred_mr=0.55,,,
sell,33331,273.74,409.60342398536767,0.0,CLOSE_LONG (sell BSP),-151.5532668745879,274.11,33306.0
buy,33349,273.23,410.3679730694087,0.0,OPEN_LONG pred_ret=2.51% pred_mr=0.44,,,
sell,33356,273.7,410.3679730694087,0.0,CLOSE_LONG (sell BSP),192.87294734260996,273.23,33349.0
buy,33386,275.99,406.96298499618524,0.0,OPEN_LONG pred_ret=2.95% pred_mr=0.46,,,
sell,33439,275.46,406.96298499618524,0.0,CLOSE_LONG (sell BSP),-215.6903820479902,275.99,33386.0
buy,33631,277.58,403.854830488685,0.0,OPEN_LONG pred_ret=3.24% pred_mr=0.62,,,
sell,33636,279.6,403.854830488685,0.0,CLOSE_LONG (sell BSP),815.7867575871594,277.58,33631.0
buy,33667,279.75,403.6382863436509,0.0,OPEN_LONG pred_ret=2.49% pred_mr=0.47,,,
sell,33685,281.14,403.6382863436509,0.0,CLOSE_LONG (sell BSP),561.0572180176692,279.75,33667.0
buy,33794,277.46,408.99181079310176,0.0,OPEN_LONG pred_ret=2.88% pred_mr=0.54,,,
sell,33806,278.23,408.99181079310176,0.0,CLOSE_LONG (sell BSP),314.92369431070415,277.46,33794.0
buy,33818,276.015,412.27393988357414,0.0,OPEN_LONG pred_ret=3.16% pred_mr=0.51,,,
sell,33860,275.69,412.27393988357414,0.0,CLOSE_LONG (sell BSP),-133.9890304621569,276.015,33818.0
buy,33871,275.211,412.9914955670469,0.0,OPEN_LONG pred_ret=2.89% pred_mr=0.48,,,
sell,34016,269.55,412.9914955670469,0.0,CLOSE_LONG (sell BSP),-2337.944856405053,275.211,33871.0
buy,34064,270.94,410.87273060492174,0.0,OPEN_LONG pred_ret=2.35% pred_mr=0.53,,,
sell,34082,271.74,410.87273060492174,0.0,CLOSE_LONG (sell BSP),328.69818448394204,270.94,34064.0
buy,34147,268.92,415.1813023002433,0.0,OPEN_LONG pred_ret=4.17% pred_mr=0.55,,,
sell,34272,263.45,415.1813023002433,0.0,CLOSE_LONG (sell BSP),-2271.0417235823425,268.92,34147.0
buy,34278,261.91,417.62251953342405,0.0,OPEN_LONG pred_ret=4.69% pred_mr=0.43,,,
sell,34305,262.9399,417.62251953342405,0.0,CLOSE_LONG (sell BSP),430.10943286747255,261.91,34278.0
buy,34336,261.395,420.09075737434375,0.0,OPEN_LONG pred_ret=4.66% pred_mr=0.48,,,
sell,34343,262.77,420.09075737434375,0.0,CLOSE_LONG (sell BSP),577.6247913897226,261.395,34336.0
buy,34377,264.25,417.7379311835622,0.0,OPEN_LONG pred_ret=3.60% pred_mr=0.52,,,
sell,34391,264.76,417.7379311835622,0.0,CLOSE_LONG (sell BSP),213.04634490361292,264.25,34377.0
buy,34417,267.46,413.52088035653907,0.0,OPEN_LONG pred_ret=2.46% pred_mr=0.47,,,
sell,34430,267.84,413.52088035653907,0.0,CLOSE_LONG (sell BSP),157.13793453548297,267.46,34417.0
buy,34804,263.17,420.85888435116243,0.0,OPEN_LONG pred_ret=2.50% pred_mr=0.58,,,
sell,34920,266.84,420.85888435116243,0.0,CLOSE_LONG (sell BSP),1544.5521055687489,263.17,34804.0
buy,35039,264.71,424.24534282899845,0.0,OPEN_LONG pred_ret=2.36% pred_mr=0.51,,,
sell,35061,265.15,424.24534282899845,0.0,CLOSE_LONG (sell BSP),186.66795084475837,264.71,35039.0
buy,35182,271.3,414.628281058271,0.0,OPEN_LONG pred_ret=1.05% pred_mr=0.50,,,
sell,35352,277.45,414.628281058271,0.0,CLOSE_LONG (sell BSP),2549.963928508357,271.3,35182.0
buy,35470,277.12,415.1220286504665,0.0,OPEN_LONG pred_ret=3.00% pred_mr=0.44,,,
sell,35486,276.94,415.1220286504665,0.0,CLOSE_LONG (sell BSP),-74.7219651570868,277.12,35470.0
buy,35507,275.89,416.70192690731886,0.0,OPEN_LONG pred_ret=3.31% pred_mr=0.55,,,
sell,35513,276.41,416.70192690731886,0.0,CLOSE_LONG (sell BSP),216.6850019918219,275.89,35507.0
buy,35537,275.685,417.7977750565029,0.0,OPEN_LONG pred_ret=3.23% pred_mr=0.47,,,
sell,35542,276.5,417.7977750565029,0.0,CLOSE_LONG (sell BSP),340.50518667104893,275.685,35537.0
buy,35589,274.04,421.5482586597688,0.0,OPEN_LONG pred_ret=3.13% pred_mr=0.65,,,
sell,35615,274.04,421.5482586597688,0.0,CLOSE_LONG (sell BSP),0.0,274.04,35589.0
buy,35632,274.75,420.45890738170357,0.0,OPEN_LONG pred_ret=3.14% pred_mr=0.47,,,
sell,35643,275.7099,420.45890738170357,0.0,CLOSE_LONG (sell BSP),403.5985051956992,274.75,35632.0
buy,35671,278.95,415.5751328493234,0.0,OPEN_LONG pred_ret=2.47% pred_mr=0.50,,,
sell,35682,280.37,415.5751328493234,0.0,CLOSE_LONG (sell BSP),590.1166886460459,278.95,35671.0
buy,35718,277.78,419.4499243896782,0.0,OPEN_LONG pred_ret=2.81% pred_mr=0.60,,,
sell,35730,278.78,419.4499243896782,0.0,CLOSE_LONG (sell BSP),419.4499243896782,277.78,35718.0
buy,35904,280.855,416.3509637405582,0.0,OPEN_LONG pred_ret=2.80% pred_mr=0.42,,,
sell,35908,282.1,416.3509637405582,0.0,CLOSE_LONG (sell BSP),518.3569498569968,280.855,35904.0
buy,35919,281.88,416.6759148262079,0.0,OPEN_LONG pred_ret=2.92% pred_mr=0.44,,,
sell,35953,282.96,416.6759148262079,0.0,CLOSE_LONG (sell BSP),450.00998801229787,281.88,35919.0
buy,36020,275.34,428.2073685596854,0.0,OPEN_LONG pred_ret=3.13% pred_mr=0.51,,,
sell,36045,278.78,428.2073685596854,0.0,CLOSE_LONG (sell BSP),1473.0333478453167,275.34,36020.0
buy,36063,276.78,431.30157600646396,0.0,OPEN_LONG pred_ret=3.44% pred_mr=0.51,,,
sell,36165,276.01,431.30157600646396,0.0,CLOSE_LONG (sell BSP),-332.1022135249694,276.78,36063.0
buy,36211,276.38,430.7241768345905,0.0,OPEN_LONG pred_ret=3.51% pred_mr=0.66,,,
sell,36231,276.84,430.7241768345905,0.0,CLOSE_LONG (sell BSP),198.13312134390281,276.38,36211.0
buy,36358,278.62,427.9724395768,0.0,OPEN_LONG pred_ret=2.01% pred_mr=0.50,,,
sell,36423,279.81,427.9724395768,0.0,CLOSE_LONG (sell BSP),509.28720309639107,278.62,36358.0
buy,36442,278.92,429.3380478918127,0.0,OPEN_LONG pred_ret=2.69% pred_mr=0.59,,,
sell,36455,278.68,429.3380478918127,0.0,CLOSE_LONG (sell BSP),-103.04113149403896,278.92,36442.0
buy,36508,274.36,436.0982912468668,0.0,OPEN_LONG pred_ret=3.24% pred_mr=0.67,,,
sell,36523,274.05,436.0982912468668,0.0,CLOSE_LONG (sell BSP),-135.1904702865297,274.36,36508.0
buy,37345,297.41,401.8450513304994,0.0,OPEN_LONG pred_ret=1.65% pred_mr=0.48,,,
sell,37502,296.59,401.8450513304994,0.0,CLOSE_LONG (sell BSP),-329.51294209102963,297.41,37345.0
buy,37520,295.47,403.3682735103828,0.0,OPEN_LONG pred_ret=2.25% pred_mr=0.40,,,
sell,37538,295.27,403.3682735103828,0.0,CLOSE_LONG (sell BSP),-80.6736547020949,295.47,37520.0
buy,37576,294.73,404.10731896790526,0.0,OPEN_LONG pred_ret=2.62% pred_mr=0.42,,,
sell,37718,287.46,404.10731896790526,0.0,CLOSE_LONG (sell BSP),-2937.860208896687,294.73,37576.0
buy,37732,288.11,403.19561941797934,0.0,OPEN_LONG pred_ret=2.40% pred_mr=0.40,,,
sell,37764,289.567,403.19561941797934,0.0,CLOSE_LONG (sell BSP),587.4560174919933,288.11,37732.0
buy,37770,287.665,405.86149141538255,0.0,OPEN_LONG pred_ret=1.79% pred_mr=0.42,,,
sell,37778,288.095,405.86149141538255,0.0,CLOSE_LONG (sell BSP),174.52044130861725,287.665,37770.0
buy,37791,287.95,406.06586688423215,0.0,OPEN_LONG pred_ret=1.88% pred_mr=0.45,,,
sell,37808,288.39,406.06586688423215,0.0,CLOSE_LONG (sell BSP),178.66898142906123,287.95,37791.0
buy,38073,290.57,403.01935970934267,0.0,OPEN_LONG pred_ret=2.85% pred_mr=0.42,,,
sell,38078,290.83,403.01935970934267,0.0,CLOSE_LONG (sell BSP),104.78503352442543,290.57,38073.0
buy,38095,290.88,402.9500838293046,0.0,OPEN_LONG pred_ret=1.36% pred_mr=0.50,,,
sell,38106,290.78,402.9500838293046,0.0,CLOSE_LONG (sell BSP),-40.29500838293962,290.88,38095.0
buy,38114,290.6,403.1996743836379,0.0,OPEN_LONG pred_ret=2.55% pred_mr=0.51,,,
sell,38119,290.66,403.1996743836379,0.0,CLOSE_LONG (sell BSP),24.191980463019192,290.6,38114.0
buy,38147,288.46,406.2747603007287,0.0,OPEN_LONG pred_ret=2.64% pred_mr=0.48,,,
sell,38197,286.6753,406.2747603007287,0.0,CLOSE_LONG (sell BSP),-725.0785647087051,288.46,38147.0
buy,38350,283.26,411.1732641094383,0.0,OPEN_LONG pred_ret=2.57% pred_mr=0.47,,,
sell,38360,284.5801,411.1732641094383,0.0,CLOSE_LONG (sell BSP),542.7898259508797,283.26,38350.0
buy,38400,284.55,411.2167584522592,0.0,OPEN_LONG pred_ret=1.78% pred_mr=0.51,,,
sell,38489,285.05,411.2167584522592,0.0,CLOSE_LONG (sell BSP),205.6083792261296,284.55,38400.0
buy,38645,283.35,413.6839138761831,0.0,OPEN_LONG pred_ret=2.90% pred_mr=0.57,,,
sell,38654,284.14,413.6839138761831,0.0,CLOSE_LONG (sell BSP),326.81029196216963,283.35,38645.0
buy,38965,283.49,414.6324289702588,0.0,OPEN_LONG pred_ret=1.59% pred_mr=0.41,,,
sell,38974,284.385,414.6324289702588,0.0,CLOSE_LONG (sell BSP),371.09602392837405,283.49,38965.0
buy,39112,280.17,420.8703405529037,0.0,OPEN_LONG pred_ret=2.05% pred_mr=0.41,,,
sell,39143,278.14,420.8703405529037,0.0,CLOSE_LONG (sell BSP),-854.3667913224069,280.17,39112.0
buy,39413,279.53,418.77750696306174,0.0,OPEN_LONG pred_ret=1.71% pred_mr=0.46,,,
sell,39419,280.15,418.77750696306174,0.0,CLOSE_LONG (sell BSP),259.6420543171002,279.53,39413.0
buy,39427,279.7,419.45126412478277,0.0,OPEN_LONG pred_ret=2.60% pred_mr=0.49,,,
sell,39434,279.98,419.45126412478277,0.0,CLOSE_LONG (sell BSP),117.44635395495158,279.7,39427.0
buy,39460,279.0,420.92460548264046,0.0,OPEN_LONG pred_ret=2.86% pred_mr=0.48,,,
sell,39546,274.21,420.92460548264046,0.0,CLOSE_LONG (sell BSP),-2016.2288602618564,279.0,39460.0
buy,39625,274.35,420.709808891543,0.0,OPEN_LONG pred_ret=2.48% pred_mr=0.44,,,
sell,39636,274.41,420.709808891543,0.0,CLOSE_LONG (sell BSP),25.242588533493535,274.35,39625.0
buy,39640,273.71,421.78575374640434,0.0,OPEN_LONG pred_ret=2.69% pred_mr=0.42,,,
sell,39667,273.87,421.78575374640434,0.0,CLOSE_LONG (sell BSP),67.48572059943524,273.71,39640.0
buy,39744,276.25,418.1519072525892,0.0,OPEN_LONG pred_ret=2.89% pred_mr=0.48,,,
sell,39782,273.87,418.1519072525892,0.0,CLOSE_LONG (sell BSP),-995.2015392611604,276.25,39744.0
buy,39867,271.2198,422.23784118735654,0.0,OPEN_LONG pred_ret=3.54% pred_mr=0.40,,,
sell,39889,269.4,422.23784118735654,0.0,CLOSE_LONG (sell BSP),-768.3884233927697,271.2198,39867.0
buy,39898,269.42,422.2064969782267,0.0,OPEN_LONG pred_ret=3.27% pred_mr=0.49,,,
sell,39985,271.9,422.2064969782267,0.0,CLOSE_LONG (sell BSP),1047.0721125059858,269.42,39898.0
buy,40088,269.375,426.1640706389971,0.0,OPEN_LONG pred_ret=4.47% pred_mr=0.40,,,
sell,40109,268.205,426.1640706389971,0.0,CLOSE_LONG (sell BSP),-498.6119626476334,269.375,40088.0
buy,41232,284.5701,401.65616333456046,0.0,OPEN_LONG pred_ret=7.53% pred_mr=0.56,,,
sell,41238,285.73,401.65616333456046,0.0,CLOSE_LONG (sell BSP),465.88098385175397,284.5701,41232.0
buy,41353,286.34,400.80050132564077,0.0,OPEN_LONG pred_ret=7.53% pred_mr=0.47,,,
sell,41364,286.88,400.80050132564077,0.0,CLOSE_LONG (sell BSP),216.4322707158542,286.34,41353.0
buy,41817,289.7,396.89902595892244,0.0,OPEN_LONG pred_ret=8.32% pred_mr=0.41,,,
sell,41834,290.31,396.89902595892244,0.0,CLOSE_LONG (sell BSP),242.1084058349481,289.7,41817.0
buy,41985,292.46,393.9812494909895,0.0,OPEN_LONG pred_ret=7.93% pred_mr=0.52,,,
sell,42016,292.21,393.9812494909895,0.0,CLOSE_LONG (sell BSP),-98.49531237274738,292.46,41985.0
buy,42073,293.95,391.6491271092432,0.0,OPEN_LONG pred_ret=8.52% pred_mr=0.43,,,
sell,42084,293.86,391.6491271092432,0.0,CLOSE_LONG (sell BSP),-35.24842143982209,293.95,42073.0
buy,42150,292.94,392.8791305124674,0.0,OPEN_LONG pred_ret=4.22% pred_mr=0.43,,,
sell,42161,292.7095,392.8791305124674,0.0,CLOSE_LONG (sell BSP),-90.55863958312624,292.94,42150.0
buy,42171,292.27,393.4699211439391,0.0,OPEN_LONG pred_ret=4.06% pred_mr=0.75,,,
sell,42194,293.47,393.4699211439391,0.0,CLOSE_LONG (sell BSP),472.1639053727448,292.27,42171.0
buy,42201,292.87,394.27601925124395,0.0,OPEN_LONG pred_ret=3.74% pred_mr=0.63,,,
sell,42207,293.33,394.27601925124395,0.0,CLOSE_LONG (sell BSP),181.36696885556415,292.87,42201.0
buy,42215,292.84,394.9357489651939,0.0,OPEN_LONG pred_ret=3.63% pred_mr=0.51,,,
sell,42439,289.86,394.9357489651939,0.0,CLOSE_LONG (sell BSP),-1176.9085319162625,292.84,42215.0
buy,42528,289.41,395.5498296363329,0.0,OPEN_LONG pred_ret=4.29% pred_mr=0.41,,,
sell,42532,290.79,395.5498296363329,0.0,CLOSE_LONG (sell BSP),545.8587648981376,289.41,42528.0
buy,42792,290.675,395.70632135529115,0.0,OPEN_LONG pred_ret=4.39% pred_mr=0.54,,,
sell,42836,291.8,395.70632135529115,0.0,CLOSE_LONG (sell BSP),445.16961152470253,290.675,42792.0
buy,42891,291.16,396.5761250565804,0.0,OPEN_LONG pred_ret=4.29% pred_mr=0.56,,,
sell,42901,291.84,396.5761250565804,0.0,CLOSE_LONG (sell BSP),269.67176503845485,291.16,42891.0
buy,42909,290.59,398.2820342630938,0.0,OPEN_LONG pred_ret=4.57% pred_mr=0.56,,,
sell,42918,290.52,398.2820342630938,0.0,CLOSE_LONG (sell BSP),-27.87974239841385,290.59,42909.0
buy,43152,294.11,393.42047735239873,0.0,OPEN_LONG pred_ret=1.74% pred_mr=0.40,,,
sell,43173,294.66,393.42047735239873,0.0,CLOSE_LONG (sell BSP),216.38126254382377,294.11,43152.0
buy,43726,300.39,385.91590218268857,0.0,OPEN_LONG pred_ret=2.30% pred_mr=0.50,,,
sell,43731,301.06,385.91590218268857,0.0,CLOSE_LONG (sell BSP),258.5636544624075,300.39,43726.0
buy,43953,303.3,383.06574847055793,0.0,OPEN_LONG pred_ret=2.42% pred_mr=0.41,,,
sell,44008,302.36,383.06574847055793,0.0,CLOSE_LONG (sell BSP),-360.0818035623236,303.3,43953.0
buy,44038,303.38,381.7778354128746,0.0,OPEN_LONG pred_ret=2.28% pred_mr=0.64,,,
sell,44057,303.435,381.7778354128746,0.0,CLOSE_LONG (sell BSP),20.997780947710705,303.38,44038.0
buy,44324,304.91,379.9309877947775,0.0,OPEN_LONG pred_ret=2.27% pred_mr=0.51,,,
sell,44333,305.17,379.9309877947775,0.0,CLOSE_LONG (sell BSP),98.7820568266387,304.91,44324.0
buy,44346,305.0,380.14275260764674,0.0,OPEN_LONG pred_ret=2.44% pred_mr=0.41,,,
sell,44379,305.02,380.14275260764674,0.0,CLOSE_LONG (sell BSP),7.60285505214602,305.0,44346.0
buy,44393,304.82,380.39217374314154,0.0,OPEN_LONG pred_ret=2.86% pred_mr=0.49,,,
sell,44397,305.1696,380.39217374314154,0.0,CLOSE_LONG (sell BSP),132.98510394060588,304.82,44393.0
buy,44445,305.1,380.47894953892165,0.0,OPEN_LONG pred_ret=2.97% pred_mr=0.45,,,
sell,44501,304.85,380.47894953892165,0.0,CLOSE_LONG (sell BSP),-95.11973738473041,305.1,44445.0
buy,44528,305.32,379.8932522171502,0.0,OPEN_LONG pred_ret=1.90% pred_mr=0.65,,,
sell,44529,305.39,379.8932522171502,0.0,CLOSE_LONG (sell BSP),26.59252765519792,305.32,44528.0
buy,44534,305.22,380.10484337394496,0.0,OPEN_LONG pred_ret=1.84% pred_mr=0.46,,,
sell,44544,305.58,380.10484337394496,0.0,CLOSE_LONG (sell BSP),136.83774361460377,305.22,44534.0
buy,44710,305.8,379.83138665209316,0.0,OPEN_LONG pred_ret=2.62% pred_mr=0.44,,,
sell,44720,306.2,379.83138665209316,0.0,CLOSE_LONG (sell BSP),151.93255466082863,305.8,44710.0
buy,44743,306.13,379.9182392868093,0.0,OPEN_LONG pred_ret=1.80% pred_mr=0.52,,,
sell,44757,306.16,379.9182392868093,0.0,CLOSE_LONG (sell BSP),11.39754717861551,306.13,44743.0
buy,44853,308.42,377.1343237794227,0.0,OPEN_LONG pred_ret=2.82% pred_mr=0.62,,,
sell,44859,308.78,377.1343237794227,0.0,CLOSE_LONG (sell BSP),135.76835656057588,308.42,44853.0
buy,44883,308.0,378.08940420977314,0.0,OPEN_LONG pred_ret=1.92% pred_mr=0.55,,,
sell,44937,308.23,378.08940420977314,0.0,CLOSE_LONG (sell BSP),86.96056296825469,308.0,44883.0
buy,44941,307.44,379.06094541887325,0.0,OPEN_LONG pred_ret=2.84% pred_mr=0.63,,,
sell,45196,303.01,379.06094541887325,0.0,CLOSE_LONG (sell BSP),-1679.239988205611,307.44,44941.0
buy,45203,302.11,380.1901859302002,0.0,OPEN_LONG pred_ret=2.52% pred_mr=0.67,,,
sell,45230,302.6,380.1901859302002,0.0,CLOSE_LONG (sell BSP),186.29319110580155,302.11,45203.0
buy,45241,302.5,380.31586863629286,0.0,OPEN_LONG pred_ret=2.37% pred_mr=0.85,,,
sell,45294,300.59,380.31586863629286,0.0,CLOSE_LONG (sell BSP),-726.4033090953288,302.5,45241.0
buy,45328,300.1599,380.8608243585611,0.0,OPEN_LONG pred_ret=3.00% pred_mr=0.54,,,
sell,45510,305.56,380.8608243585611,0.0,CLOSE_LONG (sell BSP),2056.6865376186693,300.1599,45328.0
buy,45524,305.07,381.4725587275115,0.0,OPEN_LONG pred_ret=3.03% pred_mr=0.62,,,
sell,45552,305.27,381.4725587275115,0.0,CLOSE_LONG (sell BSP),76.29451174549797,305.07,45524.0
buy,45625,305.13,381.6475862837067,0.0,OPEN_LONG pred_ret=2.03% pred_mr=0.54,,,
sell,45651,305.76,381.6475862837067,0.0,CLOSE_LONG (sell BSP),240.4379793587335,305.13,45625.0
buy,45686,305.77,381.6351047588258,0.0,OPEN_LONG pred_ret=2.53% pred_mr=0.43,,,
sell,45706,305.49,381.6351047588258,0.0,CLOSE_LONG (sell BSP),-106.85782933246081,305.77,45686.0
buy,45953,309.1,377.1779623189055,0.0,OPEN_LONG pred_ret=1.47% pred_mr=0.46,,,
sell,45964,309.4,377.1779623189055,0.0,CLOSE_LONG (sell BSP),113.1533886956545,309.1,45953.0
buy,46170,310.77,375.5152091304481,0.0,OPEN_LONG pred_ret=1.21% pred_mr=0.49,,,
sell,46229,311.52,375.5152091304481,0.0,CLOSE_LONG (sell BSP),281.6364068478361,310.77,46170.0
buy,46262,309.25,378.2716182645665,0.0,OPEN_LONG pred_ret=2.65% pred_mr=0.44,,,
sell,46329,311.04,378.2716182645665,0.0,CLOSE_LONG (sell BSP),677.1061966935818,309.25,46262.0
buy,46368,309.39,380.28896908436207,0.0,OPEN_LONG pred_ret=1.90% pred_mr=0.45,,,
sell,46525,309.4,380.28896908436207,0.0,CLOSE_LONG (sell BSP),3.802889690840162,309.39,46368.0
buy,46539,309.34,380.3627304412673,0.0,OPEN_LONG pred_ret=1.45% pred_mr=0.66,,,
sell,46590,310.38,380.3627304412673,0.0,CLOSE_LONG (sell BSP),395.57723965892575,309.34,46539.0
buy,46600,310.17,380.62025429396954,0.0,OPEN_LONG pred_ret=2.32% pred_mr=0.53,,,
sell,46602,310.64,380.62025429396954,0.0,CLOSE_LONG (sell BSP),178.89151951815444,310.17,46600.0
buy,46643,307.945,383.9512763444079,0.0,OPEN_LONG pred_ret=1.89% pred_mr=0.58,,,
sell,46649,308.649,383.9512763444079,0.0,CLOSE_LONG (sell BSP),270.3016985464661,307.945,46643.0
buy,46681,309.215,383.2484759549995,0.0,OPEN_LONG pred_ret=1.49% pred_mr=0.44,,,
sell,46699,309.66,383.2484759549995,0.0,CLOSE_LONG (sell BSP),170.54557179999395,309.215,46681.0
buy,46736,309.2,383.8186386294475,0.0,OPEN_LONG pred_ret=2.00% pred_mr=0.53,,,
sell,46751,310.19,383.8186386294475,0.0,CLOSE_LONG (sell BSP),379.9804522431565,309.2,46736.0
