side,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx
buy,247982,406.18,246.1962676645822,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-01-02 06:25:00,0.2042533099113094,2.320807933807373,2.2499999999999996,FORCE_BUY,,,
sell,248336,399.08,246.1962676645822,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-01-04 04:05:00,0.3745913721843011,1.0548900365829468,-0.5,FORCE_SELL,-1747.9935004185393,406.18,247982.0
buy,248539,395.04,248.71407072595548,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-01-05 05:20:00,0.32648432732547056,2.6377673149108887,2.4499999999999993,FORCE_BUY,,,
sell,260184,444.79,248.71407072595548,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-04-04 08:30:00,0.38623856344416446,2.393117904663086,1.6999999999999993,FORCE_SELL,12373.525018616285,395.04,248539.0
buy,260376,437.271,252.99078035862829,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-04-05 08:30:00,0.255309848541573,2.2195234298706055,2.0499999999999994,FORCE_BUY,,,
sell,272901,494.22,252.99078035862829,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-07-11 12:30:00,0.4059239209420136,1.9713541269302368,1.9499999999999993,FORCE_SELL,14407.571950643525,437.271,260376.0
buy,273020,492.26,253.99809748677788,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2024-07-12 06:25:00,0.3099150609312606,1.553162932395935,1.2999999999999996,FORCE_BUY,,,
sell,273567,490.24,253.99809748677788,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2024-07-17 04:50:00,0.4425970016773812,3.7779529094696045,-0.5,FORCE_SELL,-513.0761569232867,492.26,273020.0
buy,274370,482.15,258.25993427754435,0.0,5m BUY signal,2024-07-23 08:05:00,0.37400272752934555,2.326815366744995,2.0499999999999994,FREE,,,
sell,274381,481.92,258.25993427754435,0.0,5m SELL signal,2024-07-23 09:00:00,0.37400272752934555,3.5840816497802734,0.04999999999999982,FREE,-59.39978488382522,482.15,274370.0
buy,274403,481.14,258.6786123104173,0.0,5m BUY signal,2024-07-23 10:50:00,0.37400272752934555,2.0857222080230713,2.0499999999999994,FREE,,,
sell,274407,483.68,258.6786123104173,0.0,5m SELL signal,2024-07-23 11:10:00,0.37400272752934555,3.808946371078491,0.04999999999999982,FREE,657.0436752684652,481.14,274403.0
