bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.06999969482421875,0.0016690438034406678,0.09999847412109375,0.002391735729168729,1.0,0.4000152590218967,,,,0.06999969482421875,,338,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241490C3710>,-0.0006833919869979373,-0.005494855088890915,-0.009622926203785956,0.0031048739295819806,-0.00013113795093551352,40.428191814080584,2025/06/17 19:10,2s,47188.0
0.09000015258789062,0.0021564670246001583,0.2849998474121094,0.0067857106526692705,1.0,0.38596726051050045,0.09000015258789062,0.0021564670246001583,0.0009553598411220002,0.09000015258789062,,477,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148688530>,<Math.KDJ.KDJ_Item object at 0x0000024148688530>,-0.014461824022455924,-0.006961823033812209,0.01500000197728743,0.001793204102124255,-0.00016655295656100276,51.461619709412666,2025/06/18 15:07,"2s,3b",28234.0
0.10990142822265625,0.0026323695382672154,0.2849998474121094,0.0067857106526692705,2.0,0.508425800752232,,,,0.10990142822265625,,521,False,False,,<Math.KDJ.KDJ_Item object at 0x000002414899CC50>,0.011669415992162199,0.012420913022801017,0.0015029940612776363,0.00358104865600408,0.00029696255636447745,61.850532061801076,2025/06/18 16:02,2s,30407.0
0.25,0.005993766614419977,0.2849998474121094,0.0067857106526692705,3.0,0.8596458352852994,,,,0.25,,627,False,False,,<Math.KDJ.KDJ_Item object at 0x00000241484CA4B0>,0.027958106135873694,0.03296736992877669,0.010018527585805993,0.0038131518327729776,0.0007873923646285216,79.21843770571597,2025/06/18 17:49,2s,48058.0
0.07500076293945312,0.0017942766580951574,0.2849998474121094,0.0067857106526692705,4.0,0.56140327394895,,,,0.07500076293945312,,681,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149E60FB0>,-0.008139166245839527,-0.0021478891929547217,0.011982554105769611,0.0060895777460354475,-5.133056410801841e-05,51.74026662402572,2025/06/18 18:44,2s,30896.0
0.1399993896484375,0.0033637528409734057,0.2849998474121094,0.0067857106526692705,5.0,0.15788839662164875,,,,0.1399993896484375,,747,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149E61B50>,0.003847634301633763,0.0029351231067309413,-0.0018250223898056434,0.0038314141245931695,7.033243930347733e-05,40.37129467309986,2025/06/18 19:50,2s,147188.0
0.18000030517578125,0.004278590598562003,0.44499969482421875,0.010697108441026703,1.0,0.3483121024568382,0.18000030517578125,0.004278590598562003,0.0021564670246001583,0.18000030517578125,,824,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148C6AB10>,<Math.KDJ.KDJ_Item object at 0x0000024148C6AB10>,-0.007530536980295549,-0.023879412939216138,-0.032697751917841175,0.004655041720349266,-0.0005689288302642904,36.89318090294711,2025/06/20 14:37,"2s,3b",26147.0
0.09499740600585938,0.0022572747551967715,0.44499969482421875,0.010697108441026703,2.0,0.123587703807842,,,,0.09499740600585938,,872,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414844FE30>,0.010150706764731779,0.0019175180743715714,-0.016466377380720414,0.0023457798084874876,4.562227516648187e-05,39.13948828955457,2025/06/20 15:33,2s,36731.0
0.08499908447265625,0.0020303136525699796,0.20849990844726562,0.004953844960251052,1.0,0.335730098614999,,,,0.08499908447265625,,990,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024148DA5A30>,0.005538198801022277,0.007748416204229613,0.004420434806414672,0.00429082960434179,0.00018485066135013546,52.96570745073551,2025/06/20 17:32,2s,15814.0
0.17499923706054688,0.004177091183874598,0.4650001525878906,0.011155095052625616,1.0,0.9247315356407458,,,,0.17499923706054688,,1332,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024148828170>,-0.014486413185370084,-0.02133530916923121,-0.01369779196772225,0.007310649478706821,-0.0005106452808610931,38.225710404389744,2025/06/23 17:00,2s,20346.0
