bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume,zs_cnt
5.446044921875,0.0070366521345988815,5.446044921875,0.37239616883033577,345,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148799C70>,0.10987715896230157,0.4222723735861109,0.6247904292476187,0.012573836952972234,0.0005436101019024557,66.1318382391252,2025/06/18 18:33,1,3109.0,1
7.5697021484375,0.009771770360638853,7.5697021484375,0.6036384570814542,416,True,False,<Math.KDJ.KDJ_Item object at 0x000002414888D1F0>,-0.33371099344205013,-0.7290249935211932,-0.7906280001582862,0.017911664084945676,-0.0009449884880154761,43.78127285597765,2025/06/20 13:59,1,3508.0,1
5.41998291015625,0.0069449565988115025,5.41998291015625,3.275987857904997,524,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A4E6330>,-0.32188658107759704,-0.6949873710190104,-0.7462015798828268,0.0034193863407258065,-0.000893752533526516,37.94358876166551,2025/06/20 17:37,1,2819.0,1
