bsp1_bi_amp,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
5.427083165844174,,,,,5.427083165844174,0.4758902414434401,594,False,False,,0.7560464001848073,0.8691943543006602,0.22629590823170576,0.019100518431279984,74.24839820287762,2002/05/17,1p,200200.0
2.892494776586908,,,,,2.892494776586908,0.35023419397725586,799,True,False,,-0.08522903783867365,-0.21110548654132089,-0.2517528974052945,-0.005028609576152083,37.5055194926629,2003/03/12,1p,484700.0
8.079860926666122,,,,,8.079860926666122,0.7311217071516347,1079,True,False,,-0.802206188714317,-0.9957029908683666,-0.38699360430809904,-0.020696116109670468,27.079372809337357,2004/04/21,1p,971600.0
3.4278659902532453,,,,,3.4278659902532453,0.7534390956283384,1451,True,False,,-0.455500283980132,-0.6549819139406097,-0.3989632599209554,-0.011178793932417434,33.254341074865934,2005/10/11,1p,443500.0
3.8555792718347988,,,,,3.8555792718347988,4.4285230630703785,1680,True,False,,0.2859951155476131,-0.047065182530644734,-0.6661205961565156,-0.0006827729244623391,36.91926918275763,2006/09/08,1p,660100.0
3.786123304733678,,,,,3.786123304733678,2375315.053075515,1703,False,False,,-0.11096767277873032,0.03932372680174012,0.3005827991609409,0.0005741066700963797,64.2252773197279,2006/10/11,1p,1342000.0
2.6377670610755075,,,,,2.6377670610755075,1.3499976292236955,1736,True,False,,-0.08492359858746892,-0.2717665859552625,-0.3736859747355871,-0.003962852931200146,32.915524086808304,2006/11/28,1p,242500.0
3.805489028998579,,,,,3.805489028998579,0.9909099560417971,1793,False,False,,0.40887561699899566,0.5479930433525766,0.27823485270716186,0.007828141328310325,62.716026969797966,2007/02/22,1p,227000.0
16.195599470649363,,,,,16.195599470649363,0.7344419529649584,2019,True,False,,-1.966614225049539,-2.1994513994731335,-0.46567434884718883,-0.04730097685136502,28.86694534788616,2008/01/15,1p,1732100.0
8.263373426422614,,,,,8.263373426422614,0.09342610218176131,2306,True,False,,-1.3413582476949215,-1.4118402832737083,-0.14096407115757348,-0.061923905868815556,37.815940475891125,2009/03/06,1p,2852900.0
5.780765686726738,,,,,5.780765686726738,4906649.813330368,2652,True,False,,0.7178255916423275,0.2271606103092907,-0.9813299626660736,0.004016400189864858,43.682582640985395,2010/07/21,1p,1440700.0
8.104630875293473,,,,,8.104630875293473,3.3194025376856873,2694,False,False,,0.08733079116341372,0.26209876307844127,0.3495359438300551,0.004557761335603074,60.563305710134124,2010/09/20,1p,1996400.0
7.122328304232894,,,,,7.122328304232894,0.1423117797130102,2957,True,False,,-0.889972548766911,-0.8840451672549179,0.011854763023986248,-0.017990195749677577,44.77776623372112,2011/10/04,1p,1700000.0
6.527780306265363,,,,,6.527780306265363,0.7533198660839602,3099,False,False,,0.5321828327152287,0.5107415853923172,-0.042882494645823055,0.008545606172994887,57.34447383142541,2012/04/27,1p,573700.0
3.757449092007789,,,,,3.757449092007789,0.6095982240802281,3125,True,False,,-0.8384931334507748,-1.111709331433559,-0.5464323959655686,-0.01943011315160572,28.11660075134627,2012/06/05,1p,732400.0
7.761620871972596,,,,,7.761620871972596,4.4444818697909614e-08,4052,True,False,,-2.0330710326838806,-1.8919204906711116,0.282301084025538,-0.022803489226569627,35.01324128971602,2016/02/11,1p,1724000.0
16.847776018740632,,,,,16.847776018740632,0.2358949605010159,4316,False,False,,2.2256162442952045,2.1682943038780422,-0.11464388083432464,0.016762264884174368,70.9361214356229,2017/03/01,1p,1049600.0
30.29789595983233,,,,,30.29789595983233,1.9208214233106846,4775,True,False,,-4.20461812457837,-5.525700050051498,-2.6421638509462557,-0.04454577565997274,29.911386613831425,2018/12/26,1p,953600.0
19.604147032864816,,,,,19.604147032864816,1.0486838099709428,4947,True,False,,-3.5595106069344373,-3.198499520545397,0.7220221727780807,-0.02577742339887967,36.889911382015065,2019/09/03,1p,770300.0
17.747244019501522,,,,,17.747244019501522,0.24545160077836048,5590,False,False,,0.6162569473510798,1.2577251881831444,1.282936481664129,0.007903004109768517,59.23812413949623,2022/03/22,1p,826300.0
18.97465690586722,,,,,18.97465690586722,0.12022884454333756,5871,True,False,,-1.7341619157331725,-2.074639691178021,-0.680955550889697,-0.01838506078149781,36.617397542453425,2023/05/04,1p,4063200.0
25.343720698818842,,,,,25.343720698818842,0.8561016649911073,5935,False,False,,3.4469457220142425,3.3065422818102235,-0.28080688040803814,0.026169161419197395,66.51301719707735,2023/08/07,1p,616500.0
18.749501908292316,,,,,18.749501908292316,0.7362543213779585,5993,True,False,,-2.4528445511392314,-3.5995539504390877,-2.2934187985997125,-0.03190623611790235,29.893066746710403,2023/10/27,1p,1031800.0
11.529118617716819,11.529118617716819,39.51835427295927,3.0,0.1457366130305651,11.529118617716819,2.179268807799092e-08,6398,False,False,,2.486142661818714,2.422861789413389,-0.1265617448106502,0.01344738205238825,58.64426266626046,2025/06/11,"1p,2s",598674.0
