bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,,,,,,,1.1029795955985549,0.10790692292115005,1.1029795955985549,,265,True,False,,0.5485497766338886,0.4927243020970451,-0.111650949073687,0.0589401225547141,63.819392491153394,2001/01/22,3b,1686800.0
,,,0.9961830954053994,3.5705102647496965,1.0,0.011042896688398307,0.9961830954053994,0.03061811328479105,0.9961830954053994,,1552,True,False,,0.29712374892797727,0.25093201165480394,-0.09238347454634666,0.012100352571251874,52.67275103729245,2006/03/08,"2s,3b",1494200.0
2.189166744932205,9.33469397810725,0.23451939078736586,,,,,2.189166744932205,0.09331246511240833,2.189166744932205,,2163,False,False,,-1.0999256964223758,-0.7968191787872669,0.6062130352702177,-0.033539581696537875,48.27321894566199,2008/08/11,"2,3b",3689000.0
1.3754274989441413,5.520367387970783,0.24915506564676868,,,,,1.3754274989441413,0.08574773120203792,1.3754274989441413,,2432,True,False,,0.4568425037328064,0.2979190949311139,-0.31784681760338496,0.01684877931829464,53.340256590681385,2009/09/03,"2,3b",2167200.0
,,,,,,,1.211769174380997,0.15119928190720175,1.211769174380997,,2753,True,False,,0.921246789645161,0.8022507895802988,-0.23799200012972443,0.024160359315925438,61.486189335927705,2010/12/13,3b,3501800.0
7.894994175450407,18.999258582977255,0.4155422245015432,,,,,7.894994175450407,0.10104646532164505,7.894994175450407,,4002,False,False,,0.6927951882932649,0.8232287400712153,0.2608671035559007,0.01834379732206762,65.34798916916387,2015/11/30,"2,3b",3267100.0
4.74022592651729,14.766094076645558,0.32102097561565424,,,,,4.74022592651729,0.07754282307131435,4.74022592651729,,4089,True,False,,1.3880296975190736,0.9346126265366053,-0.9068341419649366,0.019097800272025508,45.51623169408702,2016/04/06,"2,3b",6787900.0
2.8266913878757975,9.086961586695054,0.3110711276709458,,,,,2.8266913878757975,0.036559737717954476,2.8266913878757975,,4279,True,False,,0.4391917483576398,0.26952811529456255,-0.3393272661261545,0.004797422165363996,48.76046419634896,2017/01/05,"2,3b",2393900.0
,,,,,,,3.4419484451700697,0.04002069231827777,3.4419484451700697,,5003,True,False,,2.117831876753437,1.815105419149603,-0.6054529152076684,0.02276664100782533,57.43445136553642,2019/11/20,3b,1855700.0
,,,4.811545243912391,25.44304799943093,1.0,0.4867469262288519,4.811545243912391,0.14108935816219476,4.811545243912391,,5162,True,False,,0.5936233554080014,0.3027490965674531,-0.5817485176810966,0.003831725820286215,49.39196201199012,2020/07/10,"2s,3b",1380100.0
