feature,coef,abs_coef
k_range_over_atr,2.51785293759687,2.51785293759687
vix_range_over_atr,2.0210171708410662,2.0210171708410662
ctx_days_since_last_bsp,-0.9923227226157604,0.9923227226157604
vix_ret_5,-0.9758655330362608,0.9758655330362608
k_close_pos,-0.9389033118183486,0.9389033118183486
k_vol_5,0.7551279810907348,0.7551279810907348
p,0.672404638557132,0.672404638557132
vix_slope40,0.6292466833450083,0.6292466833450083
vix_vol_20,-0.614531091515914,0.614531091515914
vix_ret1,0.5883133894371899,0.5883133894371899
ctx_days_since_last_buy,0.5524537926408234,0.5524537926408234
dp_minK,0.4729894981428814,0.4729894981428814
ctx_density_buy,-0.44738816868577386,0.44738816868577386
k_above_ma_20,0.42650606720258133,0.42650606720258133
vix_ret_20,0.4257840445005925,0.4257840445005925
k_ret1,0.4138877800248425,0.4138877800248425
vix_above_ma_100,0.38725788565490815,0.38725788565490815
vix_vol_10,-0.36704920324784285,0.36704920324784285
k_above_ma_50,0.33551451647900177,0.33551451647900177
vix_vol_40,-0.3261050280848178,0.3261050280848178
vix_vol_5,0.322588686379125,0.322588686379125
vix_gap,-0.3203166826807339,0.3203166826807339
k_ret_5,-0.313231162305797,0.313231162305797
k_atr_14,0.28979131328604874,0.28979131328604874
k_vol_10,0.27464116463497457,0.27464116463497457
vix_above_ma_20,0.25576099493794313,0.25576099493794313
bd_buy,0.25410640911940985,0.25410640911940985
ctx_last_dir_buy,0.25410640911940985,0.25410640911940985
vix_above_ma_50,0.24269768913643475,0.24269768913643475
ctx_density_total,-0.21854569403427226,0.21854569403427226
vix_close_pos,0.19731710727515747,0.19731710727515747
ctx_density_imb,-0.19142918407175852,0.19142918407175852
k_ret_10,0.18758945688781867,0.18758945688781867
k_ret_40,-0.17712233738163596,0.17712233738163596
vix_level,-0.17561442883537506,0.17561442883537506
vix_ret_40,0.1630098957670087,0.1630098957670087
k_vol_20,0.15503242064977002,0.15503242064977002
rg_unknown,0.145855899678421,0.145855899678421
k_vol_40,-0.13696223625120743,0.13696223625120743
bd_sell,-0.12721215143866718,0.12721215143866718
ctx_last_dir_sell,-0.12721215143866718,0.12721215143866718
ctx_has_bsp,0.12689425768074322,0.12689425768074322
ctx_days_since_last_sell,0.1060462578402687,0.1060462578402687
vix_atr_14,0.10297242329626091,0.10297242329626091
rg_down,-0.09633606087346992,0.09633606087346992
dp_maxK,0.09099834787435325,0.09099834787435325
k_gap,-0.08497496038871252,0.08497496038871252
rg_up,0.07737441887578886,0.07737441887578886
k_slope40,0.06837197820255142,0.06837197820255142
ctx_density_sell,0.04260235070938646,0.04260235070938646
vix_ret_10,-0.04204062636771135,0.04204062636771135
k_above_ma_100,-0.035665720542466535,0.035665720542466535
k_ret_20,0.0333211341017595,0.0333211341017595
bd_none,0.0,0.0
