date,equity,cash,pos,buy_th,sell_th,p_day,daily_action,daily_buy_level,daily_sell_level,SPY,Return %,SPY %
11/21/2024,136968.1202,0,1,1.75,-0.5,0.159447549,FORCE_BUY,0.2,0.3,590.5,36.97%,24.23%
11/22/2024,137771.9536,0,1,-0.5,1.35,0.116019025,FORCE_BUY,0.2,0.3,593.67,37.77%,24.90%
11/25/2024,137499.3894,0,1,1.15,-0.5,0.148239122,FORCE_BUY,0.2,0.3,595.51,37.50%,25.29%
11/26/2024,138846.0412,0,1,1.05,1.4,0.114304481,FORCE_BUY,0.2,0.3,597.53,38.85%,25.71%
11/27/2024,138453.364,0,1,-0.5,1.15,0.156213884,FORCE_BUY,0.2,0.3,600.65,38.45%,26.37%
11/29/2024,139312.6342,0,1,-0.5,1.15,0.121878494,FORCE_BUY,0.2,0.3,598.83,39.31%,25.99%
12/2/2024,139428.1275,0,1,-0.5,0.8,0.110311887,FORCE_BUY,0.2,0.3,602.55,39.43%,26.77%
12/3/2024,139559.8129,0,1,-0.5,1,0.114731872,FORCE_BUY,0.2,0.3,603.63,39.56%,27.00%
12/4/2024,140181.1438,0,1,-0.5,1.1,0.111898029,FORCE_BUY,0.2,0.3,603.91,40.18%,27.06%
12/5/2024,140028.6926,0,1,0.85,1.25,0.150240039,FORCE_BUY,0.2,0.3,607.66,40.03%,27.84%
12/6/2024,140294.3272,0,1,1.1,1.3,0.135283103,FORCE_BUY,0.2,0.3,606.66,40.29%,27.63%
12/9/2024,139957.0868,139957.0868,0,-0.5,0.7,0.202493391,FREE,0.2,0.3,607.81,39.96%,27.88%
12/10/2024,139760.1305,0,1,1.05,1,0.191696326,FORCE_BUY,0.2,0.3,604.68,39.76%,27.22%
12/11/2024,140594.298,0,1,0.8,1.75,0.15051812,FORCE_BUY,0.2,0.3,602.8,40.59%,26.82%
12/12/2024,140274.5338,0,1,0.8,1.75,0.20381761,FREE,0.2,0.3,607.46,40.27%,27.80%
12/13/2024,139920.0126,0,1,0.8,1.75,0.201161474,FREE,0.2,0.3,604.33,39.92%,27.14%
12/16/2024,140413.5618,0,1,0.8,1.75,0.155436006,FORCE_BUY,0.2,0.3,604.21,40.41%,27.12%
12/17/2024,139975.6238,0,1,0.95,-0.5,0.148154776,FORCE_BUY,0.2,0.3,606.79,39.98%,27.66%
12/18/2024,140174.8972,140174.8972,0,2.15,-0.5,0.557007988,FORCE_SELL,0.2,0.3,604.29,40.17%,27.14%
12/19/2024,140174.8972,140174.8972,0,2.1,2.05,0.196298554,FORCE_BUY,0.2,0.3,586.28,40.17%,23.35%
12/20/2024,144229.5595,0,1,1.25,-0.5,0.225918036,FREE,0.2,0.3,586.1,44.23%,23.31%
12/23/2024,144845.821,0,1,1.35,-0.5,0.132756684,FORCE_BUY,0.2,0.3,591.15,44.85%,24.37%
12/24/2024,146416.9226,0,1,1.35,-0.5,0.116300437,FORCE_BUY,0.2,0.3,594.69,46.42%,25.12%
12/26/2024,146248.8512,0,1,1.35,-0.5,0.106322913,FORCE_BUY,0.2,0.3,601.3,46.25%,26.51%
12/27/2024,144938.382,0,1,0.75,-0.5,0.126812862,FORCE_BUY,0.2,0.3,601.34,44.94%,26.52%
12/30/2024,143055.496,0,1,0.75,-0.5,0.126922824,FORCE_BUY,0.2,0.3,595.01,43.06%,25.18%
12/31/2024,142863.0665,0,1,1.9,1.65,0.131244595,FORCE_BUY,0.2,0.3,588.22,42.86%,23.76%
1/2/2025,142704.7384,0,1,1.9,1.65,0.142250105,FORCE_BUY,0.2,0.3,586.08,42.70%,23.30%
1/3/2025,144210.0973,0,1,1.9,1.65,0.10834016,FORCE_BUY,0.2,0.3,584.64,44.21%,23.00%
1/6/2025,145065.0445,0,1,1.9,1.65,0.137323593,FORCE_BUY,0.2,0.3,591.95,45.07%,24.54%
1/7/2025,143586.5039,0,1,1.5,1.8,0.167891088,FORCE_BUY,0.2,0.3,595.36,43.59%,25.26%
1/8/2025,143267.412,0,1,0.9,-0.5,0.098984214,FORCE_BUY,0.2,0.3,588.63,43.27%,23.84%
1/10/2025,141224.1761,0,1,0.9,-0.5,0.135262697,FORCE_BUY,0.2,0.3,589.49,41.22%,24.02%
1/13/2025,142056.8112,0,1,1.75,2.4,0.096987192,FORCE_BUY,0.2,0.3,580.49,42.06%,22.13%
1/14/2025,141922.8413,0,1,-0.5,1.9,0.119848868,FORCE_BUY,0.2,0.3,581.39,41.92%,22.32%
1/15/2025,144604.6752,0,1,-0.5,1.9,0.104832,FORCE_BUY,0.2,0.3,582.19,44.60%,22.49%
1/16/2025,144080.9747,0,1,0.35,1.8,0.128870252,FORCE_BUY,0.2,0.3,592.78,44.08%,24.71%
1/17/2025,145586.3092,0,1,0.4,1.45,0.139376041,FORCE_BUY,0.2,0.3,591.64,45.59%,24.47%
1/21/2025,147210.9987,0,1,0.4,1.45,0.115027029,FORCE_BUY,0.2,0.3,597.58,47.21%,25.72%
1/22/2025,147578.807,0,1,0.9,2.3,0.14954773,FORCE_BUY,0.2,0.3,603.05,47.58%,26.88%
1/23/2025,148346.0891,0,1,-0.5,2.45,0.120218199,FORCE_BUY,0.2,0.3,606.44,48.35%,27.59%
1/24/2025,147973.4092,0,1,1.2,2.45,0.163237592,FORCE_BUY,0.2,0.3,609.75,47.97%,28.28%
1/27/2025,145946.81,0,1,2.5,-0.5,0.157310698,FORCE_BUY,0.2,0.3,607.97,45.95%,27.91%
1/28/2025,147147.6675,0,1,1.9,-0.5,0.172999614,FORCE_BUY,0.2,0.3,599.37,47.15%,26.10%
1/29/2025,146894.3426,0,1,1.35,-0.5,0.173535759,FORCE_BUY,0.2,0.3,604.52,46.89%,27.18%
1/30/2025,147583.6786,0,1,-0.5,2.5,0.167845428,FORCE_BUY,0.2,0.3,601.81,47.58%,26.61%
1/31/2025,146346.2811,0,1,1.75,2.3,0.253284977,FREE,0.2,0.3,605.04,46.35%,27.29%
2/3/2025,146702.9968,0,1,1.7,1.8,0.196692198,FORCE_BUY,0.2,0.3,601.82,46.70%,26.62%
2/4/2025,146693.2238,0,1,1.9,1.7,0.139164721,FORCE_BUY,0.2,0.3,597.77,46.69%,25.76%
2/5/2025,147753.5978,0,1,1.8,2.05,0.139249233,FORCE_BUY,0.2,0.3,601.78,47.75%,26.61%
2/6/2025,148059.0051,0,1,1.5,2.35,0.124226276,FORCE_BUY,0.2,0.3,604.22,48.06%,27.12%
2/7/2025,147253.5109,0,1,1.1,2.45,0.231891201,FREE,0.2,0.3,606.32,47.25%,27.56%
2/10/2025,148173.5174,0,1,1.3,2,0.129727304,FORCE_BUY,0.2,0.3,600.77,48.17%,26.40%
2/11/2025,148499.8043,0,1,1.15,1.6,0.12824628,FORCE_BUY,0.2,0.3,604.85,48.50%,27.25%
2/12/2025,148323.1678,0,1,0.9,2.1,0.145313301,FORCE_BUY,0.2,0.3,605.31,48.32%,27.35%
2/13/2025,149564.5301,0,1,0.9,2.1,0.14351425,FORCE_BUY,0.2,0.3,603.36,49.56%,26.94%
2/14/2025,149596.4228,0,1,-0.5,-0.5,0.139775527,FORCE_BUY,0.2,0.3,609.73,49.60%,28.28%
2/18/2025,150128.7857,0,1,0.6,1.65,0.113645404,FORCE_BUY,0.2,0.3,609.7,50.13%,28.27%
2/19/2025,150214.6507,0,1,-0.5,-0.5,0.124067489,FORCE_BUY,0.2,0.3,611.49,50.21%,28.65%
2/20/2025,149746.0732,0,1,1.15,-0.5,0.163602306,FORCE_BUY,0.2,0.3,612.93,49.75%,28.95%
2/21/2025,149910.4433,149910.4433,0,1.2,-0.5,0.314782159,FORCE_SELL,0.2,0.3,610.38,49.91%,28.42%
2/24/2025,149385.8704,149385.8704,0,0.85,-0.5,0.239260776,FREE,0.2,0.3,599.94,49.39%,26.22%
2/25/2025,149505.3326,0,1,1.05,1.5,0.212813123,FREE,0.2,0.3,597.21,49.51%,25.65%
2/26/2025,149736.1126,149736.1126,0,1.2,1.75,0.227772402,FREE,0.2,0.3,594.24,49.74%,25.02%
2/27/2025,149736.1126,149736.1126,0,1.9,-0.5,0.320817357,FORCE_SELL,0.2,0.3,594.54,49.74%,25.08%
2/28/2025,149736.1126,149736.1126,0,1.85,2.15,0.222592602,FREE,0.2,0.3,585.05,49.74%,23.09%
3/3/2025,149736.1126,149736.1126,0,1.7,2.2,0.321747239,FORCE_SELL,0.2,0.3,594.18,49.74%,25.01%
3/4/2025,149424.6129,0,1,2.05,-0.5,0.204021486,FREE,0.2,0.3,583.77,49.42%,22.82%
3/5/2025,149803.0465,0,1,2.35,1.95,0.195919399,FORCE_BUY,0.2,0.3,576.86,49.80%,21.37%
3/6/2025,147864.5399,0,1,2.5,-0.5,0.22739127,FREE,0.2,0.3,583.06,47.86%,22.67%
3/7/2025,147952.0688,0,1,2.1,1.3,0.180790091,FORCE_BUY,0.2,0.3,572.71,47.95%,20.49%
3/10/2025,146938.6017,0,1,2,-0.5,0.228240538,FREE,0.2,0.3,575.92,46.94%,21.17%
3/11/2025,147302.5374,0,1,2.05,2.35,0.20550967,FREE,0.2,0.3,560.58,47.30%,17.94%
3/12/2025,148060.4404,0,1,1.45,2.45,0.168584629,FORCE_BUY,0.2,0.3,555.92,48.06%,16.96%
3/13/2025,146769.3091,146769.3091,0,0.9,2.3,0.20114765,FREE,0.2,0.3,558.87,46.77%,17.58%
3/14/2025,146769.3091,146769.3091,0,1.3,2.45,0.179878322,FORCE_BUY,0.2,0.3,551.42,46.77%,16.01%
3/17/2025,147387.9966,0,1,1.4,2.35,0.163519437,FORCE_BUY,0.2,0.3,562.81,47.39%,18.41%
3/18/2025,145885.4438,0,1,1.25,1.9,0.176213691,FORCE_BUY,0.2,0.3,567.15,45.89%,19.32%
3/19/2025,147835.1153,0,1,1.75,2.45,0.17671484,FORCE_BUY,0.2,0.3,561.02,47.84%,18.03%
3/20/2025,146904.4845,146904.4845,0,1.75,2.45,0.214981547,FREE,0.2,0.3,567.13,46.90%,19.32%
3/21/2025,147733.3602,0,1,1.75,-0.5,0.160280275,FORCE_BUY,0.2,0.3,565.49,47.73%,18.97%
3/24/2025,150041.7135,0,1,1.75,-0.5,0.141950992,FORCE_BUY,0.2,0.3,563.98,50.04%,18.66%
3/25/2025,150609.5849,0,1,1.75,-0.5,0.132755102,FORCE_BUY,0.2,0.3,574.08,50.61%,20.78%
3/26/2025,150301.0444,150301.0444,0,1.2,1.55,0.242573044,FREE,0.2,0.3,575.46,50.30%,21.07%
3/27/2025,150277.5729,0,1,1.15,1.45,0.201686674,FREE,0.2,0.3,568.59,50.28%,19.63%
3/28/2025,147358.8678,0,1,2.2,1.85,0.276959646,FREE,0.2,0.3,567.08,47.36%,19.31%
3/31/2025,148098.1219,148098.1219,0,1.25,-0.5,0.236888655,FREE,0.2,0.3,555.66,48.10%,16.90%
4/1/2025,149086.2739,149086.2739,0,1.15,2.35,0.249403168,FREE,0.2,0.3,559.39,49.09%,17.69%
4/2/2025,150402.1653,150402.1653,0,1.3,1.9,0.293094157,FREE,0.2,0.3,560.97,50.40%,18.02%
4/3/2025,149059.3192,0,1,1.25,2.5,0.270824791,FREE,0.2,0.3,564.52,49.06%,18.77%
4/4/2025,140477.8065,0,1,2.35,-0.5,0.329649192,FORCE_SELL,0.2,0.3,536.7,40.48%,12.92%
4/7/2025,141597.7384,0,1,2.35,-0.5,0.364851825,FORCE_SELL,0.2,0.3,505.28,41.60%,6.31%
4/8/2025,142595.3948,142595.3948,0,-0.5,-0.5,0.349023243,FORCE_SELL,0.2,0.3,504.38,42.60%,6.12%
4/9/2025,142595.3948,142595.3948,0,-0.5,-0.5,0.565400695,FORCE_SELL,0.2,0.3,496.48,42.60%,4.45%
4/10/2025,140798.9807,0,1,2.3,-0.5,0.289572638,FREE,0.2,0.3,548.62,40.80%,15.42%
4/11/2025,143585.9265,0,1,2.5,-0.5,0.264101081,FREE,0.2,0.3,524.58,43.59%,10.37%
4/14/2025,145636.4245,145636.4245,0,2.5,-0.5,0.242807521,FREE,0.2,0.3,533.94,45.64%,12.34%
4/15/2025,145636.4245,145636.4245,0,2.5,-0.5,0.275374503,FREE,0.2,0.3,539.12,45.64%,13.42%
4/16/2025,145636.4245,145636.4245,0,2.4,-0.5,0.254981471,FREE,0.2,0.3,537.61,45.64%,13.11%
4/17/2025,146950.6125,146950.6125,0,1.45,-0.5,0.220422406,FREE,0.2,0.3,525.66,46.95%,10.59%
4/21/2025,147727.1721,147727.1721,0,1.05,-0.5,0.241966103,FREE,0.2,0.3,526.41,47.73%,10.75%
4/22/2025,147727.1721,147727.1721,0,1.05,-0.5,0.218473747,FREE,0.2,0.3,513.88,47.73%,8.11%
4/23/2025,148179.2385,148179.2385,0,1.05,-0.5,0.274947052,FREE,0.2,0.3,527.25,48.18%,10.93%
4/24/2025,152352.2059,0,1,1.75,-0.5,0.196060998,FORCE_BUY,0.2,0.3,535.42,52.35%,12.65%
4/25/2025,153146.7922,0,1,1.6,-0.5,0.093969197,FORCE_BUY,0.2,0.3,546.69,53.15%,15.02%
4/28/2025,153110.6747,0,1,1.6,-0.5,0.102346907,FORCE_BUY,0.2,0.3,550.64,53.11%,15.85%
4/29/2025,153635.7684,0,1,1.4,-0.5,0.094705499,FORCE_BUY,0.2,0.3,550.85,53.64%,15.89%
4/30/2025,155382.886,0,1,1.45,-0.5,0.12070151,FORCE_BUY,0.2,0.3,554.32,55.38%,16.62%
5/1/2025,154799.8652,0,1,2.15,-0.5,0.138682934,FORCE_BUY,0.2,0.3,554.54,54.80%,16.67%
5/2/2025,157480.8995,0,1,1.5,-0.5,0.101969288,FORCE_BUY,0.2,0.3,558.47,57.48%,17.50%
5/5/2025,156364.0334,0,1,2.15,-0.5,0.142080903,FORCE_BUY,0.2,0.3,566.76,56.36%,19.24%
5/6/2025,156527.9516,0,1,2.3,-0.5,0.155472833,FORCE_BUY,0.2,0.3,563.51,56.53%,18.56%
5/7/2025,155863.9441,0,1,2.2,-0.5,0.138110328,FORCE_BUY,0.2,0.3,558.8,55.86%,17.57%
5/8/2025,156783.5528,0,1,2.35,-0.5,0.147858169,FORCE_BUY,0.2,0.3,561.15,56.78%,18.06%
5/9/2025,156972.4754,0,1,2.5,-0.5,0.148561703,FORCE_BUY,0.2,0.3,565.06,56.97%,18.88%
5/12/2025,161731.6586,0,1,2.5,-0.5,0.112645097,FORCE_BUY,0.2,0.3,564.34,61.73%,18.73%
5/13/2025,163156.9131,0,1,2.5,-0.5,0.132573691,FORCE_BUY,0.2,0.3,582.99,63.16%,22.65%
5/14/2025,162842.9681,0,1,1.15,1.55,0.138141925,FORCE_BUY,0.2,0.3,586.84,62.84%,23.46%
5/15/2025,163968.1691,0,1,1.2,2.3,0.112011324,FORCE_BUY,0.2,0.3,587.59,63.97%,23.62%
5/16/2025,163431.9622,0,1,1.4,2.45,0.105510509,FORCE_BUY,0.2,0.3,590.46,63.43%,24.23%
5/19/2025,165457.3239,0,1,1.4,2.45,0.113163368,FORCE_BUY,0.2,0.3,594.2,65.46%,25.01%
5/20/2025,164571.0545,0,1,1.45,1.4,0.123280801,FORCE_BUY,0.2,0.3,594.85,64.57%,25.15%
5/21/2025,162779.7598,0,1,2.05,1.85,0.231354302,FREE,0.2,0.3,592.85,62.78%,24.73%
5/22/2025,162779.4806,0,1,2,1.6,0.156504446,FORCE_BUY,0.2,0.3,582.86,62.78%,22.63%
5/23/2025,161632.1437,0,1,2.15,2.2,0.151760812,FORCE_BUY,0.2,0.3,583.09,61.63%,22.68%
5/27/2025,165065.7799,0,1,2.15,2.2,0.157276524,FORCE_BUY,0.2,0.3,579.11,65.07%,21.84%
5/28/2025,166547.8266,0,1,2.15,2.2,0.158079674,FORCE_BUY,0.2,0.3,591.15,66.55%,24.37%
5/29/2025,164172.4761,0,1,1.05,2.5,0.143330557,FORCE_BUY,0.2,0.3,587.73,64.17%,23.65%
5/30/2025,164256.4746,0,1,1.3,-0.5,0.124301876,FORCE_BUY,0.2,0.3,590.05,64.26%,24.14%
6/2/2025,165116.0282,0,1,-0.5,2.5,0.11995138,FORCE_BUY,0.2,0.3,589.39,65.12%,24.00%
6/3/2025,166462.0415,0,1,2,1.95,0.10296382,FORCE_BUY,0.2,0.3,592.71,66.46%,24.70%
6/4/2025,166232.6579,0,1,1.05,2.3,0.118830213,FORCE_BUY,0.2,0.3,596.09,66.23%,25.41%
6/5/2025,165492.8907,0,1,0.75,-0.5,0.160309308,FORCE_BUY,0.2,0.3,595.93,65.49%,25.38%
6/6/2025,167419.0769,0,1,0.75,-0.5,0.11227398,FORCE_BUY,0.2,0.3,593.05,67.42%,24.77%
6/9/2025,167460.9505,0,1,-0.5,1.85,0.116201906,FORCE_BUY,0.2,0.3,599.14,67.46%,26.05%
6/10/2025,168248.1744,0,1,-0.5,2.15,0.102851285,FORCE_BUY,0.2,0.3,599.68,68.25%,26.17%
6/11/2025,167631.0969,0,1,0.85,1.6,0.146545395,FORCE_BUY,0.2,0.3,603.08,67.63%,26.88%
6/12/2025,167547.4893,0,1,1,-0.5,0.117311527,FORCE_BUY,0.2,0.3,601.36,67.55%,26.52%
6/13/2025,166793.7643,0,1,0.9,1.9,0.176212798,FORCE_BUY,0.2,0.3,603.75,66.79%,27.02%
6/16/2025,167198.5425,0,1,1.85,-0.5,0.13641889,FORCE_BUY,0.2,0.3,597,67.20%,25.60%
6/17/2025,166433.6512,0,1,1,-0.5,0.171334553,FORCE_BUY,0.2,0.3,602.68,66.43%,26.80%
6/18/2025,166737.9328,0,1,1.05,2.4,0.160928466,FORCE_BUY,0.2,0.3,597.53,66.74%,25.71%
6/20/2025,166804.8486,0,1,1.5,-0.5,0.237994166,FREE,0.2,0.3,597.44,66.80%,25.69%
6/23/2025,168819.4743,168819.4743,0,-0.5,-0.5,0.202391312,FREE,0.2,0.3,594.28,68.82%,25.03%
6/24/2025,168819.4743,168819.4743,0,-0.5,-0.5,0.108015236,FORCE_BUY,0.2,0.3,600.15,68.82%,26.26%
6/25/2025,168819.4743,168819.4743,0,-0.5,-0.5,0.109540024,FORCE_BUY,0.2,0.3,606.78,68.82%,27.66%
6/26/2025,169750.7907,0,1,-0.5,-0.5,0.101364422,FORCE_BUY,0.2,0.3,607.12,69.75%,27.73%
6/27/2025,170120.1336,0,1,0.25,2.35,0.137292407,FORCE_BUY,0.2,0.3,611.87,70.12%,28.73%
6/30/2025,171307.0892,0,1,0.25,2.35,0.130475389,FORCE_BUY,0.2,0.3,614.91,71.31%,29.37%
7/1/2025,171367.8236,0,1,0.45,1.4,0.120925532,FORCE_BUY,0.2,0.3,617.85,71.37%,29.99%
7/2/2025,172114.1081,0,1,0.45,1.7,0.110189911,FORCE_BUY,0.2,0.3,617.65,72.11%,29.95%
7/3/2025,173331.5695,0,1,-0.5,2.4,0.123095059,FORCE_BUY,0.2,0.3,620.45,73.33%,30.54%
7/7/2025,171942.1659,0,1,-0.5,2.4,0.156901673,FORCE_BUY,0.2,0.3,625.34,71.94%,31.56%
7/8/2025,172014.2707,0,1,-0.5,2.4,0.135878753,FORCE_BUY,0.2,0.3,620.68,72.01%,30.58%
7/9/2025,172962.3931,0,1,1.4,1.35,0.118132111,FORCE_BUY,0.2,0.3,620.34,72.96%,30.51%
7/10/2025,173692.0934,0,1,1.2,1.35,0.124129295,FORCE_BUY,0.2,0.3,624.06,73.69%,31.30%
7/11/2025,172785.2372,0,1,1.05,0.95,0.126966513,FORCE_BUY,0.2,0.3,625.82,72.79%,31.67%
7/14/2025,173084.7493,0,1,-0.5,0.85,0.112103714,FORCE_BUY,0.2,0.3,623.62,73.08%,31.20%
7/15/2025,173234.5784,0,1,-0.5,1.7,0.203809707,FREE,0.2,0.3,624.81,73.23%,31.45%
7/16/2025,173831.5157,0,1,0.8,1.35,0.146256479,FORCE_BUY,0.2,0.3,622.14,73.83%,30.89%
7/17/2025,175374.0689,0,1,0.45,1.15,0.11952099,FORCE_BUY,0.2,0.3,624.22,75.37%,31.33%
7/18/2025,175148.1253,0,1,0.55,1.1,0.137870423,FORCE_BUY,0.2,0.3,628.04,75.15%,32.13%
7/21/2025,175471.6989,0,1,0.55,1.1,0.162721389,FORCE_BUY,0.2,0.3,627.58,75.47%,32.04%
7/22/2025,175876.1658,0,1,1.05,1.7,0.120395271,FORCE_BUY,0.2,0.3,628.77,75.88%,32.29%
7/23/2025,177033.6385,0,1,1,2.35,0.094581964,FORCE_BUY,0.2,0.3,628.86,77.03%,32.31%
7/24/2025,177251.3533,0,1,1,2.35,0.14568383,FORCE_BUY,0.2,0.3,634.21,77.25%,33.43%
7/25/2025,177814.7618,0,1,0.8,1.05,0.113132703,FORCE_BUY,0.2,0.3,634.42,77.81%,33.47%
7/28/2025,177792.5022,0,1,0.8,1.05,0.125023306,FORCE_BUY,0.2,0.3,637.1,77.79%,34.04%
7/29/2025,177251.3533,0,1,1.25,0.5,0.180390623,FORCE_BUY,0.2,0.3,636.94,77.25%,34.01%
7/30/2025,178230.4422,0,1,1.35,2.3,0.172536829,FORCE_BUY,0.2,0.3,635.26,78.23%,33.65%
7/31/2025,176574.9962,0,1,1.85,-0.5,0.246642968,FREE,0.2,0.3,634.46,76.57%,33.48%
8/1/2025,173818.9848,0,1,2.45,-0.5,0.177796802,FORCE_BUY,0.2,0.3,632.08,73.82%,32.98%
8/4/2025,176773.6529,0,1,2.45,-0.5,0.111668335,FORCE_BUY,0.2,0.3,621.72,76.77%,30.80%
8/5/2025,175497.7735,0,1,1.45,1.3,0.164128211,FORCE_BUY,0.2,0.3,631.17,75.50%,32.79%
8/6/2025,177282.8855,0,1,1.25,1.75,0.116105471,FORCE_BUY,0.2,0.3,627.97,77.28%,32.12%
8/7/2025,177196.148,0,1,1.9,2.15,0.158403658,FORCE_BUY,0.2,0.3,632.78,77.20%,33.13%
8/8/2025,178679.0781,0,1,0.45,1.45,0.094544207,FORCE_BUY,0.2,0.3,632.25,78.68%,33.02%
8/11/2025,177881.6534,0,1,1.5,-0.5,0.129279314,FORCE_BUY,0.2,0.3,637.18,77.88%,34.06%
8/12/2025,179926.9777,0,1,0.95,1.65,0.103050529,FORCE_BUY,0.2,0.3,635.92,79.93%,33.79%
8/13/2025,180391.4425,0,1,1.05,1.9,0.10068734,FORCE_BUY,0.2,0.3,642.69,80.39%,35.21%
8/14/2025,180514.5537,0,1,1.1,1.4,0.093014855,FORCE_BUY,0.2,0.3,644.89,80.51%,35.68%
8/15/2025,179974.3755,0,1,1.05,0.8,0.125053234,FORCE_BUY,0.2,0.3,644.95,79.97%,35.69%
8/18/2025,180064.0787,0,1,-0.5,0.9,0.089147465,FORCE_BUY,0.2,0.3,643.44,80.06%,35.37%
8/19/2025,178852.5529,0,1,-0.5,0.8,0.135430367,FORCE_BUY,0.2,0.3,643.3,78.85%,35.34%
8/20/2025,178455.2396,0,1,1.5,1.4,0.198397629,FORCE_BUY,0.2,0.3,639.81,78.46%,34.61%
8/21/2025,178111.0879,0,1,1.5,-0.5,0.26164922,FREE,0.2,0.3,638.11,78.11%,34.25%
8/22/2025,178113.8859,178113.8859,0,2.1,2.5,0.300480577,FORCE_SELL,0.2,0.3,635.55,78.11%,33.71%
8/25/2025,178113.8859,178113.8859,0,1,0.8,0.285401601,FREE,0.2,0.3,645.31,78.11%,35.77%
8/26/2025,178605.3532,178605.3532,0,1.6,1.3,0.214323403,FREE,0.2,0.3,642.47,78.61%,35.17%
8/27/2025,178605.3532,178605.3532,0,1.6,1.3,0.218874108,FREE,0.2,0.3,645.16,78.61%,35.73%
8/28/2025,178605.3532,178605.3532,0,1.6,1.3,0.226690963,FREE,0.2,0.3,646.63,78.61%,36.04%
8/29/2025,178605.3532,178605.3532,0,1.05,1.05,0.28152196,FREE,0.2,0.3,648.92,78.61%,36.53%
9/2/2025,178209.3943,178209.3943,0,1.55,1.65,0.23467294,FREE,0.2,0.3,645.05,78.21%,35.71%
9/3/2025,178209.3943,178209.3943,0,1.55,1.55,0.203602991,FREE,0.2,0.3,640.27,78.21%,34.71%
9/4/2025,178209.3943,178209.3943,0,1.45,1.8,0.223967916,FREE,0.2,0.3,643.74,78.21%,35.44%
9/5/2025,178209.3943,178209.3943,0,1,1.8,0.323651133,FORCE_SELL,0.2,0.3,649.12,78.21%,36.57%
9/8/2025,178602.8351,0,1,1,1.8,0.206663013,FREE,0.2,0.3,647.24,78.60%,36.17%
9/9/2025,179136.5938,0,1,1,1.8,0.200240997,FREE,0.2,0.3,648.83,79.14%,36.51%
9/10/2025,180130.2398,0,1,1.05,1.15,0.253454264,FREE,0.2,0.3,650.33,80.13%,36.82%
9/11/2025,180361.9967,180361.9967,0,1.05,1.35,0.21447979,FREE,0.2,0.3,652.21,80.36%,37.22%
9/12/2025,180361.9967,180361.9967,0,0.75,1.25,0.244516829,FREE,0.2,0.3,657.63,80.36%,38.36%
9/15/2025,180512.2642,0,1,0.75,1.25,0.178013307,FORCE_BUY,0.2,0.3,657.41,80.51%,38.31%
9/16/2025,180402.9787,0,1,0.9,0.9,0.247527017,FREE,0.2,0.3,660.91,80.40%,39.05%
9/17/2025,181429.631,0,1,1.4,-0.5,0.279886268,FREE,0.2,0.3,660,81.43%,38.86%
9/18/2025,182617.3792,0,1,-0.5,0.5,0.266175754,FREE,0.2,0.3,659.18,82.62%,38.68%
9/19/2025,183211.3476,0,1,1.65,-0.5,0.209868215,FREE,0.2,0.3,662.26,83.21%,39.33%
9/22/2025,182791.6131,182791.6131,0,1.3,1.3,0.229485755,FREE,0.2,0.3,663.7,82.79%,39.64%
9/23/2025,183191.927,0,1,1.1,1.25,0.298856668,FREE,0.2,0.3,666.84,83.19%,40.30%
9/24/2025,182683.9424,0,1,1.25,-0.5,0.275366649,FREE,0.2,0.3,663.21,82.68%,39.53%
9/25/2025,181806.0126,181806.0126,0,1.75,-0.5,0.239958254,FREE,0.2,0.3,661.1,81.81%,39.09%
9/26/2025,181806.0126,181806.0126,0,1.75,1.45,0.212981118,FREE,0.2,0.3,658.05,81.81%,38.45%
9/29/2025,181806.0126,181806.0126,0,0.85,-0.5,0.233927719,FREE,0.2,0.3,661.82,81.81%,39.24%
9/30/2025,181806.0126,181806.0126,0,1,2.4,0.223543979,FREE,0.2,0.3,663.68,81.81%,39.63%
10/1/2025,183750.3598,0,1,-0.5,2.25,0.247360763,FREE,0.2,0.3,666.18,83.75%,40.16%
10/2/2025,184068.8956,0,1,-0.5,1.1,0.22334177,FREE,0.2,0.3,668.45,84.07%,40.63%
10/3/2025,184572.2099,0,1,0.7,1.05,0.268869193,FREE,0.2,0.3,669.22,84.57%,40.80%
10/6/2025,184880.9513,0,1,-0.5,-0.5,0.196289143,FORCE_BUY,0.2,0.3,669.21,84.88%,40.79%
10/7/2025,185372.9768,185372.9768,0,0.95,0.75,0.285962096,FREE,0.2,0.3,671.61,85.37%,41.30%
10/8/2025,185372.9768,185372.9768,0,0.95,0.75,0.187045433,FORCE_BUY,0.2,0.3,669.12,85.37%,40.78%
10/9/2025,185876.6763,0,1,1.15,-0.5,0.254928455,FREE,0.2,0.3,673.11,85.88%,41.61%
10/10/2025,185920.9353,185920.9353,0,2,-0.5,0.584287136,FORCE_SELL,0.2,0.3,671.16,85.92%,41.20%
10/13/2025,185920.9353,185920.9353,0,0.65,0.75,0.22190584,FREE,0.2,0.3,653.02,85.92%,37.39%
10/14/2025,188737.7529,0,1,0.75,0.6,0.296115496,FREE,0.2,0.3,663.04,88.74%,39.50%
10/15/2025,190623.6875,0,1,-0.5,-0.5,0.282764651,FREE,0.2,0.3,662.23,90.62%,39.33%
10/16/2025,191162.217,191162.217,0,-0.5,1,0.311636108,FORCE_SELL,0.2,0.3,665.17,91.16%,39.94%
10/17/2025,195088.7416,0,1,1.4,1.4,0.195378821,FORCE_BUY,0.2,0.3,660.64,95.09%,38.99%
