bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
1.360015869140625,0.004405052510716836,10,4.9000244140625,0.015623084380846591,31,0.27755287611170626,1.360015869140625,0.004405052510716836,10,0.0030405240728018255,1.360015869140625,"2,3b",,3b,sell,False,0,False,68.57690608880631,97.14737268133428,78.1003949529823,309.8699951171875,584,-0.4509598850932142,-0.32595886771525784,0.25000203475591276,,,,0,-0.001051724183266858,48.85141317906955,2025/07/23 16:45,3810.0
1.410003662109375,0.004566961542749915,11,4.9000244140625,0.015623084380846591,31,0.2877544156847114,1.410003662109375,0.004566961542749915,11,0.0030405240728018255,1.410003662109375,"2,3b",,3b,sell,False,0,False,73.36453113225804,102.09028139296845,82.9397812191615,310.0555114746094,585,-0.41389724868238476,-0.26564670303906723,0.29650109128663504,,,,1,-0.0008570975703459607,51.320646321104725,2025/07/23 16:50,3092.0
1.670013427734375,0.005409125738672892,31,4.9000244140625,0.015623084380846591,31,0.3408173687750679,1.670013427734375,0.005409125738672892,31,0.0030405240728018255,1.670013427734375,"2,3b",,3b,sell,False,0,False,67.98474930215733,94.84554648160852,76.93834836197439,310.4100036621094,605,-0.022707322942233106,0.03887104734275226,0.12315674056997074,,,,2,0.0001254191646640636,58.70565995585022,2025/07/23 18:30,4376.0
1.68499755859375,0.005457658910057655,41,4.9000244140625,0.015623084380846591,31,0.3438753394285145,1.68499755859375,0.005457658910057655,41,0.0030405240728018255,1.68499755859375,"2,3b",,3b,sell,False,0,False,52.7010091165462,70.43074974187562,58.61092265832267,310.42498779296875,615,0.055583980997011076,0.08380600402909977,0.05644404606417738,,,,3,0.00027029393887620064,58.98409576396671,2025/07/23 19:25,7152.0
1.77001953125,0.005733042648301952,42,4.9000244140625,0.015623084380846591,31,0.3612266759672156,1.77001953125,0.005733042648301952,42,0.0030405240728018255,1.77001953125,"2,3b",,3b,sell,False,0,False,54.211440293780605,63.27402735718705,57.23230264824942,310.2049865722656,616,0.06104169520766402,0.08287255205027577,0.04366171368522351,,,,4,0.00026727376502862785,53.308098110981234,2025/07/23 19:30,13813.0
1.875,0.006073071384683998,43,4.9000244140625,0.015623084380846591,31,0.38265115467975386,1.875,0.006073071384683998,43,0.0030405240728018255,1.875,"2,3b",,3b,sell,False,0,False,59.9703607843536,94.52388372779163,71.48820176549961,310.614990234375,617,0.0716140848306969,0.11390364332282843,0.08457911698426307,,,,5,0.00036730454000633565,60.866110860791245,2025/07/23 19:35,7704.0
1.8800048828125,0.006089282056999887,44,4.9000244140625,0.015623084380846591,31,0.3836725542462819,1.8800048828125,0.006089282056999887,44,0.0030405240728018255,1.8800048828125,"2,3b",,3b,sell,False,0,False,63.77239852703579,86.58462498312895,71.37647401240018,310.3949890136719,618,0.0811648178094383,0.1193677497244039,0.0764058638299312,,,,6,0.00038489812416621166,55.65980394757813,2025/07/23 19:40,6565.0
1.933013916015625,0.00626097679976024,45,4.9000244140625,0.015623084380846591,31,0.39449067038688623,1.933013916015625,0.00626097679976024,45,0.0030405240728018255,1.933013916015625,"2,3b",,3b,sell,False,0,False,67.73873831837287,91.53677706639533,75.67141790104702,310.55999755859375,619,0.09202215491570849,0.13545150334078926,0.08685869685016154,,,,7,0.00043671471465046104,58.52532271087072,2025/07/23 19:45,10048.0
2.214996337890625,0.007174309800972482,46,4.9000244140625,0.015623084380846591,31,0.45203781669614607,2.214996337890625,0.007174309800972482,46,0.0030405240728018255,2.214996337890625,"2,3b",,3b,sell,False,0,False,72.1370410013933,98.52685709951598,80.93364636743419,310.8699951171875,620,0.10786537951342842,0.17123827790430823,0.12674579678175962,,,,8,0.0005520027337965643,63.3210947829621,2025/07/23 19:50,18677.0
2.22900390625,0.007219679914344389,47,4.9000244140625,0.015623084380846591,31,0.454896489873197,2.22900390625,0.007219679914344389,47,0.0030405240728018255,2.22900390625,"2,3b",,3b,sell,False,0,False,76.427897648151,102.17303752869731,85.00961094166644,310.8999938964844,621,0.12623589976917723,0.1997179807921725,0.14696416204599055,,,,9,0.0006437041049427618,63.75783148161745,2025/07/23 19:55,56494.0
3.089996337890625,0.010008409780491681,48,4.9000244140625,0.015623084380846591,31,0.6306083555466979,3.089996337890625,0.010008409780491681,48,0.0030405240728018255,3.089996337890625,"2,3b",,3b,sell,False,0,False,73.15214093204798,53.497600635429876,66.60062749984195,310.2149963378906,622,0.13401101382584632,0.1651114700525227,0.06220091245335274,,0.008418048658035858,,10,0.0005321712398371835,49.31756848814454,2025/07/24 13:30,14753.0
