bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,divergence_rate,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume,zs_cnt
,,,4.269989013671875,0.013982084576627208,53,6.17999267578125,0.01958358694535848,18,1.0,0.043687594441646174,4.269989013671875,2s,13,2s,sell,,False,0,False,77.5566786530375,99.8478874628997,84.98708158965823,309.5899963378906,230,0.34110565190525355,0.4124432407878089,0.14267517776511074,0.579768,,243,0,0.0013369706763080545,66.0259482790565,2025/07/16 19:45,23261.0,
,,,4.3699951171875,0.01430955469260579,54,6.17999267578125,0.01958358694535848,18,1.0,0.05986983101735257,4.3699951171875,2s,13,2s,sell,,False,0,False,81.7015816775046,106.57099982430725,89.99138772643882,309.760009765625,231,0.3629310674620353,0.45023272968916217,0.17460332445425375,0.593347,,243,1,0.001459023966278071,67.60053522448666,2025/07/16 19:50,40188.0,
,,,4.649993896484375,0.015226411059436276,55,6.17999267578125,0.01958358694535848,18,1.0,0.10517713055415642,4.649993896484375,2s,13,2s,sell,,False,0,False,84.9596576971351,104.5081138149182,91.47580973639613,309.95001220703125,232,0.38831803631115325,0.48986591170762495,0.2030957507929434,0.631365,,243,2,0.0015869392074023309,69.31230074196574,2025/07/16 19:55,110690.0,
,,,6.6199951171875,0.021677182617802302,56,6.17999267578125,0.01958358694535848,18,1.0,0.423947932406941,6.6199951171875,2s,13,2s,sell,,False,0,False,78.90490612928222,42.576396722165015,66.79540299357649,309.1449890136719,233,0.4008777606748752,0.451116658129763,0.1004777949097756,0.898846,,243,3,0.0014612485848950099,55.848895421566915,2025/07/17 13:30,31840.0,
,,,6.72998046875,0.02203732979448427,63,6.17999267578125,0.01958358694535848,18,1.0,0.44174493595251496,6.72998046875,2s,13,2s,sell,,False,0,False,52.10023129872489,73.94686918688762,59.38244392811247,311.9049987792969,240,0.5341681369939482,0.6799780666281094,0.29161985926832257,0.91378,,243,4,0.002197420483608596,69.67872043535206,2025/07/17 14:05,38209.0,
,,,6.80999755859375,0.022299345859206836,64,6.17999267578125,0.01958358694535848,18,1.0,0.45469270046319615,6.80999755859375,2s,13,2s,sell,,False,0,False,57.191832478696796,87.74143955852827,67.37503483864062,311.69000244140625,241,0.5782451353868568,0.7545531289584915,0.35261598714326925,0.924644,,243,5,0.0024371071907225666,67.39564982262104,2025/07/17 14:10,16156.0,
,,,7.1199951171875,0.023314433267845974,65,6.17999267578125,0.01958358694535848,18,1.0,0.5048541771601829,7.1199951171875,2s,13,2s,sell,,False,0,False,64.21122939438466,106.32761088851188,78.2500232257604,312.510009765625,242,0.6365552439035516,0.8697956779703304,0.4664808681335577,0.966735,,243,6,0.002807377711396628,71.26314488464195,2025/07/17 14:15,13150.0,
,,,2.1099853515625,0.006792381058668332,7,6.17999267578125,0.01958358694535848,18,2.0,0.5436875944416462,2.1099853515625,2s,13,2s,sell,,False,0,False,66.87059350654093,96.49825426944838,76.74648042751008,312.4800109863281,259,0.6099845633491915,0.5591885190605694,-0.10159208857724411,0.286489,,243,7,0.001795796290720938,61.009273018197675,2025/07/17 15:40,7352.0,
,,,1.420013427734375,0.004569780113152905,8,6.17999267578125,0.01958358694535848,18,3.0,0.4482188182078556,1.420013427734375,2s,13,2s,sell,,False,0,False,50.51479472055391,96.38236708725111,65.80398550945297,312.1600036621094,274,0.22439538481158866,0.1476750298795082,-0.15344070986416092,0.192806,,243,8,0.00047358325626409466,54.6079903851586,2025/07/17 16:55,5785.0,
,,,1.5093994140625,0.004857435352701269,9,6.17999267578125,0.01958358694535848,18,3.0,0.462682587182602,1.5093994140625,2s,13,2s,sell,,False,0,False,58.2742524326429,104.83099870517695,73.79316785682092,312.0950012207031,275,0.2088175032271596,0.14650597688944345,-0.12462305267543233,0.204942,,243,9,0.0004698040380017228,53.70489082873757,2025/07/17 17:00,7526.0,
