bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.32000732421875,0.002117571033340738,0.68499755859375,0.004513095032961518,1.0,0.5036532121536131,,,,0.32000732421875,,239,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149D3C110>,-0.034146800103949784,-0.012257864215115433,0.0437778717776687,0.001634294470442243,-8.100191230206788e-05,58.452288065455555,2025/06/17 17:38,2s,4202.0
0.24749755859375,0.0016369697610710424,0.68499755859375,0.004513095032961518,2.0,0.5036532121536131,,,,0.24749755859375,,256,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149D3E210>,-0.006580437041227692,0.00827744857218704,0.029715771226829467,0.002311186594513204,5.470085740968901e-05,60.947179903946186,2025/06/17 17:57,2s,2344.0
0.3600006103515625,0.0023826899138078865,0.68499755859375,0.004513095032961518,3.0,0.5182437850842021,,,,0.3600006103515625,,290,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149D95FD0>,0.007773517494894818,0.02378206940824157,0.0320171038266935,0.003268373239760869,0.0001571805851999733,56.874466757657224,2025/06/17 18:33,2s,2100.0
0.5500030517578125,0.0036151114365998516,1.69000244140625,0.011195405391718396,1.0,0.6242641482177038,0.5500030517578125,0.0036151114365998516,0.002117571033340738,0.5500030517578125,,418,True,False,<Math.KDJ.KDJ_Item object at 0x000002414877F0B0>,<Math.KDJ.KDJ_Item object at 0x000002414877F0B0>,0.03543530810478833,0.032071713466763185,-0.006727189276050288,0.0046837306617819215,0.00021131292126145982,46.17655791191375,2025/06/18 14:15,"2s,3b",6650.0
0.55999755859375,0.0036769372775615756,1.69000244140625,0.011195405391718396,2.0,0.5355014626747083,,,,0.55999755859375,,437,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024148723A10>,0.06366837382388103,0.027945961688061516,-0.07144482427163903,0.010016458454695204,0.00018390583671028935,49.12227206548601,2025/06/18 14:34,2s,5397.0
0.3799896240234375,0.0024824564306616813,0.8600006103515625,0.005587322119167456,1.0,0.4534873405368961,,,,0.3799896240234375,,726,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149FD4EF0>,0.004440516911443146,0.013356152851400793,0.017831271879915296,0.006907771780218941,8.71187755384477e-05,57.50239347959995,2025/06/18 19:50,2s,13802.0
0.17999267578125,0.0011781167510104779,0.3800048828125,0.002493633993926724,1.0,0.4473578541599743,,,,0.17999267578125,,914,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241484E8170>,-0.0121809384305017,-0.007917150542994023,0.008527575775015356,0.003997382607820939,-5.1858664065611714e-05,49.0282445181884,2025/06/20 16:43,2s,2197.0
0.4820098876953125,0.0031460731451797876,0.3800048828125,0.002493633993926724,2.0,0.1105444908448442,,,,0.4820098876953125,,965,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241484EB590>,0.021510002159413583,-0.007380205346379398,-0.05778041501158596,0.004792899159991296,-4.824711011289892e-05,42.745463039125184,2025/06/20 17:37,2s,6012.0
0.625,0.00405791444398597,3.600006103515625,0.023819016263421984,1.0,0.3736108167676853,,,,0.625,,1161,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414977CFB0>,-0.07624696360443048,-0.11120183433459374,-0.06990974146032652,0.009289761804932808,-0.000723118832977437,39.07465230712687,2025/06/23 14:27,2s,3630.0
1.3650054931640625,0.008897181002837228,1.3000030517578125,0.00839686726687327,1.0,0.973074169278261,,,,1.3650054931640625,,1349,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149056570>,0.15215531207516536,0.1313670592135736,-0.0415765057231835,0.007785003731273395,0.0008499967673851894,60.686672958537606,2025/06/23 17:49,2s,4345.0
0.2700042724609375,0.0017580692098047705,1.3000030517578125,0.00839686726687327,2.0,0.2538469664424804,,,,0.2700042724609375,,1403,False,False,,<Math.KDJ.KDJ_Item object at 0x000002414A02B8F0>,-0.12219703263728295,-0.11576782410554642,0.012858417063473043,0.002989968772296824,-0.0007520391218700848,39.479257029395264,2025/06/23 18:43,2s,3318.0
0.2400054931640625,0.0015574658251657721,0.725006103515625,0.004726553923987773,1.0,0.35172791177337204,,,,0.2400054931640625,,1464,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024149317B30>,0.016336854409178696,-0.0007505269294654227,-0.03417476267728824,0.0044520834256883786,-4.874647825264905e-06,43.96885935581469,2025/06/23 19:44,2s,27226.0
