bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
1.4750433770861529,1.2277344440851001,1.0,0.31654794805996145,,,1.4750433770861529,,253,False,False,,-0.2478135183534716,-0.21259310135185672,0.07044083400322976,-0.029702793329496074,50.822972404438794,2001/01/03,2s,14965437.0
0.8522279361500944,1.2277344440851001,2.0,0.14654335613036407,,,0.8522279361500944,,274,False,False,,-0.08868940681958656,-0.06660565611061564,0.044167501417941846,-0.009462053427777548,51.18012052791279,2001/02/02,2s,11159466.0
0.6900304850919898,1.2277344440851001,3.0,0.10134887319878885,,,0.6900304850919898,,291,False,False,,-0.03676492998277587,-0.007150946204519393,0.05922796755651295,-0.0010291140423947915,45.50419921988472,2001/02/28,2s,10766636.0
0.6521524909236831,1.5655684165861734,1.0,0.3161725673515655,,,0.6521524909236831,,541,False,False,,0.010433250363429852,0.06319742331947875,0.1055283459120978,0.01154534269138875,66.13393320069127,2002/03/04,2s,8124064.0
0.9224366625471543,1.5655684165861734,2.0,0.048923718064233526,,,0.9224366625471543,,598,False,False,,-0.033513305813140506,0.05636696964513366,0.17976055091654833,0.011325710966644958,64.09810486598855,2002/05/23,2s,9635940.0
0.648490863200855,1.474397894083793,1.0,0.4191387039234502,,,0.648490863200855,,738,True,False,,0.06269452163711972,0.015060824199941258,-0.09526739487435693,0.003747969234974104,44.54001695424929,2002/12/11,2s,7974452.0
0.48639134140811047,1.9187498430180163,1.0,0.3178733423170102,,,0.48639134140811047,,817,False,False,,-0.043877329518432186,-0.009788447554413882,0.06817776392803661,-0.002952738283388016,53.50068842511476,2003/04/07,2s,10510839.0
1.2133713685704084,1.9187498430180163,2.0,0.7292300043440786,,,1.2133713685704084,,860,False,False,,0.131085690418423,0.13288936172663535,0.0036073426164247024,0.034021619890929604,62.14059957678769,2003/06/09,2s,14390291.0
0.28328831704780466,0.7558743709401567,1.0,0.527258377431605,,,0.28328831704780466,,1113,False,False,,-0.03153585804908764,-0.019600459252100855,0.023870797593973564,-0.004759364425890875,56.44584680267413,2004/06/09,2s,18943924.0
0.2261066698976304,0.5229704846696048,1.0,0.14521778160381973,,,0.2261066698976304,,1190,True,False,,0.03777950784759517,0.017561029688859087,-0.04043695631747217,0.003907240701404025,49.65854233516986,2004/09/29,2s,10222074.0
