bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume,zs_cnt
6.5260009765625,0.014238340595856483,50,6.5260009765625,1.509521452431176,594,True,False,13.49277733237702,21.5009987034694,16.16218445607448,-0.401546280448655,-0.8434702136902388,-0.8838478664831676,0.01866033332835755,-0.0018508750242273663,32.283920980587354,2025/05/21 17:30,1,279285.0,1
12.519989013671875,0.027822197808159723,82,12.519989013671875,13.238238829716769,860,False,False,69.85057038794824,98.40087647916968,79.36733908502205,0.3527218205284088,0.6073952086937879,0.5093467763307583,0.011644212748142549,0.0013204191683873702,79.11525460313689,2025/05/28 13:40,1,359803.0,2
4.599517822265625,0.010000908407386672,13,4.599517822265625,1.2823778244734485,966,True,False,21.792332373113965,20.8550201221436,21.479894956123843,-0.0816099359609372,-0.3478092682942133,-0.5323986646665523,0.009333217333906896,-0.0007590169679094909,40.20469901266909,2025/05/29 16:00,1,130007.0,1
1.83001708984375,0.0039346744051352465,24,1.83001708984375,0.5080746397555298,1325,True,False,39.606530180805095,33.347187356278994,37.520082572629725,-0.07164068799112863,-0.1352500236770311,-0.12721867137180493,0.011827463923784509,-0.0002913241252702087,42.2893283119224,2025/06/04 19:55,1,780881.0,1
3.209991455078125,0.006803279881378378,22,3.209991455078125,0.4885230191060941,1485,True,False,20.73838268062266,27.393309650073952,22.95669167043976,-0.16237107959246772,-0.31514729000173247,-0.3055524208185295,0.005351874934063744,-0.0006699010335007692,34.98307203181615,2025/06/09 13:45,1,215822.0,1
7.54998779296875,0.0161355554142433,39,7.54998779296875,4.288751602364113,1652,False,False,92.10156390674959,97.03289012934096,93.74533931428005,1.1408455141166196,1.3419198077377814,0.4021485872423236,0.0046691651465965095,0.0028393489782162925,85.70850391739444,2025/06/11 14:40,1,283322.0,1
5.279998779296875,0.01104417446367787,30,5.279998779296875,0.9517596251131383,1855,True,False,21.011609241006006,18.06199759207125,20.028405358027754,-0.4882713932900799,-0.66526890818119,-0.3539950297822202,0.0166969497266779,-0.0013993200546501999,24.4822933823923,2025/06/13 18:35,1,172731.0,1
5.589996337890625,0.011698223849514142,15,5.589996337890625,8.560210460195677,2108,False,False,78.56236402246716,100.75965286525371,85.96146030339602,0.36682548410436566,0.7840054156113752,0.834359863014019,0.009391048572717421,0.0016327180262292664,68.82583725879601,2025/06/20 13:40,1,297438.0,2
8.8499755859375,0.018385357851201316,34,8.8499755859375,1.0524818877925743,2184,True,False,21.044960477272475,14.031826676118072,18.707249210221008,-0.5366328605363345,-0.777358591811776,-0.481451462550883,0.03225326431060023,-0.00162743860172038,17.902871540891965,2025/06/23 13:30,1,1238115.0,1
3.760009765625,0.007565412003269618,26,3.760009765625,0.736515276305087,2650,False,False,57.600734945801946,39.12420129483402,51.441890395479305,0.2685773824755951,0.3053000502684995,0.07344533558580879,0.01953031110426388,0.0006124535806473049,64.31866401292226,2025/06/30 19:50,1,1260413.0,3
2.959991455078125,0.006007939228467943,37,2.959991455078125,0.3799201772487135,2799,True,False,40.05542618018162,21.7799485109431,33.963600290435444,-0.28097353612155895,-0.2391143346835065,0.08371840287610488,0.021236612493998153,-0.0004876381741702295,40.93298066368411,2025/07/02 19:15,1,117336.0,1
11.133697509765625,0.02246298919460946,25,11.133697509765625,1.4097219216061598,3012,False,False,90.36329367791237,101.7213181016379,94.1493018191542,1.4709318004918357,2.444770500372613,1.9476773997615542,0.013891646398593967,0.004894359256223604,93.78142707242498,2025/07/09 14:00,1,670723.0,1
5.350006103515625,0.01063408077640697,33,5.350006103515625,0.6501265672322367,3097,True,False,9.300237633661926,11.122045966690706,9.907507078004853,-0.6754220349078777,-0.9996698430268793,-0.6484956162380033,0.005806157003390256,-0.0019971019620568945,30.77679210360958,2025/07/10 14:35,1,144188.0,1
