bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.3600006103515625,0.002478830964279219,0.3600006103515625,0.3152075439055323,101,True,False,20.522043610684612,-2.7644582159417297,12.759876335142497,-0.047827386273840804,-0.06322203086952527,-0.030789289191368932,0.004198247351014303,-0.0004359077133977651,39.8783913171633,2025/06/18 15:16,1p,95661.0
0.69000244140625,0.004761592878122808,0.69000244140625,0.38009902584415456,154,False,False,74.85016195027602,78.53270887528831,76.07767759194678,0.053693633707527534,0.06869802173292783,0.030008776050800587,0.002884707487139545,0.00047259939109163903,63.461284776650714,2025/06/18 16:22,1p,335540.0
2.1199951171875,0.014714013674662246,2.1199951171875,576000.7257770193,372,False,False,71.22903984897475,42.083808104448224,61.51396260079924,0.2043811917090034,0.2222251514727418,0.0356879195274768,0.014363822767178323,0.0015305046807022366,56.22326373323762,2025/06/20 13:31,1p,2799107.0
2.3199920654296875,0.015996635764716476,2.3199920654296875,1.0669385175623365,454,True,False,11.351635740541052,10.631360501759609,11.111543994280572,-0.37850703998133317,-0.4743364945672681,-0.1916589091718699,0.01233266361177263,-0.003294408847360691,14.441202281470211,2025/06/20 14:54,1p,869139.0
0.8650054931640625,0.006030644597813058,0.8650054931640625,0.6508118841366354,788,False,False,83.34747007456623,101.6614983098311,89.45214615298785,0.1365931390229782,0.19406962706591457,0.11495297608587274,0.004365938111494902,0.001350384030243027,71.90785372024433,2025/06/23 14:07,1p,492208.0
0.410003662109375,0.0028407375937631063,0.410003662109375,3.991186141852944e-07,993,False,False,50.454201202343185,75.5732123226422,58.827204909109525,0.14340401016634863,0.12739851814410486,-0.032010984044487545,0.003247210189758648,0.000882371608235437,60.44217701673275,2025/06/23 17:47,1p,336905.0
0.6349945068359375,0.004393969549996912,0.6349945068359375,0.5986898190355937,1035,True,False,22.7491332437963,-4.94965611544108,13.51620345738384,-0.06583491621002978,-0.09523497843287032,-0.058800124445681085,0.0027800520079920925,-0.0006603705482291824,28.470465726947523,2025/06/23 18:29,1p,295021.0
0.410003662109375,0.00284764324403264,0.410003662109375,0.8296766263126829,1067,False,False,51.28378362023549,102.23616381019637,68.26791035022245,-0.016896137719336672,0.007878939885557656,0.04955015520978866,0.004432435711294283,5.4663946946219566e-05,62.316375240790705,2025/06/23 19:02,1p,344012.0
0.2681884765625,0.0018633258543035236,0.2681884765625,0.2626477554230845,1103,True,False,30.853721186490553,4.529433403670836,22.07895859221731,-0.05738662438169142,-0.06396662275795961,-0.013159996752536388,0.02950115878670465,-0.0004446480334073807,38.03153222594348,2025/06/23 19:38,1p,170410.0
0.410003662109375,0.002789899587495643,0.410003662109375,0.6260863510272974,1265,True,False,27.466308498760966,16.065220499263432,23.66594583226179,-0.04861285654865538,-0.0674475479314367,-0.03766938276556264,0.006004705600126443,-0.0004593601783146035,37.52929774021886,2025/06/24 15:59,1p,340146.0
0.3300018310546875,0.002237300549523305,0.3300018310546875,1.0752326735273814,1428,True,False,31.698749400440164,14.061328004383185,25.81960893508784,-0.03859640901618807,-0.04651324231252829,-0.015833666592680443,0.002514066194135304,-0.00031571892110785675,38.11239155924247,2025/06/24 18:42,1p,213727.0
4.6905059814453125,0.031868098374483046,4.6905059814453125,13.475650780784092,1524,False,False,91.71977625015006,89.88308095904836,91.10754448644948,0.8617171427203697,0.896504744695676,0.06957520395061256,,0.005969071230548772,86.79662596659627,2025/06/25 13:48,1p,1235695.0
