bsp1_bi_amp,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,16.3299560546875,38.70001220703125,1.0,0.4547795874529422,16.3299560546875,,1054,True,False,,3.4626492701683595,2.4296294002891727,-2.0660397397583736,0.004414753748027362,49.220909153971704,2025/05/06 13:30,2s,24618.0
,6.489990234375,21.989990234375,1.0,0.49067679941379577,6.489990234375,,1172,False,False,,0.08266841811554114,0.18405404465227093,0.20277125307345958,0.00032606255400118565,55.11579673521087,2025/05/29 19:30,2s,71227.0
,25.17498779296875,21.989990234375,2.0,0.6041372916921096,25.17498779296875,,1198,False,False,,0.8361440351283864,1.5233091329413355,1.3743301956258982,0.0026986040831364945,61.90745929796572,2025/06/04 17:30,2s,24052.0
8.5999755859375,8.5999755859375,21.989990234375,3.0,0.6052752828324321,8.5999755859375,0.28889481961988145,1214,False,False,,0.7320362262291779,0.9539715605736774,0.44387066868899905,0.0016858313007588742,57.302195802074564,2025/06/06 19:30,"1p,2s",58405.0
,13.65997314453125,25.17498779296875,1.0,0.54160696492083,13.65997314453125,,1228,True,False,,-1.4801536989399489,-1.9055116211819723,-0.8507158444840468,-0.0033943660548951134,41.93993550293049,2025/06/10 19:30,2s,35271.0
