bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
0.33499908447265625,0.007083930598162911,14,1.9850006103515625,0.04028413087534971,91,0.16876522995795187,0.33499908447265625,0.007083930598162911,14,0.0025599016037821045,0.33499908447265625,"2,3b",,3b,sell,False,0,False,62.60201344548193,93.12733467479106,72.7771205219183,47.619998931884766,735,-0.21307454645978377,-0.15061126830175908,0.12492655631604938,,,,0,-0.0031579197824903042,45.1161159251903,2025/07/25 16:15,65715.0
0.3400001525878906,0.007189683781043318,15,1.9850006103515625,0.04028413087534971,91,0.17128465896424755,0.3400001525878906,0.007189683781043318,15,0.0025599016037821045,0.3400001525878906,"2,3b",,3b,sell,False,0,False,68.740644133095,105.57242825877344,81.01790550832115,47.625,736,-0.19703563014051534,-0.13287996486344156,0.12831133055414756,,,,1,-0.0027864363732585822,45.42111376697369,2025/07/25 16:20,39901.0
0.3999977111816406,0.008458399311434654,16,1.9850006103515625,0.04028413087534971,91,0.2015101199947728,0.3999977111816406,0.008458399311434654,16,0.0025599016037821045,0.3999977111816406,"2,3b",,3b,sell,False,0,False,74.72862698465377,110.65652409400639,86.70459268777131,47.685001373291016,737,-0.18016594052832455,-0.11268718207956141,0.13495751689752628,,,,2,-0.0023630138189236695,49.077442530452586,2025/07/25 16:25,49338.0
0.4500007629394531,0.009515769808151948,18,1.9850006103515625,0.04028413087534971,91,0.2267005665352182,0.4500007629394531,0.009515769808151948,18,0.0025599016037821045,0.4500007629394531,"2,3b",,3b,sell,False,0,False,78.26564657929902,76.85166651511798,77.79431989123867,47.619998931884766,739,-0.14872526480852336,-0.08841474148643869,0.12062104664416934,,,,3,-0.0018543244730362212,45.401696185401725,2025/07/25 16:35,67785.0
0.5,0.010573059638825858,20,1.9850006103515625,0.04028413087534971,91,0.25188909131440784,0.5,0.010573059638825858,20,0.0025599016037821045,0.5,"2,3b",,3b,sell,False,0,False,82.70279261550569,99.31147933541595,88.23902152214245,47.784698486328125,741,-0.11702788510607579,-0.05222134714727389,0.1296130759176038,,,,4,-0.001094991542743279,55.18828301364827,2025/07/25 16:45,54758.0
0.5349998474121094,0.011313170586901932,21,1.9850006103515625,0.04028413087534971,91,0.2695212508359661,0.5349998474121094,0.011313170586901932,21,0.0025599016037821045,0.5349998474121094,"2,3b",,3b,sell,False,0,False,83.66913744603647,89.46720642922122,85.60182710709806,47.76499938964844,742,-0.10128068670469761,-0.038291893099184904,0.12597758721102542,,,,5,-0.0008028227730344543,53.88482169751747,2025/07/25 16:50,174340.0
0.538299560546875,0.01138294671443172,23,1.9850006103515625,0.04028413087534971,91,0.2711835743221948,0.538299560546875,0.01138294671443172,23,0.0025599016037821045,0.538299560546875,"2,3b",,3b,sell,False,0,False,84.80189324603292,90.15617939503207,86.5866552956993,47.80500030517578,744,-0.07191531985023092,-0.01424385561956143,0.11534292846133898,,,,6,-0.00029855299637792336,56.29410819525623,2025/07/25 17:00,95721.0
0.5550003051757812,0.011736102652380172,27,1.9850006103515625,0.04028413087534971,91,0.27959704509989314,0.5550003051757812,0.011736102652380172,27,0.0025599016037821045,0.5550003051757812,"2,3b",,3b,sell,False,0,False,86.26735068643515,97.01647186709653,89.85039107998895,47.845001220703125,748,-0.025622943599421622,0.015588126939682923,0.08242214107820908,,,,7,0.00032655075637373133,58.737502445711456,2025/07/25 17:20,50515.0
0.6067008972167969,0.0128293695384047,28,1.9850006103515625,0.04028413087534971,91,0.3056426753991498,0.6067008972167969,0.0128293695384047,28,0.0025599016037821045,0.6067008972167969,"2,3b",,3b,sell,False,0,False,87.47669726701872,94.73277675052015,89.89539042818586,47.875,749,-0.01563781624365718,0.024302693179400592,0.07988101884611554,,,,8,0.0005089994270082785,60.69610237929761,2025/07/25 17:25,49645.0
0.654998779296875,0.01385068231372799,29,1.9850006103515625,0.04028413087534971,91,0.32997409465827243,0.654998779296875,0.01385068231372799,29,0.0025599016037821045,0.654998779296875,"2,3b",,3b,sell,False,0,False,88.1429663966525,92.14058117445524,89.47550465592008,47.91999816894531,750,-0.0056216552857262705,0.034442988545997366,0.08012928766344728,,,,9,0.0007211847023358203,63.49518859391951,2025/07/25 17:30,76387.0
