bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.9399871826171875,0.0018161119092038902,0.9399871826171875,,796,False,False,,-0.17246028159321344,-0.08363902680079605,0.1776425095848348,-0.0003385870937608272,54.73692762405291,2025/06/11 18:38,3a,977.0
