klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_zs_cnt,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,direction_encoded
148.0,2023/02/01 12:20,4376.5,4376.75,4372.5,4372.75,9300.0,1,1,1,buy,False,1.7680286254832067,17.5,8.0,0.003986332574031891,-2.104776828030535,-1.4789886998900967,-2.5313771139053642,-0.0005775550151335217,31.097246776638315,14.408321290164881,29.235310206596587,-15.245656542698526,9300.0,17.5,-2.104776828030535,-2.5313771139053642,-1.4789886998900967,31.097246776638315,14.408321290164881,29.235310206596587,-15.245656542698526,18.5,29.5,20.91607324965207,-0.08568490803153204,0.09719839908519154,0.25,0.25,3.75,0,149.0,149.0,3.0587159110399633,285.0,1,best_24h,433.0,4506.5,0.5637593393170071,29.962101910828025,31.756687898089172,0.006914898492087242,15.039171974522294,20.2828025477707,0.00346908187528337,1.0,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,0
149.0,2023/02/01 12:25,4372.75,4378.25,4372.0,4378.0,11429.0,1p,1p,1,buy,False,0.6427550773136543,18.0,9.0,0.004100227790432802,-1.5628731958010476,-1.9369257424765742,-2.718362340377098,-0.000620240824667682,38.7946302616946,20.71770888104887,26.404729826466905,9.343666990212803,11429.0,18.0,-1.5628731958010476,-2.718362340377098,-1.9369257424765742,38.7946302616946,20.71770888104887,26.404729826466905,9.343666990212803,18.95734597156398,27.96208530805687,6.801020216646565,0.120061746040821,0.1429551692589204,0.25,0.75,5.25,1,404.0,1126.0,2.935130196436729,284.0,1,best_24h,433.0,4506.5,0.5637593393170071,29.962101910828025,31.756687898089172,0.006914898492087242,15.039171974522294,20.2828025477707,0.00346908187528337,1.2769830949284786,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,0
149.0,2023/02/01 12:25,4372.75,4378.25,4372.0,4378.0,11429.0,1,1,1,buy,False,1.7680286254832067,18.0,9.0,0.004100227790432802,-1.6886098858573382,-1.6900649356222641,-2.534369878550933,-0.000578285919397357,42.241818937391365,20.716658637887697,26.39575968369362,9.358456546275853,11429.0,18.0,-1.6886098858573382,-2.534369878550933,-1.6900649356222641,42.241818937391365,20.716658637887697,26.39575968369362,9.358456546275853,18.95734597156398,27.96208530805687,20.79291938838543,0.120061746040821,0.1429551692589204,0.25,0.75,5.25,1,150.0,176.0,2.935130196436729,284.0,1,best_24h,433.0,4506.5,0.5637593393170071,29.962101910828025,31.756687898089172,0.006914898492087242,15.039171974522294,20.2828025477707,0.00346908187528337,1.0,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,0
176.0,2023/02/01 14:40,4369.0,4407.75,4366.25,4405.25,64904.0,1,1,0,sell,False,4.06079269452158,35.75,28.0,0.008177035681610247,2.3842986537358106,0.5988818330837665,1.7910311599516717,0.0004086885104734549,64.89869695048947,66.52197737125518,62.21257347337988,75.14078516700579,64904.0,35.75,2.3842986537358106,1.7910311599516717,0.5988818330837665,64.89869695048947,66.52197737125518,62.21257347337988,75.14078516700579,23.78976486860304,31.12033195020747,24.916662634484165,0.829709315632868,0.9504723733180648,2.5,2.75,36.25,1,177.0,177.0,-0.92503263151921,72.0,1,best_24h,248.0,4446.0,0.5637593393170071,29.962101910828025,31.756687898089172,0.006914898492087242,15.039171974522294,20.2828025477707,0.00346908187528337,1.0,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,1
177.0,2023/02/01 14:45,4405.5,4423.5,4402.25,4421.5,66259.0,1,1,0,sell,False,11.00021484250231,51.5,29.0,0.011779505946935042,6.458787584790252,1.4062302811825478,4.635624073577674,0.0010570863670835407,71.02437684284324,76.67121723740243,67.03212139472072,95.94940892276585,66259.0,51.5,6.458787584790252,4.635624073577674,1.4062302811825478,71.02437684284324,76.67121723740243,67.03212139472072,95.94940892276585,27.629911280101393,28.517110266159694,23.249767834891053,0.3631823856542958,0.482707706286558,2.0,3.25,16.0,1,178.0,178.0,-0.5541105959516002,71.0,1,best_24h,248.0,4446.0,0.5637593393170071,29.962101910828025,31.756687898089172,0.006914898492087242,15.039171974522294,20.2828025477707,0.00346908187528337,1.0,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,1
178.0,2023/02/01 14:50,4421.75,4434.0,4415.5,4426.0,64158.0,1,1,0,sell,False,15.70760447181186,62.0,30.0,0.014181152790484904,9.222736301235381,2.5590723188369706,7.170440469454661,0.001633990444384625,72.45779718453723,80.96163937831186,71.67529405591776,99.53433002310004,64158.0,62.0,9.222736301235381,7.170440469454661,2.5590723188369706,72.45779718453723,80.96163937831186,71.67529405591776,99.53433002310004,30.57851239669421,26.564344746162927,22.090841088715248,0.09611579125911687,0.41897859812025817,8.0,6.25,4.25,1,179.0,179.0,-0.4518752824220515,70.0,1,best_24h,248.0,4446.0,0.5637593393170071,29.962101910828025,31.756687898089172,0.006914898492087242,15.039171974522294,20.2828025477707,0.00346908187528337,1.0,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,1
179.0,2023/02/01 14:55,4426.0,4438.0,4425.25,4429.75,47596.0,1,1,0,sell,False,18.570393854107653,66.0,31.0,0.015096065873741994,10.903626064297073,3.9220255768741046,9.373838609022641,0.0021346043657561316,73.6285835930858,83.89161051721825,75.74739954301792,100.18003246561892,47596.0,66.0,10.903626064297073,9.373838609022641,3.9220255768741046,73.6285835930858,83.89161051721825,75.74739954301792,100.18003246561892,31.285551763367465,24.914675767918087,21.322640467283012,0.08472661545413465,0.2881193152929213,8.25,0.75,3.75,1,180.0,181.0,-0.36683785766691124,69.0,1,best_24h,248.0,4446.0,0.5637593393170071,29.962101910828025,31.756687898089172,0.006914898492087242,15.039171974522294,20.2828025477707,0.00346908187528337,1.0,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,1
181.0,2023/02/01 15:05,4426.5,4439.0,4426.25,4437.5,41087.0,1,1,0,sell,False,19.812283671891752,67.0,33.0,0.015324794144556267,11.632802962350889,6.738533644164863,12.554935125340307,0.0028552133005970907,74.38217085222738,89.05261567831181,82.12730922660984,102.90322858171578,41087.0,67.0,11.632802962350889,12.554935125340307,6.738533644164863,74.38217085222738,89.05261567831181,82.12730922660984,102.90322858171578,30.90717299578059,23.312236286919834,20.107997175773914,0.24850333220377274,0.28805422197119457,1.5,0.25,11.0,1,182.0,182.0,-0.19154929577464788,67.0,1,best_24h,248.0,4446.0,0.5637593393170071,29.962101910828025,31.756687898089172,0.006914898492087242,15.039171974522294,20.2828025477707,0.00346908187528337,1.0,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,1
182.0,2023/02/01 15:10,4437.75,4453.25,4436.75,4452.0,59194.0,1,1,0,sell,False,22.499502240357657,81.25,34.0,0.018584172003659652,13.210606139482042,8.389859411600119,14.99516248134114,0.0034070186101223788,78.16684648651315,92.26658277596766,85.50706707639577,105.78561417511145,59194.0,81.25,13.210606139482042,14.99516248134114,8.389859411600119,78.16684648651315,92.26658277596766,85.50706707639577,105.78561417511145,32.54861821903787,22.62026612077789,19.95716090785155,0.3211086699340882,0.37189384121259933,1.25,1.0,14.25,1,183.0,187.0,0.13477088948787064,66.0,1,best_24h,248.0,4446.0,0.5637593393170071,29.962101910828025,31.756687898089172,0.006914898492087242,15.039171974522294,20.2828025477707,0.00346908187528337,1.0,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,1
187.0,2023/02/01 15:35,4447.75,4455.5,4446.5,4454.25,29649.0,1,1,0,sell,False,22.499502240357657,83.5,39.0,0.019098810612991766,7.325890261424252,14.249475032495445,17.91242016320757,0.004056598610870329,73.70571335445538,89.15813253929878,87.5956523482261,92.28309292144414,29649.0,83.5,7.325890261424252,17.91242016320757,14.249475032495445,73.70571335445538,89.15813253929878,87.5956523482261,92.28309292144414,36.56633221850613,17.05685618729097,22.89658382864422,0.14614130740261932,0.20240638704599126,1.25,1.25,6.5,1,188.0,188.0,0.18521636639164843,61.0,1,best_24h,248.0,4446.0,0.5637593393170071,29.962101910828025,31.756687898089172,0.006914898492087242,15.039171974522294,20.2828025477707,0.00346908187528337,1.0,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,1
188.0,2023/02/01 15:40,4454.5,4470.0,4454.0,4466.0,50938.0,1,1,0,sell,False,22.499502240357657,98.0,40.0,0.02241537053979872,7.881070245948592,15.23460881323902,19.175143936213317,0.004338899139050214,76.95703018036784,90.02294746606172,88.40475072083797,93.25934095650922,50938.0,98.0,7.881070245948592,19.175143936213317,15.23460881323902,76.95703018036784,90.02294746606172,88.40475072083797,93.25934095650922,41.06382978723404,15.74468085106383,24.444634154420573,0.2581658996520373,0.35922766052986077,4.0,0.5,11.5,1,189.0,189.0,0.44782803403493054,60.0,1,best_24h,248.0,4446.0,0.5637593393170071,29.962101910828025,31.756687898089172,0.006914898492087242,15.039171974522294,20.2828025477707,0.00346908187528337,1.0,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,1
189.0,2023/02/01 15:45,4465.75,4472.25,4458.75,4461.0,42027.0,1,1,0,sell,False,22.499502240357657,100.25,41.0,0.022930009149130834,6.899948900267148,16.097102425772412,19.547076875905987,0.00441997400436587,72.83011345038057,85.19645773099766,87.33531972422453,80.91873374454391,42027.0,100.25,6.899948900267148,19.547076875905987,16.097102425772412,72.83011345038057,85.19645773099766,87.33531972422453,80.91873374454391,45.03990877993159,6.385404789053592,28.06761008035601,-0.10636511224318423,0.3027754415475189,6.5,2.25,4.75,0,190.0,379.0,0.3362474781439139,59.0,1,best_24h,248.0,4446.0,0.5637593393170071,29.962101910828025,31.756687898089172,0.006914898492087242,15.039171974522294,20.2828025477707,0.00346908187528337,1.0,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,1
248.0,2023/02/01 21:40,4448.75,4448.75,4445.75,4446.0,1133.0,1p,1p,1,buy,False,1.121440225406542,13.0,19.0,0.0029156153630501822,-1.0008785326671772,-1.550863626107938,-2.0513028924415266,-0.00046075777571737993,32.953542999895234,17.56206552306116,24.03277087745814,4.620654814267198,1133.0,13.0,-1.0008785326671772,-2.0513028924415266,-1.550863626107938,32.953542999895234,17.56206552306116,24.03277087745814,4.620654814267198,11.805555555555555,44.44444444444444,32.363380494053146,-0.061815116605788145,0.06748017769780126,0.0,0.25,2.75,0,1198.0,1213.0,1.5463337831758885,196.0,1,best_24h,444.0,4514.75,0.5637593393170071,29.962101910828025,31.756687898089172,0.006914898492087242,15.039171974522294,20.2828025477707,0.00346908187528337,1.2769830949284786,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,0
283.0,2023/02/02 00:35,4453.75,4453.75,4452.25,4453.5,675.0,2,2,1,buy,False,8280.576840563497,25.2921875,35.994375,0.005813145185663146,-0.44930232255952474,0.9556642202128207,0.7310130589330583,0.00016414146738681984,49.862511194380296,29.188538710966675,41.01344575892408,5.538724615051876,675.0,5.75,-0.44930232255952474,0.7310130589330583,0.9556642202128207,49.862511194380296,29.188538710966675,41.01344575892408,5.538724615051876,27.906976744186046,27.906976744186046,32.42201784782332,-0.005613247263541959,0.033690830478971305,0.0,1.25,0.25,0,1198.0,1213.0,1.3753227798360839,161.0,1,best_24h,444.0,4514.75,0.46938775510204084,12.25,27.0,0.002755440589326885,5.75,10.0,0.0012898160610139075,1.2769830949284786,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,0
319.0,2023/02/02 03:35,4466.75,4470.0,4465.0,4466.25,4000.0,1p,1p,0,sell,False,3.791840834473242,17.75,37.0,0.003986748273344938,2.61597936558985,0.531140867250486,1.839130550045411,0.00041271483429991974,78.62189470300414,75.64460618986882,62.32249136744484,102.28883583471679,4000.0,17.75,2.61597936558985,1.839130550045411,0.531140867250486,78.62189470300414,75.64460618986882,62.32249136744484,102.28883583471679,42.93785310734463,8.47457627118644,22.2209406091451,-0.011193821010802038,0.11198208286674133,3.25,1.25,0.5,0,1184.0,1261.0,0.2686817800167926,47.0,1,best_24h,366.0,4454.25,0.5637593393170071,29.962101910828025,31.756687898089172,0.006914898492087242,15.039171974522294,20.2828025477707,0.00346908187528337,1.2769830949284786,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,1
338.0,2023/02/02 05:10,4463.25,4464.75,4463.0,4463.25,1108.0,2,2,0,sell,False,8280.576840563497,25.2921875,35.994375,0.005813145185663146,-0.14844194557856705,1.1453347675129983,1.0711137947237148,0.00024011430170640727,57.860443023380924,76.62792323507814,62.50113708222037,104.88149554079371,1108.0,8.75,-0.14844194557856705,1.0711137947237148,1.1453347675129983,57.860443023380924,76.62792323507814,62.50113708222037,104.88149554079371,16.55629139072848,27.81456953642384,36.03337232544842,0.0,0.03921129285234148,1.5,0.25,0.0,0,1184.0,1261.0,0.20164678205343642,28.0,1,best_24h,366.0,4454.25,0.625,14.0,12.0,0.003131991051454139,8.75,9.0,0.0019636445242369838,1.2769830949284786,0.5007400679986359,35.450949367088604,35.120253164556964,0.008169145175117087,14.869066455696203,25.28006329113924,0.003439085384916428,1.870253164556962,0.0022470886154838565,15.024390243902438,15.302439024390244,0.0034860502563489825,1
