klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_zs_cnt,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,direction_encoded
1313.0,2023/06/12 04:00,431.34,431.68,431.01,431.59,15281.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.21948179193557477,0.020943040418545857,0.13068393638633324,0.00030383016474775726,90.4783854833781,84.47142056496091,78.77891325171316,95.8564351914564,15281.0,2.079999999999984,0.21948179193557477,0.13068393638633324,0.020943040418545857,90.4783854833781,84.47142056496091,78.77891325171316,95.8564351914564,87.55980861243572,5.2631578947372715,25.827226649976602,0.05795891871841239,0.15544882949351893,0.09000000000003183,0.3299999999999841,0.25,1,1314.0,1324.0,0.29657777056928397,78.0,1,best_24h,1391.0,430.31,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.9006410256410251,3.1200000000000045,27.0,0.007222389407162213,2.079999999999984,44.0,0.0048417132216014526,1.0,1
1324.0,2023/06/12 05:00,431.57,431.73,431.57,431.73,1158.0,1,1,0,sell,False,1.0821312603348687,2.1299999999999955,55.0,0.0049581005586592074,0.11338170476635034,0.35076973848945603,0.4074605908726312,0.0009456171192542,78.66583788660816,83.3543054519303,77.68040941717857,94.70209752143376,1158.0,2.1299999999999955,0.11338170476635034,0.4074605908726312,0.35076973848945603,78.66583788660816,83.3543054519303,77.68040941717857,94.70209752143376,65.634674922601,12.383900928791578,50.797608500911565,0.03707393933777255,0.03707393933777255,0.0,0.0,0.160000000000025,1,2115.0,2173.0,0.32890927199870656,67.0,1,best_24h,1391.0,430.31,1.0,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,1
1324.0,2023/06/12 05:00,431.57,431.73,431.57,431.73,1158.0,1p,1p,0,sell,False,1.7395574443391175,2.1299999999999955,55.0,0.0049581005586592074,0.11277996541641233,0.35171032141947967,0.40810030412768583,0.0009471031446872342,78.7589636930536,83.35430545193032,77.68040941717865,94.70209752143364,1158.0,2.1299999999999955,0.11277996541641233,0.40810030412768583,0.35171032141947967,78.7589636930536,83.35430545193032,77.68040941717865,94.70209752143364,65.634674922601,12.383900928791578,50.70794551347689,0.03707393933777255,0.03707393933777255,0.0,0.0,0.160000000000025,1,2030.0,2230.0,0.32890927199870656,67.0,1,best_24h,1391.0,430.31,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,1
1324.0,2023/06/12 05:00,431.57,431.73,431.57,431.73,1158.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.11337957924457887,0.350773059623798,0.40746284924608744,0.0009456223653469049,78.6658473767161,83.3543054519303,77.68040941717857,94.70209752143376,1158.0,2.1299999999999955,0.11337957924457887,0.40746284924608744,0.350773059623798,78.6658473767161,83.3543054519303,77.68040941717857,94.70209752143376,65.634674922601,12.383900928791578,50.798914352346046,0.03707393933777255,0.03707393933777255,0.0,0.0,0.160000000000025,1,1325.0,2129.0,0.32890927199870656,67.0,1,best_24h,1391.0,430.31,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.9166666666666697,3.1200000000000045,27.0,0.007222389407162213,2.1299999999999955,55.0,0.0049581005586592074,1.0,1
1348.0,2023/06/12 07:00,430.7,430.89,430.61,430.87,4768.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,-0.03800483004160812,-0.082047667687778,-0.10105008270858207,-0.00023453248548848958,50.38568910171833,57.225249623360796,36.08571354500329,99.5043217800758,4768.0,0.45999999999997954,-0.03800483004160812,-0.10105008270858207,-0.082047667687778,50.38568910171833,57.225249623360796,36.08571354500329,99.5043217800758,19.140625000001613,29.6875000000016,50.24924611792098,0.03947062920826931,0.0650240356703218,0.01999999999998181,0.08999999999997499,0.17000000000001592,1,1349.0,1349.0,0.129969596397986,43.0,1,best_24h,1391.0,430.31,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.6474358974358907,3.1200000000000045,27.0,0.007222389407162213,0.45999999999997954,9.0,0.0010686987431173002,2.0,1
1349.0,2023/06/12 07:05,430.91,430.98,430.91,430.98,8045.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.010104055448556193,-0.08078466075670848,-0.07573263303243039,-0.00017576817503155484,53.8477051558583,71.48349974890719,47.88497561297125,118.68054802077906,8045.0,0.5500000000000114,0.010104055448556193,-0.07573263303243039,-0.08078466075670848,53.8477051558583,71.48349974890719,47.88497561297125,118.68054802077906,23.1075697211183,29.880478087650864,47.57301103001338,0.016244691466894057,0.016244691466894057,0.0,0.0,0.06999999999999318,1,1350.0,1350.0,0.1554596500997763,42.0,1,best_24h,1391.0,430.31,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.6762820512820547,3.1200000000000045,27.0,0.007222389407162213,0.5500000000000114,10.0,0.0012777919754664204,2.0,1
1350.0,2023/06/12 07:10,430.97,430.99,430.88,430.96,13232.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.038648391677729516,-0.0759536117969923,-0.05662941595812754,-0.00013142933031149673,53.12190386024167,79.02821551887733,58.26605558160661,120.55253539341876,13232.0,0.5600000000000023,0.038648391677729516,-0.05662941595812754,-0.0759536117969923,53.12190386024167,79.02821551887733,58.26605558160661,120.55253539341876,24.166666666669173,30.00000000000213,44.9441695828145,-0.002320347123940819,0.025529149647236734,0.01999999999998181,0.07999999999998408,0.010000000000047748,0,1351.0,1351.0,0.15082606274363683,41.0,1,best_24h,1391.0,430.31,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.67948717948718,3.1200000000000045,27.0,0.007222389407162213,0.5600000000000023,11.0,0.0013010245568385156,2.0,1
1351.0,2023/06/12 07:15,430.97,431.05,430.97,430.97,7532.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.05717467851264141,-0.06880677698291213,-0.04021943772659142,-9.334240846896579e-05,53.45968434279835,81.34044777281967,65.95751964534429,112.10630402777042,7532.0,0.6200000000000045,0.05717467851264141,-0.04021943772659142,-0.06880677698291213,53.45968434279835,81.34044777281967,65.95751964534429,112.10630402777042,26.556016597512517,29.875518672200695,42.15403982269739,0.0,0.018562776991434226,0.07999999999998408,0.0,0.0,0,1352.0,1353.0,0.15314291017936862,40.0,1,best_24h,1391.0,430.31,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.6987179487179499,3.1200000000000045,27.0,0.007222389407162213,0.6200000000000045,12.0,0.0014404200450712184,2.0,1
1353.0,2023/06/12 07:25,431.02,431.14,431.02,431.11,6008.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.09014643202226805,-0.048838884465284296,-0.0037656684541502727,-8.738973167973938e-06,58.28972414437488,87.72012325256766,77.20425756630877,108.75185462508546,6008.0,0.7099999999999795,0.09014643202226805,-0.0037656684541502727,-0.048838884465284296,58.28972414437488,87.72012325256766,77.20425756630877,108.75185462508546,27.192982456140875,27.192982456143366,36.45238597281032,0.020880701591580862,0.02784093545543236,0.029999999999972715,0.0,0.09000000000003183,1,1354.0,1354.0,0.1855674885760041,38.0,1,best_24h,1391.0,430.31,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.7275641025640956,3.1200000000000045,27.0,0.007222389407162213,0.7099999999999795,14.0,0.0016495132774202066,2.0,1
1354.0,2023/06/12 07:30,431.09,431.26,431.09,431.18,15529.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.10812595843281267,-0.03532313966118271,0.018739839555223625,4.3487423152259596e-05,60.51878013220359,87.71085139914834,80.70645551058863,101.71964317626777,15529.0,0.8299999999999841,0.10812595843281267,0.018739839555223625,-0.03532313966118271,60.51878013220359,87.71085139914834,80.70645551058863,101.71964317626777,34.741784037559185,15.023474178406138,36.67883279685443,0.020877311002350282,0.03943492078220694,0.07999999999998408,0.0,0.09000000000003183,1,1355.0,1371.0,0.2017718818127011,37.0,1,best_24h,1391.0,430.31,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.7660256410256355,3.1200000000000045,27.0,0.007222389407162213,0.8299999999999841,15.0,0.0019283042538856122,2.0,1
1371.0,2023/06/12 08:55,431.23,431.36,431.17,431.26,8420.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.051360605098933136,0.022758213547654896,0.048438516097121465,0.00011238032426886337,59.22154374062311,76.66424566412525,64.05006721482974,101.89260256271626,8420.0,0.9300000000000068,0.051360605098933136,0.048438516097121465,0.022758213547654896,59.22154374062311,76.66424566412525,64.05006721482974,101.89260256271626,15.29803857291237,29.503360104900317,42.15958176182686,0.006956844375384994,0.04406614560382163,0.10000000000002274,0.060000000000002274,0.029999999999972715,1,1372.0,2129.0,0.2202847470203563,20.0,1,best_24h,1391.0,430.31,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.7980769230769248,3.1200000000000045,27.0,0.007222389407162213,0.9300000000000068,32.0,0.0021606300676068274,2.0,1
1371.0,2023/06/12 08:55,431.23,431.36,431.17,431.26,8420.0,2,2,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.05134448925199683,0.022783394701132068,0.048455639327130484,0.00011242005567741797,59.224360046474835,76.66424566412525,64.05006721482974,101.89260256271626,8420.0,0.9300000000000068,0.05134448925199683,0.048455639327130484,0.022783394701132068,59.224360046474835,76.66424566412525,64.05006721482974,101.89260256271626,15.29803857291237,29.503360104900317,42.15678785104957,0.006956844375384994,0.04406614560382163,0.10000000000002274,0.060000000000002274,0.029999999999972715,1,2030.0,2230.0,0.2202847470203563,20.0,1,best_24h,1391.0,430.31,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.7153846153846144,1.3000000000000114,17.0,0.0030111412225233627,0.9300000000000068,32.0,0.0021606300676068274,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,1
1391.0,2023/06/12 10:35,430.515,430.52,430.17,430.31,771329.0,1p,1p,1,buy,False,0.5550911447401558,1.1899999999999977,21.0,0.002758716617210677,-0.08472887464001858,-0.09267271716876145,-0.13503715448877074,-0.0003134594251415971,37.96844538451978,33.29252192351547,39.66914260986415,20.53928055081812,771329.0,1.1899999999999977,-0.08472887464001858,-0.13503715448877074,-0.09267271716876145,37.96844538451978,33.29252192351547,39.66914260986415,20.53928055081812,12.042702773075693,22.29690144512409,31.769023287080927,-0.04761738847658829,0.08136318199780689,0.0049999999999954525,0.13999999999998636,0.20499999999998408,0,2030.0,2322.0,1.5802560944435433,220.0,1,best_24h,1611.0,437.11,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,0
1402.0,2023/06/12 11:30,430.65,430.97,430.645,430.96,594650.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.09894580311421372,-0.08997210473073107,-0.04049920317362421,-9.403246155655771e-05,56.81123535293519,77.91204127305566,65.96704720654063,101.80202940608575,594650.0,0.8000000000000114,0.09894580311421372,-0.04049920317362421,-0.08997210473073107,56.81123535293519,77.91204127305566,65.96704720654063,101.80202940608575,19.43231441047988,7.205240174672077,27.03545601247321,0.07198420991524493,0.07546819305925889,0.010000000000047748,0.0049999999999954525,0.3100000000000023,1,1403.0,1403.0,-0.6543530722108765,78.0,1,best_24h,1480.0,433.78,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.6730769230769293,3.1200000000000045,27.0,0.007222389407162213,0.8000000000000114,12.0,0.0018597298742357936,3.0,1
1403.0,2023/06/12 11:35,430.96,431.07,430.86,430.98,437903.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.12564814490403495,-0.0742660866177267,-0.011442014165709224,-2.6565159937253193e-05,57.25593427542801,81.16510514094246,71.0330665180079,101.42918238681159,437903.0,0.8999999999999773,0.12564814490403495,-0.011442014165709224,-0.0742660866177267,57.25593427542801,81.16510514094246,71.0330665180079,101.42918238681159,20.77625570776185,7.53424657534211,28.445365836467097,0.004640801930582573,0.04873972984263555,0.08999999999997499,0.0999999999999659,0.020000000000038654,1,1404.0,1404.0,-0.6496821198199346,77.0,1,best_24h,1480.0,433.78,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.7051282051282004,3.1200000000000045,27.0,0.007222389407162213,0.8999999999999773,13.0,0.0020921961085151853,3.0,1
1404.0,2023/06/12 11:40,430.97,431.18,430.9632,431.14,430028.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.15757376394074177,-0.05456936612513398,0.024217515845236903,5.6222196424923654e-05,60.738776456207745,85.85610183999263,75.9740782920028,105.62014893597231,430028.0,1.009999999999991,0.15757376394074177,0.024217515845236903,-0.05456936612513398,60.738776456207745,85.85610183999263,75.9740782920028,105.62014893597231,24.103218488585867,7.798100099248131,30.064347641798893,0.03944590110679608,0.05030591939173339,0.040000000000020464,0.006800000000055206,0.16999999999995907,1,1405.0,1405.0,-0.6123301015911273,76.0,1,best_24h,1480.0,433.78,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.7403846153846151,3.1200000000000045,27.0,0.007222389407162213,1.009999999999991,14.0,0.002347908966222635,3.0,1
1405.0,2023/06/12 11:45,431.14,431.21,430.91,430.98,535325.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.1498971909343899,-0.03583221725833524,0.039116378208859715,9.080701833034656e-05,55.838958350995874,81.75847402359815,77.90221020253458,89.47100166572531,535325.0,1.0399999999999636,0.1498971909343899,0.039116378208859715,-0.03583221725833524,55.838958350995874,81.75847402359815,77.90221020253458,89.47100166572531,24.39141039743602,2.9460997656497194,33.52021324311261,-0.03711091524793992,0.06962010628668504,0.06999999999999318,0.06999999999999318,0.15999999999996817,0,1406.0,1410.0,-0.6496821198199346,75.0,1,best_24h,1480.0,433.78,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.7499999999999909,3.1200000000000045,27.0,0.007222389407162213,1.0399999999999636,15.0,0.002417648836506413,3.0,1
1410.0,2023/06/12 12:10,431.19,431.22,431.03,431.075,343814.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.10690425548929244,0.039235376592233334,0.09268750433687956,0.00021512401273128813,55.98268600807557,79.79513513398516,78.91274747133237,81.55991045929073,343814.0,1.0500000000000114,0.10690425548929244,0.09268750433687956,0.039235376592233334,55.98268600807557,79.79513513398516,78.91274747133237,81.55991045929073,19.0513004583371,4.229940913357157,43.8353888226715,-0.026670377327862215,0.044080458436780406,0.03000000000002956,0.045000000000015916,0.1150000000000091,0,1411.0,1413.0,-0.6275010149045953,70.0,1,best_24h,1480.0,433.78,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.7532051282051344,3.1200000000000045,27.0,0.007222389407162213,1.0500000000000114,20.0,0.002440895459934471,3.0,1
1413.0,2023/06/12 12:25,431.09,431.25,431.0695,431.17,351358.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.07389925995600535,0.07001593066585464,0.10696556064385732,0.0002482312572100459,58.30188530819854,76.57065349128723,76.71167286195056,76.28861474996057,351358.0,1.079999999999984,0.07389925995600535,0.10696556064385732,0.07001593066585464,58.30188530819854,76.57065349128723,76.71167286195056,76.28861474996057,19.90413804122327,3.2976513820086297,49.74127541418043,0.01855760977986985,0.04187259827011537,0.07999999999998408,0.020499999999969987,0.08000000000004093,1,1414.0,1414.0,-0.6053296843472311,67.0,1,best_24h,1480.0,433.78,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.7628205128205102,3.1200000000000045,27.0,0.007222389407162213,1.079999999999984,23.0,0.002510635330218249,3.0,1
1414.0,2023/06/12 12:30,431.18,431.315,431.1733,431.3,321333.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.08244914632899542,0.08032207395697907,0.12154664712147678,0.00028205021338238825,61.46881663211494,83.39033665095806,78.93789412495306,92.29522170296806,321333.0,1.1449999999999818,0.08244914632899542,0.12154664712147678,0.08032207395697907,61.46881663211494,83.39033665095806,78.93789412495306,92.29522170296806,22.89565651522987,3.4348477284060626,51.467594736268204,0.02783060438795968,0.03286381601087414,0.014999999999986358,0.006700000000023465,0.12000000000000455,1,1415.0,1415.0,-0.5750057964293905,66.0,1,best_24h,1480.0,433.78,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.7836538461538428,3.1200000000000045,27.0,0.007222389407162213,1.1449999999999818,24.0,0.0026617383824998997,3.0,1
1415.0,2023/06/12 12:35,431.3,431.47,431.29,431.4136,507730.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.09652074016453144,0.0923871664775455,0.14064753655981121,0.00032634743761738005,64.03905269128833,86.07840625215127,81.31806483401913,95.59908908841558,507730.0,1.3000000000000114,0.09652074016453144,0.14064753655981121,0.0923871664775455,64.03905269128833,86.07840625215127,81.31806483401913,95.59908908841558,28.920912677993027,3.5409161091082284,53.37591827651812,0.026338975191273505,0.04173525933826586,0.056400000000053296,0.009999999999990905,0.11359999999996262,1,1416.0,1416.0,-0.5485223460734662,65.0,1,best_24h,1480.0,433.78,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.8333333333333394,3.1200000000000045,27.0,0.007222389407162213,1.3000000000000114,25.0,0.0030220610456331482,3.0,1
1416.0,2023/06/12 12:40,431.4191,431.54,431.34,431.42,412564.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.0994130796498745,0.1048138014337798,0.15452034125871705,0.00035850936820045674,64.18400462596023,83.44621022870678,82.02744663224834,86.28373742162364,412564.0,1.3700000000000045,0.0994130796498745,0.15452034125871705,0.1048138014337798,64.18400462596023,83.44621022870678,82.02744663224834,86.28373742162364,25.198064169208195,3.6995877397368466,54.877298136984514,0.00020861385135740516,0.04636713497474046,0.12000000000000455,0.07910000000003947,0.0009000000000014552,1,1417.0,1420.0,-0.547030735709971,64.0,1,best_24h,1480.0,433.78,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.8557692307692346,3.1200000000000045,27.0,0.007222389407162213,1.3700000000000045,26.0,0.003184787409628762,3.0,1
1420.0,2023/06/12 13:00,431.45,431.6,431.415,431.505,450979.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.06884729273748891,0.14382103044089617,0.17824467680964062,0.0004134425501724709,65.94403659745343,81.40920425962992,80.6150187645662,82.99757524975735,450979.0,1.4300000000000068,0.06884729273748891,0.17824467680964062,0.14382103044089617,65.94403659745343,81.40920425962992,80.6150187645662,82.99757524975735,25.03919282872002,3.215821843466924,57.345967786747906,0.012747711206398615,0.04288214364359196,0.09500000000002728,0.03499999999996817,0.05500000000000682,1,1421.0,1429.0,-0.5272244817557101,60.0,1,best_24h,1480.0,433.78,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.8750000000000046,3.1200000000000045,27.0,0.007222389407162213,1.4300000000000068,30.0,0.0033242671501964496,3.0,1
1429.0,2023/06/12 13:45,431.49,431.74,431.48,431.62,568374.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,-0.00853476516694468,0.13200749258249664,0.1277401099990243,0.0002961998400973004,64.93399019726351,57.10719165753224,47.99349619245311,75.3345825876905,568374.0,1.5699999999999932,-0.00853476516694468,0.1277401099990243,0.13200749258249664,64.93399019726351,57.10719165753224,47.99349619245311,75.3345825876905,23.11644464016854,14.495944805313036,42.853868137944865,0.03012816055991922,0.06025771762306269,0.12000000000000455,0.009999999999990905,0.12999999999999545,1,1430.0,1431.0,-0.5004402020295556,51.0,1,best_24h,1480.0,433.78,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.9198717948717949,3.1200000000000045,27.0,0.007222389407162213,1.5699999999999932,39.0,0.003649719878187677,3.0,1
1431.0,2023/06/12 13:55,431.61,431.83,431.6,431.79,441680.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.03532438941453464,0.13717106144332852,0.15483325615059584,0.0003589703225189246,69.24793401922716,73.96563696245043,60.19310619980458,101.51069848774212,441680.0,1.6599999999999682,0.03532438941453464,0.15483325615059584,0.13717106144332852,69.24793401922716,73.96563696245043,60.19310619980458,101.51069848774212,27.557823382620782,13.22209393273575,40.606902864599185,0.04170431639674864,0.05329008341055638,0.03999999999996362,0.009999999999990905,0.18000000000000682,1,1432.0,1432.0,-0.46087218323721074,49.0,1,best_24h,1480.0,433.78,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.9487179487179408,3.1200000000000045,27.0,0.007222389407162213,1.6599999999999682,41.0,0.003858939489039143,3.0,1
1432.0,2023/06/12 14:00,431.785,431.86,431.65,431.71,690744.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.039150562032404745,0.14206488169737913,0.1616401627135815,0.0003747269623357303,65.01530181902669,75.50090083210807,65.29570441057241,95.9112936751794,690744.0,1.6899999999999977,0.039150562032404745,0.1616401627135815,0.14206488169737913,65.01530181902669,75.50090083210807,65.29570441057241,95.9112936751794,27.384770622365323,12.793253810948787,40.300492552095626,-0.017369755781244247,0.048650527047384776,0.07499999999998863,0.060000000000002274,0.07500000000004547,0,1433.0,1438.0,-0.47948854555141024,48.0,1,best_24h,1480.0,433.78,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.9583333333333348,3.1200000000000045,27.0,0.007222389407162213,1.6899999999999977,42.0,0.003928679359323053,3.0,1
