klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_zs_cnt,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,feat_break_bi_amp,feat_break_bi_klu_cnt,feat_break_bi_amp_rate,feat_bi_amp,feat_bi_klu_cnt,feat_bi_amp_rate,feat_level,feat_bsp_type,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,direction_encoded
1256.0,2022/05/10 13:40,400.67,401.82,400.56,401.3285,1324946.0,2,2,0,sell,False,0.6216696269982243,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,1.355036573058813,-0.3082024924983254,0.36931579403108117,0.0009277373406410329,66.60343196425171,88.97682056683081,80.12481210551545,106.68083748946151,1324946.0,7.0,11.259999999999991,37.0,0.027728526398739142,7.0,15.0,0.017729598297958563,2.0,2.0,1.355036573058813,0.36931579403108117,-0.3082024924983254,66.60343196425171,88.97682056683081,80.12481210551545,106.68083748946151,44.500735973710334,8.75409349718708,26.62653253401493,0.16434971422866787,0.31455961653684616,0.4914999999999736,0.11000000000001364,0.6585000000000036,1,1257.0,1257.0,3.0793975508841243,286.0,1,best_24h,1542.0,388.97,0.6216696269982243,11.259999999999991,37.0,0.027728526398739142,7.0,15.0,0.017729598297958563,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
1257.0,2022/05/10 13:45,401.35,402.55,401.29,402.445,1120593.0,2,2,0,sell,False,0.6865008880994693,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,1.5499581957288926,-0.1144577180322138,0.6605213798322325,0.001657912541044976,70.04280261128743,92.10857805230572,84.11940075444554,108.0869326480261,1120593.0,7.730000000000018,11.259999999999991,37.0,0.027728526398739142,7.730000000000018,16.0,0.019578542120460004,2.0,2.0,1.5499581957288926,0.6605213798322325,-0.1144577180322138,70.04280261128743,92.10857805230572,84.11940075444554,108.0869326480261,47.87347483976704,8.611613105994877,29.689520647454863,0.2728292014451153,0.3139873906651028,0.10500000000001819,0.060000000000002274,1.0949999999999704,1,1258.0,1258.0,3.3482836163947787,285.0,1,best_24h,1542.0,388.97,0.6865008880994693,11.259999999999991,37.0,0.027728526398739142,7.730000000000018,16.0,0.019578542120460004,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
1258.0,2022/05/10 13:50,402.45,402.67,401.6802,402.36,1056467.0,2,2,0,sell,False,0.6971580817051536,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,1.5821178982400863,0.083307019247797,0.8743659683678402,0.0021930512585812355,69.45634858666793,93.16624635247574,87.13501595378892,105.22870714984936,1056467.0,7.850000000000023,11.259999999999991,37.0,0.027728526398739142,7.850000000000023,17.0,0.01988247809128216,2.0,2.0,1.5821178982400863,0.8743659683678402,0.083307019247797,69.45634858666793,93.16624635247574,87.13501595378892,105.22870714984936,47.122392560944874,8.76419383581962,32.47139685693884,-0.022363026462908435,0.2464149340694419,0.22000000000002728,0.6798000000000002,0.08999999999997499,0,1259.0,1259.0,3.327865593001289,284.0,1,best_24h,1542.0,388.97,0.6971580817051536,11.259999999999991,37.0,0.027728526398739142,7.850000000000023,17.0,0.01988247809128216,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
1259.0,2022/05/10 13:55,402.35,403.14,402.06,403.07,865632.0,2,2,0,sell,False,0.738898756660746,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,1.6084398364213495,0.28436199880046564,1.0885819170111404,0.0027281237108463933,71.59568408048293,95.11272484104445,89.79425224954076,105.74967002405185,865632.0,8.319999999999993,11.259999999999991,37.0,0.027728526398739142,8.319999999999993,18.0,0.021072893977002162,2.0,2.0,1.6084398364213495,1.0885819170111404,0.28436199880046564,71.59568408048293,95.11272484104445,89.79425224954076,105.74967002405185,44.619852906731566,8.984869068252896,34.900391537192874,0.17894867652540583,0.26861662438441625,0.06999999999999318,0.29000000000002046,0.7199999999999704,1,1260.0,1260.0,3.498151685811389,283.0,1,best_24h,1542.0,388.97,0.738898756660746,11.259999999999991,37.0,0.027728526398739142,8.319999999999993,18.0,0.021072893977002162,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
1260.0,2022/05/10 14:00,403.1,403.26,402.28,402.96,1251358.0,2,2,0,sell,False,0.7495559502664303,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,1.521411723047075,0.47451194665627405,1.2352178081798115,0.003093350367374623,70.7683780253337,95.3451685160035,91.644557671695,102.74639020462052,1251358.0,8.439999999999998,11.259999999999991,37.0,0.027728526398739142,8.439999999999998,19.0,0.02137682994782432,2.0,2.0,1.521411723047075,1.2352178081798115,0.47451194665627405,70.7683780253337,95.3451685160035,91.644557671695,102.74639020462052,46.605168717936266,6.108046918278201,37.88992279744718,-0.03473083602084922,0.2436114149348758,0.15999999999996817,0.6800000000000068,0.1400000000000432,0,1261.0,2125.0,3.471808616239814,282.0,1,best_24h,1542.0,388.97,0.7495559502664303,11.259999999999991,37.0,0.027728526398739142,8.439999999999998,19.0,0.02137682994782432,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
1265.0,2022/05/10 14:25,401.07,401.249,399.88,400.7052,1421053.0,2,2,1,buy,False,0.4004739336492887,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.19683642074394503,0.9614735941549831,1.0598918045269556,0.0026493984449418267,53.71146211259419,49.057789921365746,68.9813034684843,9.210762827128633,1421053.0,3.3799999999999955,8.439999999999998,19.0,0.02137682994782432,3.3799999999999955,6.0,0.00838168923275305,2.0,2.0,0.19683642074394503,1.0598918045269556,0.9614735941549831,53.71146211259419,49.057789921365746,68.9813034684843,9.210762827128633,32.31129564569376,15.703183221547693,40.83575304627457,-0.0909566908519716,0.34235270581175054,0.17900000000003047,0.8251999999999953,0.36480000000000246,0,2110.0,2163.0,0.8721623777280649,110.0,1,best_24h,1375.0,404.2,0.4004739336492887,8.439999999999998,19.0,0.02137682994782432,3.3799999999999955,6.0,0.00838168923275305,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
1273.0,2022/05/10 15:05,401.58,402.78,401.37,401.54,916773.0,2s,2s,0,sell,False,0.7069271758436932,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,-0.22678753640050386,0.7911066885929026,0.6777129203926506,0.001691499290317223,55.977837510012414,55.51132760930305,51.42825784720824,63.677467133492655,916773.0,2.8999999999999773,11.259999999999991,37.0,0.027728526398739142,2.8999999999999773,9.0,0.007252175652695752,1.0,2.5,-0.22678753640050386,0.6777129203926506,0.7911066885929026,55.977837510012414,55.51132760930305,51.42825784720824,63.677467133492655,11.515251634971174,16.325420039452954,32.04167508089025,-0.009960655411116993,0.3512968084311155,1.1999999999999886,0.17000000000001592,0.03999999999996362,0,1274.0,2125.0,3.130447776062159,269.0,1,best_24h,1542.0,388.97,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.7069271758436932,11.259999999999991,37.0,0.027728526398739142,2.8999999999999773,9.0,0.007252175652695752,1.0,1
1278.0,2022/05/10 15:30,399.77,399.79,398.77,399.39,1514605.0,1,1,1,buy,False,0.5156572470927955,4.009999999999991,6.0,0.009955807140374376,1.0,-0.6978953212678503,0.5325246166039362,0.1835769559700111,0.00045825525580482987,42.01599336095889,27.03870221699982,39.12492593822009,2.8662547745592803,1514605.0,4.009999999999991,4.009999999999991,6.0,0.009955807140374376,4.009999999999991,6.0,0.009955807140374376,1.0,1.0,-0.6978953212678503,0.1835769559700111,0.5325246166039362,42.01599336095889,27.03870221699982,39.12492593822009,2.8662547745592803,11.71862793095876,21.614358183769102,29.742164638251232,-0.09505465642744465,0.25578654362164627,0.020000000000038654,0.6200000000000045,0.37999999999999545,0,1279.0,1279.0,1.204336613335337,97.0,1,best_24h,1375.0,404.2,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
1279.0,2022/05/10 15:35,399.38,399.68,398.26,398.72,1248044.0,1,1,1,buy,False,0.6231899862510104,4.519999999999982,7.0,0.011222007050995537,1.0,-0.8434311320505683,0.4270957250976152,0.0053801590723310255,1.3434929385443747e-05,38.538053780539016,21.418131861480987,33.22266124597372,-2.190926907504476,1248044.0,4.519999999999982,4.519999999999982,7.0,0.011222007050995537,4.519999999999982,7.0,0.011222007050995537,1.0,1.0,-0.8434311320505683,0.0053801590723310255,0.4270957250976152,38.538053780539016,21.418131861480987,33.22266124597372,-2.190926907504476,11.687583111701842,19.167636303191493,29.349326038549385,-0.16525614702788527,0.35655099683624164,0.30000000000001137,0.4600000000000364,0.6599999999999682,0,1280.0,1280.0,1.3743980738362664,96.0,1,best_24h,1375.0,404.2,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
1280.0,2022/05/10 15:40,398.7,398.86,398.2,398.41,1292436.0,1,1,1,buy,False,0.6929097849971346,4.579999999999984,8.0,0.01137097174636274,1.0,-0.93779055707364,0.30987190546341015,-0.15902337307340986,-0.0003972519053104464,37.011488018662654,15.80713885379691,27.417487115248115,-7.413557669105501,1292436.0,4.579999999999984,4.579999999999984,8.0,0.01137097174636274,4.579999999999984,8.0,0.01137097174636274,1.0,1.0,-0.93779055707364,-0.15902337307340986,0.30987190546341015,37.011488018662654,15.80713885379691,27.417487115248115,-7.413557669105501,11.779364647246993,19.632274412078814,29.0386598929388,-0.07273639327814488,0.16574585635359745,0.160000000000025,0.21000000000003638,0.2899999999999636,0,1281.0,1281.0,1.4532767751813367,95.0,1,best_24h,1375.0,404.2,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
1281.0,2022/05/10 15:45,398.42,399.66,398.08,399.09,1939862.0,1p,1p,1,buy,False,1.0315262053207452,4.699999999999989,9.0,0.011668901137097147,0.0,-0.48939892936556384,-0.656627517278565,-0.901326981961347,-0.002247906000168053,33.15940084830302,17.682934019044776,24.04704485235351,4.954712352427308,1939862.0,4.699999999999989,4.699999999999989,9.0,0.011668901137097147,4.699999999999989,0.0,0.0,1.0,1.0,-0.48939892936556384,-0.901326981961347,-0.656627517278565,33.15940084830302,17.682934019044776,24.04704485235351,4.954712352427308,13.36087455211665,19.031861874359205,11.185250239084443,0.16816424878268135,0.396905144694544,0.57000000000005,0.34000000000003183,0.6699999999999591,1,2226.0,2259.0,1.2804129394372232,94.0,1,best_24h,1375.0,404.2,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
1281.0,2022/05/10 15:45,398.42,399.66,398.08,399.09,1939862.0,1,1,1,buy,False,0.7645622343232209,4.699999999999989,9.0,0.011668901137097147,1.0,-0.8612167033838152,0.1930514726712064,-0.23755687902070122,-0.0005935595530784376,42.10195821496356,17.701213136545242,24.178729121736126,4.746181166163474,1939862.0,4.699999999999989,4.699999999999989,9.0,0.011668901137097147,4.699999999999989,9.0,0.011668901137097147,1.0,1.0,-0.8612167033838152,-0.23755687902070122,0.1930514726712064,42.10195821496356,17.701213136545242,24.178729121736126,4.746181166163474,13.36087455211665,19.031861874359205,27.604538431954943,0.16816424878268135,0.396905144694544,0.57000000000005,0.34000000000003183,0.6699999999999591,1,1282.0,2212.0,1.2804129394372232,94.0,1,best_24h,1375.0,404.2,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
1281.0,2022/05/10 15:45,398.42,399.66,398.08,399.09,1939862.0,2s,2s,1,buy,False,0.6137440758293848,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,-0.8666709962834231,0.20160595756599795,-0.2317295405757136,-0.0005790078074519587,42.40196957404947,17.701213136573777,24.178729122356668,4.746181165007997,1939862.0,4.699999999999989,8.439999999999998,19.0,0.02137682994782432,4.699999999999989,9.0,0.011668901137097147,1.0,2.5,-0.8666709962834231,-0.2317295405757136,0.20160595756599795,42.40196957404947,17.701213136573777,24.178729122356668,4.746181165007997,13.36087455211665,19.031861874359205,28.199794844499966,0.16816424878268135,0.396905144694544,0.57000000000005,0.34000000000003183,0.6699999999999591,1,2110.0,2163.0,1.2804129394372232,94.0,1,best_24h,1375.0,404.2,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.6137440758293848,8.439999999999998,19.0,0.02137682994782432,4.699999999999989,9.0,0.011668901137097147,1.0,0
1332.0,2022/05/11 04:00,400.57,400.85,400.53,400.7,3126.0,2s,2s,0,sell,False,0.5355239786856159,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.18757306342501023,-0.013373554001186172,0.08041297771131894,0.00020155235579414512,74.32426911200713,48.960643514259964,33.23498945712747,80.41195162852495,3126.0,2.7700000000000387,11.259999999999991,37.0,0.027728526398739142,2.7700000000000387,52.0,0.006958400321543505,2.0,2.5,0.18757306342501023,0.08041297771131894,-0.013373554001186172,74.32426911200713,48.960643514259964,33.23498945712747,80.41195162852495,52.016129032256764,23.99193548387047,28.128303724630463,0.032453753401401865,0.0798941402641625,0.1500000000000341,0.040000000000020464,0.12999999999999545,1,1333.0,1333.0,3.3241826803094563,259.0,1,best_24h,1591.0,387.38,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5355239786856159,11.259999999999991,37.0,0.027728526398739142,2.7700000000000387,52.0,0.006958400321543505,2.0,1
1333.0,2022/05/11 04:05,400.68,400.94,400.68,400.94,1879.0,2s,2s,0,sell,False,0.5435168738898765,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.3819376533855494,0.034368652672007505,0.2253374793647822,0.0005645939267305143,75.94598978802603,65.97376234283996,44.147913752364964,109.62545952378996,1879.0,2.8600000000000136,11.259999999999991,37.0,0.027728526398739142,2.8600000000000136,53.0,0.007184485530546659,2.0,2.5,0.3819376533855494,0.2253374793647822,0.034368652672007505,75.94598978802603,65.97376234283996,44.147913752364964,109.62545952378996,51.67652859960398,23.47140039447704,28.80005405851038,0.0648896875311947,0.0648896875311947,0.0,0.0,0.2599999999999909,1,1334.0,1334.0,3.3820521773831507,258.0,1,best_24h,1591.0,387.38,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5435168738898765,11.259999999999991,37.0,0.027728526398739142,2.8600000000000136,53.0,0.007184485530546659,2.0,1
1334.0,2022/05/11 04:10,401.02,401.37,401.02,401.37,3965.0,2s,2s,0,sell,False,0.5817051509769109,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.5379963359836555,0.10161819466996444,0.3706163626617922,0.0009282085751634923,78.55899498921474,77.31584156189331,55.20388968887441,121.5397453079311,3965.0,3.2900000000000205,11.259999999999991,37.0,0.027728526398739142,3.2900000000000205,54.0,0.008264670418006482,2.0,2.5,0.5379963359836555,0.3706163626617922,0.10161819466996444,78.55899498921474,77.31584156189331,55.20388968887441,121.5397453079311,56.90298507462527,20.522388059701647,30.099189611990177,0.08727744252157567,0.08727744252157567,0.0,0.0,0.35000000000002274,1,1335.0,1335.0,3.4855619503201556,257.0,1,best_24h,1591.0,387.38,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5817051509769109,11.259999999999991,37.0,0.027728526398739142,3.2900000000000205,54.0,0.008264670418006482,2.0,1
1335.0,2022/05/11 04:15,401.38,401.54,401.3,401.41,1902.0,2s,2s,0,sell,False,0.5968028419182978,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.6108607836861941,0.1779757926307387,0.48340618447383576,0.001210212731617865,78.78981500098027,83.57592640662763,64.66123526145881,121.40530869696528,1902.0,3.4600000000000364,11.259999999999991,37.0,0.027728526398739142,3.4600000000000364,55.0,0.008691720257234819,2.0,2.5,0.6108607836861941,0.48340618447383576,0.1779757926307387,78.78981500098027,83.57592640662763,64.66123526145881,121.40530869696528,57.913669064747054,19.784172661870702,31.454538502138945,0.007474213961839045,0.05980563169698706,0.12999999999999545,0.07999999999998408,0.03000000000002956,1,1336.0,1336.0,3.4951794922896857,256.0,1,best_24h,1591.0,387.38,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5968028419182978,11.259999999999991,37.0,0.027728526398739142,3.4600000000000364,55.0,0.008691720257234819,2.0,1
1336.0,2022/05/11 04:20,401.48,401.87,401.43,401.87,1621.0,2s,2s,0,sell,False,0.6261101243339269,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.6799755842614689,0.2629727406634223,0.6029605327941567,0.0015088381598239264,81.28498948031071,89.05061760441842,72.79102937577868,121.56979406169788,1621.0,3.7900000000000205,11.259999999999991,37.0,0.027728526398739142,3.7900000000000205,56.0,0.009520699356913236,2.0,2.5,0.6799755842614689,0.6029605327941567,0.2629727406634223,81.28498948031071,89.05061760441842,72.79102937577868,121.56979406169788,57.06806282722463,19.19720767888341,32.75469650713483,0.09714057985453481,0.10960815086067252,0.0,0.05000000000001137,0.38999999999998636,1,1337.0,1337.0,3.6056436160947594,255.0,1,best_24h,1591.0,387.38,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.6261101243339269,11.259999999999991,37.0,0.027728526398739142,3.7900000000000205,56.0,0.009520699356913236,2.0,1
1337.0,2022/05/11 04:25,401.88,402.09,401.79,402.09,3600.0,2s,2s,0,sell,False,0.6456483126110113,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.7109347860730953,0.35183958892255923,0.7073069819591069,0.0017691426470196516,82.35416315082557,92.70041173627894,79.42749016261209,119.24625488361261,3600.0,4.009999999999991,11.259999999999991,37.0,0.027728526398739142,4.009999999999991,57.0,0.010073352090032132,2.0,2.5,0.7109347860730953,0.7073069819591069,0.35183958892255923,82.35416315082557,92.70041173627894,79.42749016261209,119.24625488361261,59.76027397260217,15.92465753424676,34.552114759210795,0.05225440429978589,0.07466587023070623,0.0,0.08999999999997499,0.20999999999997954,1,1338.0,1338.0,3.6583849386953124,254.0,1,best_24h,1591.0,387.38,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.6456483126110113,11.259999999999991,37.0,0.027728526398739142,4.009999999999991,57.0,0.010073352090032132,2.0,1
1338.0,2022/05/11 04:30,402.26,402.39,402.21,402.33,3300.0,2s,2s,0,sell,False,0.6722912966252219,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.7172882076277795,0.4415006148760316,0.8001447186899213,0.002000414953025392,83.4640065791085,94.65513892466441,84.5033730832962,114.95867060740085,3300.0,4.310000000000002,11.259999999999991,37.0,0.027728526398739142,4.310000000000002,58.0,0.010826969453376212,2.0,2.5,0.7172882076277795,0.8001447186899213,0.4415006148760316,83.4640065791085,94.65513892466441,84.5033730832962,114.95867060740085,62.23316912971993,14.942528735632516,36.46100625817286,0.017401680505144228,0.04475274110539441,0.060000000000002274,0.05000000000001137,0.06999999999999318,1,1339.0,1339.0,3.715855143787435,253.0,1,best_24h,1591.0,387.38,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.6722912966252219,11.259999999999991,37.0,0.027728526398739142,4.310000000000002,58.0,0.010826969453376212,2.0,1
1339.0,2022/05/11 04:35,402.36,402.49,402.36,402.49,6629.0,2s,2s,0,sell,False,0.6811722912966272,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.6960404748257853,0.5285056742292549,0.8765259116421475,0.002190358672611996,84.17844066060917,96.43675928310961,88.481168483234,112.34794088286083,6629.0,4.410000000000025,11.259999999999991,37.0,0.027728526398739142,4.410000000000025,59.0,0.011078175241157619,2.0,2.5,0.6960404748257853,0.8765259116421475,0.5285056742292549,84.17844066060917,96.43675928310961,88.481168483234,112.34794088286083,62.175324675323594,14.772727272727481,38.25688977740516,0.0323093746893318,0.0323093746893318,0.0,0.0,0.12999999999999545,1,1340.0,1340.0,3.7541305374046594,252.0,1,best_24h,1591.0,387.38,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.6811722912966272,11.259999999999991,37.0,0.027728526398739142,4.410000000000025,59.0,0.011078175241157619,2.0,1
1340.0,2022/05/11 04:40,402.69,403.05,402.69,403.03,3425.0,2s,2s,0,sell,False,0.7309058614564853,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.7055217219245091,0.6166958894698185,0.969456750432073,0.0024213046292438497,86.3257467368633,97.35995592418897,91.44076429688565,109.1983391787956,3425.0,4.970000000000027,11.259999999999991,37.0,0.027728526398739142,4.970000000000027,60.0,0.012484927652733189,2.0,2.5,0.7055217219245091,0.969456750432073,0.6166958894698185,86.3257467368633,97.35995592418897,91.44076429688565,109.1983391787956,70.23999999999914,8.959999999999955,41.05095032000031,0.08443219349871489,0.08939879311629632,0.020000000000038654,0.0,0.339999999999975,1,1341.0,1341.0,3.883085626380165,251.0,1,best_24h,1591.0,387.38,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.7309058614564853,11.259999999999991,37.0,0.027728526398739142,4.970000000000027,60.0,0.012484927652733189,2.0,1
1341.0,2022/05/11 04:45,402.98,403.05,402.93,403.0,2819.0,2s,2s,0,sell,False,0.7309058614564853,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.6594061121972434,0.6991216534944739,1.0288247095930956,0.0025683393843745875,85.63042636570157,97.53673573567575,93.47275477648233,105.66469765406259,2819.0,4.970000000000027,11.259999999999991,37.0,0.027728526398739142,4.970000000000027,61.0,0.012484927652733189,2.0,2.5,0.6594061121972434,1.0288247095930956,0.6991216534944739,85.63042636570157,97.53673573567575,93.47275477648233,105.66469765406259,71.73202614378991,5.882352941176634,44.17888995879724,0.004963025460316097,0.029781847963667275,0.05000000000001137,0.05000000000001137,0.01999999999998181,1,1342.0,1342.0,3.8759305210918122,250.0,1,best_24h,1591.0,387.38,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.7309058614564853,11.259999999999991,37.0,0.027728526398739142,4.970000000000027,61.0,0.012484927652733189,2.0,1
1342.0,2022/05/11 04:50,403.09,403.5,403.08,403.5,2350.0,2s,2s,0,sell,False,0.7708703374777988,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.647004729898661,0.7799972447318064,1.103499609681137,0.002753269667998643,87.44543871228136,98.35782382378382,95.10111112558283,104.8712492201858,2350.0,5.420000000000016,11.259999999999991,37.0,0.027728526398739142,5.420000000000016,62.0,0.013615353697749237,2.0,2.5,0.647004729898661,1.103499609681137,0.7799972447318064,87.44543871228136,98.35782382378382,95.10111112558283,104.8712492201858,76.70364500792282,4.278922345483932,47.411289627661354,0.1017142573618857,0.10419767788032548,0.0,0.009999999999990905,0.410000000000025,1,1343.0,1343.0,3.9950433705080557,249.0,1,best_24h,1591.0,387.38,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.7708703374777988,11.259999999999991,37.0,0.027728526398739142,5.420000000000016,62.0,0.013615353697749237,2.0,1
