bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
1.6400146484375,0.002087063723484795,4.9749755859375,0.0062924592391304345,1.0,0.35979634400687033,1.6400146484375,,121,False,False,52.981379899321176,106.42184242349065,70.79486740737767,-0.20765976263493519,-0.10239025974772176,0.21053900577442686,0.0031748450577173035,-0.00013011137352704927,53.85798734038977,2025/06/18 15:54,2s,2782.0
2.135009765625,0.00271996555021334,4.9749755859375,0.0062924592391304345,2.0,0.2864311127469022,2.135009765625,,139,False,False,69.8302059416149,113.63113314386484,84.43051500903155,-0.21508042770001276,-0.053418808746982904,0.3233232379060597,0.004375346101105375,-6.793610514446319e-05,57.160022776027475,2025/06/18 16:12,2s,1088.0
2.81231689453125,0.0035805167112149348,6.31005859375,0.008077185466816381,1.0,0.7753230673992108,2.81231689453125,,312,True,False,40.01633297306145,-19.144170424686436,20.296165173812156,-0.36067714356718816,-0.429086854341449,-0.13681942154852167,0.004634736299647751,-0.0005472718659229154,34.881623874913956,2025/06/18 19:10,2s,2362.0
6.3399658203125,0.008347222065968399,30.70501708984375,0.03905174021201093,1.0,0.3357756658602861,6.3399658203125,,462,False,False,88.31561121407691,104.80013679421256,93.81045307412212,0.4227315933097568,0.7703231697931869,0.6951831529668603,0.0069463582045732495,0.0010094272308786652,68.49117417174196,2025/06/20 15:19,2s,3119.0
1.67498779296875,0.0022023375450039486,30.70501708984375,0.03905174021201093,2.0,0.21706478807166385,1.67498779296875,,512,False,False,51.50578792350784,112.78374671765832,71.93177418822467,-0.5484651347371646,-0.40264167657471717,0.2916469163248949,0.002499220469985732,-0.0005284647237655823,50.48565088944856,2025/06/20 16:11,2s,4075.0
4.7900390625,0.0062066432594177585,7.04998779296875,0.009229786255100146,1.0,0.5546157375743461,4.7900390625,,1025,True,False,22.907085941550697,12.490225339575431,19.43479907422561,0.11553669199880771,-0.2260376965401747,-0.6831487770779648,0.004485105724669259,-0.00029370402430306536,36.907209901282236,2025/06/23 18:34,2s,5715.0
2.14990234375,0.002790595383000185,7.04998779296875,0.009229786255100146,2.0,0.3716311565532825,2.14990234375,,1042,True,False,52.64978945645369,20.30015673256139,41.86657854848959,-0.07724313787142348,-0.04951354659021945,0.05545918256240806,0.005369275958094479,-6.436884937691252e-05,45.850970752887946,2025/06/23 18:51,2s,5107.0
5.864990234375,0.007593350673849421,7.04998779296875,0.009229786255100146,3.0,0.618438709342291,5.864990234375,,1103,True,False,41.42495144050692,20.2168356684205,34.355579516478116,-0.5298386417517313,-0.7018852879198221,-0.34409329233618147,0.008310278864057514,-0.0009127495461168438,39.11672831830466,2025/06/23 19:52,2s,11148.0
5.02001953125,0.0065460300168044055,9.8699951171875,0.012770245352020804,1.0,0.8996969884360893,5.02001953125,,1162,False,False,86.23356708665023,97.53048759319552,89.99920725549866,0.7656775425869713,1.0242374737774753,0.517119862381008,0.0049555579628380595,0.0013313955543659717,64.77502187771906,2025/06/24 14:22,2s,9690.0
1.71514892578125,0.002233049256134985,9.8699951171875,0.012770245352020804,2.0,0.6859130542328861,1.71514892578125,,1206,False,False,51.840705399096535,58.55523745639738,54.07888275153015,-0.3250473622876154,-0.32338838503198986,0.0033179545112510533,0.001662749968502817,-0.0004202527715350562,47.9467867613227,2025/06/24 15:11,2s,3063.0
1.28997802734375,0.0016785442101621537,9.8699951171875,0.012770245352020804,3.0,0.6869272153855668,1.28997802734375,,1216,False,False,56.134885897501825,72.41038341526856,61.5600517367574,-0.208839811879085,-0.1337575528305024,0.15016451809716524,0.0018186066525149886,-0.00017385874249979362,51.639951866344866,2025/06/24 15:23,2s,12828.0
