bsp1_bi_amp,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
5.279998779296875,5.279998779296875,0.42025482280149834,93,True,False,,-0.3785994482807584,-0.5607982767955839,-0.364397657029651,-0.027971083251128584,33.30602814392715,2005/11/08,1p,368500.0
7.94999885559082,7.94999885559082,1.2058864454188598,153,False,False,,0.9410640728900723,1.0556319950660615,0.22913584435197842,0.044563493574325354,72.86177281162215,2006/02/06,1p,212300.0
3.279998779296875,3.279998779296875,1.0172688460982446,414,False,False,,0.3629343562047347,0.4149335826803586,0.10399845295124788,0.02256463990908954,66.29800912941349,2007/02/21,1p,224300.0
2.3299999237060547,2.3299999237060547,2.2388547709138864,815,False,False,,0.15460949144545527,0.2132649097426027,0.11731083659429486,0.03875300201579847,59.52662846881489,2008/09/23,1p,88200.0
3.5600001215934753,3.5600001215934753,0.9687765922279942,858,True,False,,-0.5224730329890152,-0.7512000963325081,-0.4574541266869858,-0.2505464481656899,23.259217190194533,2008/11/21,1p,110300.0
5.450000286102295,5.450000286102295,2.0878117127997653,1049,False,False,,0.703196985995701,0.7754049679698509,0.1444159639482998,0.11622954332271086,68.78203505056372,2009/08/27,1p,142800.0
1.1700000762939453,1.1700000762939453,1.7201472482896984,1458,False,False,,0.17144233693766137,0.21328760765811072,0.08369054144089871,0.0754121794986336,70.07633896951299,2011/04/12,1p,481900.0
1.8900001049041748,1.8900001049041748,1.8795630488317756,1699,False,False,,0.3181350052604066,0.3798603313340392,0.12345065214726514,0.10413866494960919,73.42988305747345,2012/03/27,1p,608600.0
1.0999999046325684,1.0999999046325684,0.5240367848878695,1747,True,False,,-0.019181761674940203,-0.0790807926638375,-0.11979806197779458,-0.020469384652573176,37.793339946158504,2012/06/05,1p,225800.0
1.2899999618530273,1.2899999618530273,1.006969871599393,1966,True,False,,-0.13955397825759538,-0.17369361497363922,-0.06827927343208767,-0.031088002932738897,38.49797422837021,2013/04/22,1p,268000.0
2.2699999809265137,2.2699999809265137,1.0348630114046555,2338,True,False,,-0.30454687653762236,-0.35925349871194534,-0.10941324434864597,-0.06232317848272528,23.46055025454251,2014/10/10,1p,367800.0
2.4600000381469727,2.4600000381469727,0.26509064277744987,2981,False,False,,0.35944731976545763,0.4352620301265375,0.1516294207221598,0.028328460261254726,73.09399536751467,2017/05/02,1p,1658000.0
6.760000228881836,6.760000228881836,1.1064911659829135,3165,False,False,,0.628627897485079,0.5440539837505725,-0.16914782746901302,0.024808743121306303,55.62818775715443,2018/01/24,1p,1920500.0
7.05000114440918,7.05000114440918,1.807606710206158,3397,True,False,,-0.5180216419870737,-0.6108924751572324,-0.18574166634031752,-0.05180924063278464,38.72320061518113,2018/12/26,1p,1066100.0
6.619998931884766,6.619998931884766,0.23614794975017017,4041,True,False,,-0.6055793837274358,-0.7901813135690219,-0.36920385968317215,-0.01840512062331639,37.709552932424586,2021/07/19,1p,2610000.0
66.75000762939453,66.75000762939453,2.705353023987407,4554,False,False,,4.287399321536359,4.324679209495912,0.07455977591910568,0.031166142737724764,71.3933838130402,2023/08/02,1p,3145200.0
44.31000518798828,44.31000518798828,0.5959449160577559,4616,True,False,,-5.017377659004441,-5.403677335695832,-0.7725993533827822,-0.046470745912231076,34.01946386731963,2023/10/30,1p,1198400.0
60.69000244140625,60.69000244140625,0.3041871202258171,4714,False,False,,5.185585560940338,5.389203018072493,0.40723491426430947,0.02764246539838585,69.15392673419699,2024/03/21,1p,1138900.0
