bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
,,,,,0.5099945068359375,0.0033938543444188953,1.100006103515625,0.0072598077646408386,2.0,0.3272714662227771,0.5099945068359375,0.0033938543444188953,0.002485913058184891,0.5099945068359375,,340,False,False,67.25038961132228,107.60414009597224,80.70163977287227,-0.032884144677602624,-0.009414123329207769,0.04694004269678971,0.013993902556267165,-6.248772879467736e-05,54.97137938660408,2025/06/18 19:37,"2s,3b",7056.0
0.2750091552734375,0.0018461327293940017,0.725006103515625,0.004843383604054767,0.37931977943343015,,,,,,,0.2750091552734375,0.0018461327293940017,0.0012044693091071337,0.2750091552734375,,608,False,False,69.76484820319271,82.79475485245268,74.1081504196127,-0.03435499295493627,-0.016289674301020796,0.03613063730783095,0.0014071743911642167,-0.00010917843444113793,51.53882298932783,2025/06/20 17:55,"2,3b",1283.0
0.2449951171875,0.0016340088783591523,1.125,0.007559975932107873,0.2177734375,,,,,,,0.2449951171875,0.0016340088783591523,0.001409157321259815,0.2449951171875,,976,True,False,28.98585629730806,8.697782955113922,22.22316518324335,0.0977508242651845,0.06695244789466415,-0.061596752741040706,0.0019372922800661033,0.00044722056515894814,50.7682683205425,2025/06/23 17:54,"2,3b",4715.0
